blk,modo_db,f_hz,vin_pk,k_att,caso,p_q132,p_q133,icmax_q132,icmin_q132,icmax_q133,icmin_q133,p_q122,icmax_q122,p_q125,p_q127,p_q121a,p_q121b,p_q117,p_q118,p_q106,p_jq110a,p_jq110b,p_r134,p_r135,p_r130,p_r131,p_r123,p_r126,p_rsep,p_rsep2,irms_rsep,irms_rsep2,p_q132_w1,p_q132_w2,voutpk,p_rail
B,0,1000,3.818,1,6,0.214164,0.213235,0.0145887,0.0145236,-0.0145438,-0.0145685,0.0866611,-0.00641673,0.0862969,0.0109829,0.00150942,0.00177556,0.00986063,0.0099086,0.0640146,0.0193525,0.0189423,0.00476266,0.00476266,2.45618E-07,2.45877E-07,0.00384436,0.00383295,7.23591E-08,0,3.92372E-05,0,0.214165,0.214165,3.78233,3.23269
A,0,20000,0,1,0,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,0,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.22708E-21,0,6.88366E-12,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,0,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28536E-22,0,1.65372E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,0,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.65139E-23,0,1.09655E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,1,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,1,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.87491E-26,0,2.47017E-14,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,1,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.76924E-26,0,2.42914E-14,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,1,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.78387E-26,0,2.43494E-14,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,2,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,2,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.85653E-26,0,2.47211E-14,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,2,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28536E-22,0,1.65372E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,2,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.65139E-23,0,1.09655E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,3,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,3,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.22708E-21,0,6.88366E-12,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,3,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.97625E-26,0,2.51365E-14,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,3,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.65139E-23,0,1.09655E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,4,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,4,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.22708E-21,0,6.88366E-12,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,4,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28536E-22,0,1.65372E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,4,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.90165E-26,0,2.48951E-14,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,5,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,5,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.03259E-26,0,2.076E-14,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,5,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28536E-22,0,1.65372E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,5,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.65139E-23,0,1.09655E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,6,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,6,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.04304E-23,0,4.7109E-13,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,6,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28536E-22,0,1.65372E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,6,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.65139E-23,0,1.09655E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0.4243,1,0,0.213976,0.213517,0.0145787,0.0145342,-0.0145382,-0.0145781,0.0865981,-0.006414,0.0863847,0.0109835,0.00150947,0.00177557,0.00986078,0.00990888,0.0640757,0.0193251,0.018911,0.00476245,0.00476355,2.45265E-07,2.4546E-07,0.00384456,0.00383311,0,0,0,0,0.213976,0.213976,0.407198,3.22485
F1,0,20000,0.4243,1,0,0.214229,0.213263,0.0145793,0.0145353,-0.0145375,-0.0145769,0.0867037,-0.00641392,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990883,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45222E-07,2.455E-07,0.00384445,0.00383306,4.36886E-08,0,3.04885E-05,0,0.214229,0.214229,0.390877,3.22485
F2,0,20000,0.4243,1,0,0.214233,0.213267,0.0145625,0.0145521,-0.0145534,-0.0145611,0.0867038,-0.00641401,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990883,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.4522E-07,2.45497E-07,0.00384445,0.00383306,2.06638E-09,0,6.63067E-06,0,0.214232,0.214233,0.390877,3.22485
B,0,20000,0.4243,1,0,0.214233,0.213267,0.0145609,0.0145537,-0.0145544,-0.01456,0.0867038,-0.00641402,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990883,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.4522E-07,2.45497E-07,0.00384445,0.00383306,8.9352E-10,0,4.36017E-06,0,0.214233,0.214233,0.390877,3.22485
A,0,20000,0.4243,1,1,0.213976,0.213517,0.0145788,0.0145342,-0.0145381,-0.0145781,0.0865981,-0.006414,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407619,3.22714
F1,0,20000,0.4243,1,1,0.213426,0.212477,0.0190955,0.0101222,-0.0101798,-0.0190378,0.0866786,-0.00633732,0.0862774,0.0109827,0.00150946,0.0017755,0.00986068,0.00990883,0.0640031,0.0193613,0.0189467,0.005006,0.00500024,2.57405E-07,2.57475E-07,0.00384492,0.00383306,0.00190926,0,0.00637359,0,0.213426,0.213426,0.390804,3.22714
F2,0,20000,0.4243,1,1,0.213426,0.212477,0.0190955,0.0101222,-0.0101798,-0.0190378,0.0866786,-0.00633732,0.0862774,0.0109827,0.00150946,0.0017755,0.00986068,0.00990883,0.0640031,0.0193613,0.0189467,0.005006,0.00500024,2.57405E-07,2.57475E-07,0.00384492,0.00383306,0.00190926,0,0.00637359,0,0.213426,0.213426,0.390804,3.22714
B,0,20000,0.4243,1,1,0.213426,0.212477,0.0190955,0.0101222,-0.0101798,-0.0190378,0.0866786,-0.00633732,0.0862774,0.0109827,0.00150946,0.0017755,0.00986068,0.00990883,0.0640031,0.0193613,0.0189467,0.005006,0.00500024,2.57405E-07,2.57475E-07,0.00384492,0.00383306,0.00190926,0,0.00637359,0,0.213426,0.213426,0.390804,3.22714
A,0,20000,0.4243,1,2,0.213976,0.213517,0.0145788,0.0145342,-0.0145382,-0.0145781,0.0865981,-0.006414,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407457,3.22562
F1,0,20000,0.4243,1,2,0.213426,0.212477,0.0190929,0.0101248,-0.0101822,-0.0190353,0.0866786,-0.00633726,0.0862774,0.0109827,0.00150946,0.0017755,0.00986067,0.00990883,0.0640031,0.0193613,0.0189467,0.005006,0.00500026,2.57404E-07,2.57477E-07,0.00384491,0.00383306,0.00190932,0,0.00637368,0,0.213425,0.213425,0.390796,3.22562
F2,0,20000,0.4243,1,2,0.214233,0.213267,0.0145625,0.0145521,-0.0145534,-0.014561,0.0867037,-0.00641401,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06683E-09,0,6.63139E-06,0,0.214233,0.214233,0.391022,3.22562
B,0,20000,0.4243,1,2,0.214233,0.213267,0.0145609,0.0145537,-0.0145544,-0.01456,0.0867037,-0.00641402,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.93714E-10,0,4.36065E-06,0,0.214233,0.214233,0.391022,3.22562
A,0,20000,0.4243,1,3,0.213976,0.213517,0.0145788,0.0145342,-0.0145382,-0.0145781,0.0865981,-0.006414,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407457,3.22562
F1,0,20000,0.4243,1,3,0.214229,0.213263,0.0145793,0.0145353,-0.0145375,-0.0145769,0.0867037,-0.00641393,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45221E-07,2.45501E-07,0.00384444,0.00383306,4.36981E-08,0,3.04918E-05,0,0.214229,0.214229,0.39102,3.22562
F2,0,20000,0.4243,1,3,0.213426,0.212477,0.0190929,0.0101248,-0.0101822,-0.0190353,0.0866786,-0.00633726,0.0862774,0.0109827,0.00150946,0.0017755,0.00986067,0.00990883,0.0640031,0.0193613,0.0189467,0.005006,0.00500026,2.57404E-07,2.57477E-07,0.00384491,0.00383306,0.00190932,0,0.00637368,0,0.213425,0.213425,0.390796,3.22562
B,0,20000,0.4243,1,3,0.214233,0.213267,0.0145609,0.0145537,-0.0145544,-0.01456,0.0867037,-0.00641402,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.93714E-10,0,4.36065E-06,0,0.214233,0.214233,0.391022,3.22562
A,0,20000,0.4243,1,4,0.213976,0.213517,0.0145788,0.0145342,-0.0145382,-0.0145781,0.0865981,-0.006414,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407457,3.22562
F1,0,20000,0.4243,1,4,0.214229,0.213263,0.0145793,0.0145353,-0.0145375,-0.0145769,0.0867037,-0.00641393,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45221E-07,2.45501E-07,0.00384444,0.00383306,4.36981E-08,0,3.04918E-05,0,0.214229,0.214229,0.39102,3.22562
F2,0,20000,0.4243,1,4,0.214233,0.213267,0.0145625,0.0145521,-0.0145534,-0.014561,0.0867037,-0.00641401,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06683E-09,0,6.63138E-06,0,0.214233,0.214233,0.391022,3.22562
B,0,20000,0.4243,1,4,0.213426,0.212477,0.0190929,0.0101248,-0.0101822,-0.0190353,0.0866786,-0.00633726,0.0862774,0.0109827,0.00150946,0.0017755,0.00986067,0.00990883,0.0640031,0.0193613,0.0189467,0.005006,0.00500026,2.57404E-07,2.57477E-07,0.00384491,0.00383306,0.00190932,0,0.00637368,0,0.213425,0.213425,0.390796,3.22562
A,0,20000,0.4243,1,5,0.213976,0.213517,0.0145788,0.0145342,-0.0145382,-0.0145781,0.0865981,-0.006414,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407434,3.22537
F1,0,20000,0.4243,1,5,0.213543,0.212591,0.0182918,0.0108919,-0.0109397,-0.0182438,0.0866838,-0.00635315,0.0862774,0.0109829,0.00150946,0.00177551,0.00986068,0.00990883,0.0640031,0.0193613,0.0189467,0.00492826,0.00492432,2.53588E-07,2.53728E-07,0.00384477,0.00383306,0.00129945,0,0.00525813,0,0.213543,0.213543,0.390818,3.22537
F2,0,20000,0.4243,1,5,0.214233,0.213267,0.0145625,0.0145521,-0.0145534,-0.014561,0.0867037,-0.00641401,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06684E-09,0,6.6314E-06,0,0.214233,0.214233,0.391011,3.22537
B,0,20000,0.4243,1,5,0.214233,0.213267,0.0145609,0.0145537,-0.0145544,-0.01456,0.0867037,-0.00641402,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.93717E-10,0,4.36065E-06,0,0.214233,0.214233,0.391011,3.22537
A,0,20000,0.4243,1,6,0.213976,0.213517,0.0145787,0.0145342,-0.0145382,-0.0145781,0.0865981,-0.006414,0.0863847,0.0109835,0.00150947,0.00177557,0.00986078,0.00990888,0.0640757,0.0193251,0.018911,0.00476245,0.00476355,2.45265E-07,2.4546E-07,0.00384456,0.00383311,0,0,0,0,0.213976,0.213976,0.407228,3.22493
F1,0,20000,0.4243,1,6,0.213942,0.212981,0.0159987,0.0131258,-0.0131458,-0.0159787,0.086697,-0.00639627,0.0862774,0.0109832,0.00150946,0.00177553,0.0098607,0.00990882,0.0640031,0.0193614,0.0189466,0.00478783,0.00478719,2.46592E-07,2.46848E-07,0.00384451,0.00383306,0.000195647,0,0.00204027,0,0.213942,0.213942,0.390819,3.22493
F2,0,20000,0.4243,1,6,0.214233,0.213267,0.0145625,0.0145521,-0.0145534,-0.0145611,0.0867038,-0.00641401,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990883,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.4522E-07,2.45497E-07,0.00384445,0.00383306,2.06638E-09,0,6.63065E-06,0,0.214232,0.214233,0.390896,3.22493
B,0,20000,0.4243,1,6,0.214233,0.213267,0.0145609,0.0145537,-0.0145544,-0.01456,0.0867038,-0.00641402,0.0862773,0.0109834,0.00150946,0.00177554,0.0098607,0.00990883,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.4522E-07,2.45497E-07,0.00384445,0.00383306,8.93517E-10,0,4.36016E-06,0,0.214233,0.214233,0.390896,3.22493
A,0,20000,1.4142,1,0,0.213927,0.213474,0.0146306,0.014482,-0.0144915,-0.0146246,0.0865917,-0.00634754,0.0863871,0.0109834,0.00150948,0.00177521,0.00986059,0.00990867,0.0640772,0.0193238,0.0189104,0.00476246,0.00476356,2.45441E-07,2.4568E-07,0.00384491,0.0038331,0,0,0,0,0.213927,0.213927,1.39703,3.22484
F1,0,20000,1.4142,1,0,0.214181,0.21322,0.0146305,0.0144837,-0.0144915,-0.0146228,0.0866973,-0.00634749,0.0862797,0.0109833,0.00150947,0.00177518,0.00986051,0.00990862,0.0640046,0.0193601,0.018946,0.00476298,0.00476298,2.45398E-07,2.4572E-07,0.0038448,0.00383304,4.85435E-07,0,0.000101629,0,0.214181,0.214181,1.38071,3.22484
F2,0,20000,1.4142,1,0,0.214221,0.213259,0.0145745,0.0145398,-0.0145446,-0.0145701,0.0866981,-0.00634776,0.0862797,0.0109833,0.00150947,0.00177518,0.00986051,0.00990862,0.0640046,0.0193601,0.018946,0.00476293,0.00476293,2.45371E-07,2.45692E-07,0.00384479,0.00383304,2.29601E-08,0,2.21024E-05,0,0.214221,0.214221,1.38072,3.22484
B,0,20000,1.4142,1,0,0.214224,0.213263,0.0145692,0.0145451,-0.0145481,-0.0145667,0.0866982,-0.00634779,0.0862797,0.0109833,0.00150947,0.00177518,0.00986051,0.00990862,0.0640046,0.0193601,0.018946,0.00476293,0.00476293,2.45369E-07,2.4569E-07,0.00384479,0.00383304,9.92813E-09,0,1.4534E-05,0,0.214224,0.214225,1.38072,3.22484
A,0,20000,1.4142,1,1,0.213927,0.213474,0.0146307,0.014482,-0.0144914,-0.0146246,0.0865917,-0.00634756,0.0863871,0.0109834,0.00150948,0.00177521,0.00986059,0.00990867,0.0640773,0.0193238,0.0189104,0.00476246,0.00476356,2.45441E-07,2.4568E-07,0.00384491,0.0038331,0,0,0,0,0.213927,0.213927,1.39742,3.2671
F1,0,20000,1.4142,1,1,0.207972,0.207135,0.0306592,0.000814009,-0.000940658,-0.0305331,0.086416,-0.00608437,0.08628,0.0109726,0.00150947,0.00177478,0.00986034,0.00990843,0.0640046,0.0193592,0.0189466,0.00758729,0.00753464,3.88264E-07,3.86759E-07,0.00385021,0.00383303,0.0212093,0,0.021243,0,0.207969,0.20797,1.37974,3.2671
F2,0,20000,1.4142,1,1,0.207972,0.207135,0.0306592,0.000814009,-0.000940658,-0.0305331,0.086416,-0.00608437,0.08628,0.0109726,0.00150947,0.00177478,0.00986034,0.00990843,0.0640046,0.0193592,0.0189466,0.00758729,0.00753464,3.88264E-07,3.86759E-07,0.00385021,0.00383303,0.0212093,0,0.021243,0,0.207969,0.20797,1.37974,3.2671
B,0,20000,1.4142,1,1,0.207972,0.207135,0.0306592,0.00081401,-0.000940659,-0.0305331,0.086416,-0.00608437,0.08628,0.0109726,0.00150947,0.00177478,0.00986034,0.00990843,0.0640046,0.0193592,0.0189466,0.00758729,0.00753464,3.88264E-07,3.86759E-07,0.00385021,0.00383303,0.0212093,0,0.021243,0,0.207969,0.20797,1.37974,3.2671
A,0,20000,1.4142,1,2,0.213927,0.213474,0.0146306,0.0144821,-0.0144915,-0.0146246,0.0865916,-0.00634754,0.0863871,0.0109834,0.00150948,0.00177521,0.00986058,0.00990868,0.0640772,0.0193238,0.0189104,0.00476246,0.00476356,2.4544E-07,2.45681E-07,0.0038449,0.0038331,0,0,0,0,0.213927,0.213927,1.39614,3.23893
F1,0,20000,1.4142,1,2,0.20797,0.207136,0.030634,0.000825165,-0.000951468,-0.0305083,0.0864159,-0.00608403,0.0862799,0.0109726,0.00150947,0.00177478,0.00986033,0.00990845,0.0640046,0.0193592,0.0189467,0.0075874,0.00753492,3.88265E-07,3.86777E-07,0.00385019,0.00383303,0.0212108,0,0.0212437,0,0.207965,0.207965,1.37971,3.23893
F2,0,20000,1.4142,1,2,0.214221,0.213259,0.0145745,0.0145397,-0.0145446,-0.0145701,0.0866981,-0.00634776,0.0862797,0.0109833,0.00150947,0.00177518,0.0098605,0.00990863,0.0640046,0.0193601,0.018946,0.00476293,0.00476293,2.4537E-07,2.45693E-07,0.00384479,0.00383304,2.2961E-08,0,2.21028E-05,0,0.214221,0.214221,1.38029,3.23893
B,0,20000,1.4142,1,2,0.214225,0.213263,0.0145692,0.014545,-0.0145481,-0.0145667,0.0866982,-0.00634778,0.0862797,0.0109833,0.00150947,0.00177518,0.0098605,0.00990863,0.0640046,0.0193601,0.018946,0.00476293,0.00476293,2.45368E-07,2.45691E-07,0.00384479,0.00383304,9.92849E-09,0,1.45343E-05,0,0.214225,0.214225,1.38029,3.23893
A,0,20000,1.4142,1,3,0.213927,0.213474,0.0146306,0.0144821,-0.0144915,-0.0146246,0.0865916,-0.00634754,0.0863871,0.0109834,0.00150948,0.00177521,0.00986058,0.00990868,0.0640772,0.0193238,0.0189104,0.00476246,0.00476356,2.4544E-07,2.45681E-07,0.0038449,0.0038331,0,0,0,0,0.213927,0.213927,1.39614,3.23893
