blk,modo_db,f_hz,vin_pk,k_att,caso,p_q132,p_q133,icmax_q132,icmin_q132,icmax_q133,icmin_q133,p_q122,icmax_q122,p_q125,p_q127,p_q121a,p_q121b,p_q117,p_q118,p_q106,p_jq110a,p_jq110b,p_r134,p_r135,p_r130,p_r131,p_r123,p_r126,p_rsep,p_rsep2,irms_rsep,irms_rsep2,p_q132_w1,p_q132_w2,voutpk,p_rail
F2,0,20000,0,1,1,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.73924E-26,0,2.41264E-14,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,1,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.75304E-26,0,2.42222E-14,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,2,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,2,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,3.24019E-26,0,2.62835E-14,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,2,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28439E-22,0,1.6531E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,2,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.67121E-23,0,1.09847E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,3,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,3,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.22083E-21,0,6.87399E-12,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,3,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,3.27829E-26,0,2.63246E-14,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,3,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.6712E-23,0,1.09847E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,4,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,4,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.22083E-21,0,6.87399E-12,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,4,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28439E-22,0,1.6531E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,4,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,3.24988E-26,0,2.63625E-14,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,5,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,5,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,2.15085E-26,0,2.13523E-14,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,5,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.28439E-22,0,1.6531E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,5,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.67121E-23,0,1.09847E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0,1,6,0.213981,0.213522,0.0145565,0.0145565,-0.0145581,-0.0145581,0.0865987,-0.00644248,0.0863844,0.0109835,0.00150947,0.00177561,0.00986079,0.00990891,0.0640756,0.0193252,0.0189111,0.00476244,0.00476355,2.45247E-07,2.45439E-07,0.00384452,0.00383312,0,0,0,0,0.213981,0.213981,-0.0165756,3.22485
F1,0,20000,0,1,6,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.03894E-23,0,4.7016E-13,0,0.214234,0.214234,-0.0331465,3.22485
F2,0,20000,0,1,6,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,1.2844E-22,0,1.6531E-12,0,0.214234,0.214234,-0.0331465,3.22485
B,0,20000,0,1,6,0.214234,0.213267,0.0145573,0.0145573,-0.0145572,-0.0145572,0.0867043,-0.0064424,0.0862771,0.0109834,0.00150946,0.00177557,0.00986072,0.00990885,0.0640029,0.0193615,0.0189467,0.00476297,0.00476297,2.45205E-07,2.45478E-07,0.00384441,0.00383306,5.67121E-23,0,1.09847E-12,0,0.214234,0.214234,-0.0331465,3.22485
A,0,20000,0.4243,1,0,0.213976,0.213517,0.0145788,0.0145342,-0.0145382,-0.014578,0.0865981,-0.00641399,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.40772,3.22485
F1,0,20000,0.4243,1,0,0.214229,0.213263,0.0145793,0.0145352,-0.0145375,-0.0145769,0.0867037,-0.00641391,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45221E-07,2.45501E-07,0.00384444,0.00383306,4.37434E-08,0,3.05076E-05,0,0.214229,0.214229,0.39129,3.22485
F2,0,20000,0.4243,1,0,0.214233,0.213267,0.0145625,0.014552,-0.0145536,-0.0145608,0.0867037,-0.00641399,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06898E-09,0,6.63483E-06,0,0.214233,0.214233,0.391292,3.22485
B,0,20000,0.4243,1,0,0.214233,0.213267,0.0145609,0.0145536,-0.0145548,-0.0145597,0.0867038,-0.006414,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.94642E-10,0,4.36291E-06,0,0.214233,0.214233,0.391292,3.22485
A,0,20000,0.4243,1,1,0.213976,0.213517,0.0145788,0.0145342,-0.0145382,-0.014578,0.0865981,-0.00641399,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407568,3.22715
F1,0,20000,0.4243,1,1,0.213425,0.212477,0.0190948,0.010123,-0.0101804,-0.0190372,0.0866786,-0.00633719,0.0862774,0.0109827,0.00150946,0.0017755,0.00986067,0.00990883,0.0640031,0.0193613,0.0189467,0.00500627,0.00500052,2.57418E-07,2.5749E-07,0.00384492,0.00383306,0.00191141,0,0.00637718,0,0.213424,0.213424,0.391017,3.22715
F2,0,20000,0.4243,1,1,0.213425,0.212477,0.0190948,0.010123,-0.0101804,-0.0190372,0.0866786,-0.00633719,0.0862774,0.0109827,0.00150946,0.0017755,0.00986067,0.00990883,0.0640031,0.0193613,0.0189467,0.00500627,0.00500052,2.57418E-07,2.5749E-07,0.00384492,0.00383306,0.00191141,0,0.00637718,0,0.213424,0.213424,0.391017,3.22715
B,0,20000,0.4243,1,1,0.213425,0.212477,0.0190948,0.010123,-0.0101804,-0.0190372,0.0866786,-0.00633719,0.0862774,0.0109827,0.00150946,0.0017755,0.00986067,0.00990883,0.0640031,0.0193613,0.0189467,0.00500627,0.00500052,2.57418E-07,2.5749E-07,0.00384492,0.00383306,0.00191141,0,0.00637718,0,0.213424,0.213424,0.391017,3.22715
A,0,20000,0.4243,1,2,0.213976,0.213517,0.0145788,0.0145341,-0.0145382,-0.0145781,0.0865981,-0.006414,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407792,3.22562
F1,0,20000,0.4243,1,2,0.213426,0.212476,0.0190993,0.0101187,-0.0101764,-0.0190414,0.0866786,-0.00633732,0.0862774,0.0109827,0.00150946,0.0017755,0.00986068,0.00990882,0.0640031,0.0193613,0.0189467,0.00500627,0.00500049,2.57419E-07,2.57488E-07,0.00384492,0.00383306,0.0019113,0,0.006377,0,0.213425,0.213425,0.390983,3.22562
F2,0,20000,0.4243,1,2,0.214233,0.213267,0.0145625,0.014552,-0.0145536,-0.0145608,0.0867038,-0.006414,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06892E-09,0,6.63472E-06,0,0.214233,0.214233,0.391266,3.22562
B,0,20000,0.4243,1,2,0.214233,0.213267,0.0145609,0.0145536,-0.0145548,-0.0145597,0.0867038,-0.00641401,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.94615E-10,0,4.36284E-06,0,0.214233,0.214233,0.391266,3.22562
A,0,20000,0.4243,1,3,0.213976,0.213517,0.0145788,0.0145341,-0.0145382,-0.0145781,0.0865981,-0.006414,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407792,3.22562
F1,0,20000,0.4243,1,3,0.214229,0.213263,0.0145793,0.0145352,-0.0145375,-0.0145769,0.0867037,-0.00641393,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45221E-07,2.45501E-07,0.00384444,0.00383306,4.37421E-08,0,3.05071E-05,0,0.214229,0.214229,0.391265,3.22562
F2,0,20000,0.4243,1,3,0.213426,0.212476,0.0190993,0.0101187,-0.0101764,-0.0190414,0.0866786,-0.00633732,0.0862774,0.0109827,0.00150946,0.0017755,0.00986068,0.00990882,0.0640031,0.0193613,0.0189467,0.00500627,0.00500049,2.57419E-07,2.57488E-07,0.00384492,0.00383306,0.0019113,0,0.006377,0,0.213425,0.213425,0.390983,3.22562
B,0,20000,0.4243,1,3,0.214233,0.213267,0.0145609,0.0145536,-0.0145548,-0.0145597,0.0867038,-0.00641401,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.94615E-10,0,4.36284E-06,0,0.214233,0.214233,0.391266,3.22562
A,0,20000,0.4243,1,4,0.213976,0.213517,0.0145788,0.0145341,-0.0145382,-0.0145781,0.0865981,-0.006414,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407792,3.22562
F1,0,20000,0.4243,1,4,0.214229,0.213263,0.0145793,0.0145352,-0.0145375,-0.0145769,0.0867037,-0.00641393,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45221E-07,2.45501E-07,0.00384444,0.00383306,4.37421E-08,0,3.05071E-05,0,0.214229,0.214229,0.391265,3.22562
F2,0,20000,0.4243,1,4,0.214233,0.213267,0.0145625,0.014552,-0.0145536,-0.0145608,0.0867038,-0.006414,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06892E-09,0,6.63473E-06,0,0.214233,0.214233,0.391266,3.22562
B,0,20000,0.4243,1,4,0.213426,0.212476,0.0190993,0.0101187,-0.0101764,-0.0190414,0.0866786,-0.00633732,0.0862774,0.0109827,0.00150946,0.0017755,0.00986068,0.00990882,0.0640031,0.0193613,0.0189467,0.00500627,0.00500049,2.57419E-07,2.57488E-07,0.00384492,0.00383306,0.0019113,0,0.006377,0,0.213425,0.213425,0.390983,3.22562
A,0,20000,0.4243,1,5,0.213976,0.213517,0.0145788,0.0145341,-0.0145382,-0.0145781,0.0865981,-0.00641399,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407783,3.22537
F1,0,20000,0.4243,1,5,0.213543,0.21259,0.0182966,0.0108873,-0.0109354,-0.0182483,0.0866838,-0.00635309,0.0862774,0.0109829,0.00150946,0.00177551,0.00986068,0.00990883,0.0640031,0.0193613,0.0189467,0.00492844,0.00492448,2.53598E-07,2.53735E-07,0.00384477,0.00383306,0.0013008,0,0.00526086,0,0.213543,0.213542,0.391045,3.22537
F2,0,20000,0.4243,1,5,0.214233,0.213267,0.0145625,0.014552,-0.0145536,-0.0145608,0.0867038,-0.006414,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06893E-09,0,6.63475E-06,0,0.214233,0.214233,0.391282,3.22537
B,0,20000,0.4243,1,5,0.214233,0.213267,0.0145609,0.0145536,-0.0145548,-0.0145597,0.0867038,-0.006414,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.94622E-10,0,4.36286E-06,0,0.214233,0.214233,0.391282,3.22537
A,0,20000,0.4243,1,6,0.213976,0.213517,0.0145788,0.0145341,-0.0145382,-0.0145781,0.0865981,-0.00641399,0.0863847,0.0109835,0.00150947,0.00177557,0.00986077,0.00990889,0.0640757,0.0193251,0.0189111,0.00476245,0.00476355,2.45264E-07,2.45461E-07,0.00384455,0.00383311,0,0,0,0,0.213976,0.213976,0.407775,3.22493
F1,0,20000,0.4243,1,6,0.213941,0.21298,0.0160005,0.013124,-0.0131442,-0.0159803,0.0866969,-0.00639626,0.0862774,0.0109832,0.00150946,0.00177553,0.00986069,0.00990883,0.0640031,0.0193613,0.0189466,0.00478785,0.00478723,2.46592E-07,2.46852E-07,0.0038445,0.00383306,0.000195892,0,0.00204155,0,0.213941,0.213941,0.391186,3.22493
F2,0,20000,0.4243,1,6,0.214233,0.213267,0.0145625,0.014552,-0.0145536,-0.0145608,0.0867037,-0.00641399,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,2.06894E-09,0,6.63477E-06,0,0.214233,0.214233,0.391288,3.22493
B,0,20000,0.4243,1,6,0.214233,0.213267,0.0145609,0.0145536,-0.0145548,-0.0145597,0.0867038,-0.006414,0.0862773,0.0109834,0.00150946,0.00177554,0.00986069,0.00990884,0.0640031,0.0193614,0.0189466,0.00476297,0.00476297,2.45219E-07,2.45498E-07,0.00384444,0.00383306,8.94625E-10,0,4.36287E-06,0,0.214233,0.214233,0.391288,3.22493
A,0,20000,1.4142,1,0,0.213927,0.213473,0.0146306,0.014482,-0.0144916,-0.0146244,0.0865917,-0.00634749,0.0863871,0.0109834,0.00150948,0.00177521,0.00986058,0.00990868,0.0640772,0.0193239,0.0189103,0.00476246,0.00476356,2.45441E-07,2.45682E-07,0.00384491,0.0038331,0,0,0,0,0.213927,0.213927,1.39684,3.22484
F1,0,20000,1.4142,1,0,0.214181,0.21322,0.0146305,0.0144837,-0.0144916,-0.0146226,0.0866973,-0.00634739,0.0862797,0.0109833,0.00150947,0.00177518,0.00986051,0.00990863,0.0640046,0.0193602,0.0189459,0.00476298,0.00476298,2.45398E-07,2.45721E-07,0.0038448,0.00383304,4.85965E-07,0,0.000101684,0,0.214181,0.214181,1.38114,3.22484
F2,0,20000,1.4142,1,0,0.214221,0.213259,0.0145746,0.0145396,-0.0145454,-0.0145693,0.0866981,-0.00634768,0.0862797,0.0109833,0.00150947,0.00177518,0.00986051,0.00990863,0.0640046,0.0193602,0.0189459,0.00476293,0.00476293,2.45371E-07,2.45694E-07,0.00384479,0.00383304,2.29852E-08,0,2.21144E-05,0,0.214221,0.214221,1.38114,3.22484
B,0,20000,1.4142,1,0,0.214224,0.213263,0.0145693,0.0145448,-0.0145492,-0.0145656,0.0866982,-0.00634771,0.0862797,0.0109833,0.00150947,0.00177518,0.00986051,0.00990863,0.0640046,0.0193602,0.0189459,0.00476293,0.00476293,2.45369E-07,2.45691E-07,0.00384479,0.00383304,9.93896E-09,0,1.45419E-05,0,0.214225,0.214225,1.38114,3.22484
A,0,20000,1.4142,1,1,0.213927,0.213474,0.0146307,0.0144819,-0.0144916,-0.0146245,0.0865917,-0.0063475,0.0863871,0.0109834,0.00150948,0.00177521,0.00986059,0.00990867,0.0640773,0.0193239,0.0189103,0.00476246,0.00476356,2.45442E-07,2.45681E-07,0.00384491,0.0038331,0,0,0,0,0.213927,0.213927,1.39776,3.26719
F1,0,20000,1.4142,1,1,0.207971,0.207135,0.0306684,0.000809877,-0.000936277,-0.0305426,0.0864156,-0.00608424,0.08628,0.0109726,0.00150947,0.00177478,0.00986034,0.00990843,0.0640046,0.0193594,0.0189465,0.00759076,0.00753812,3.88444E-07,3.8694E-07,0.00385022,0.00383303,0.0212327,0,0.0212547,0,0.207968,0.207968,1.38063,3.26719
F2,0,20000,1.4142,1,1,0.207971,0.207135,0.0306684,0.000809877,-0.000936277,-0.0305426,0.0864156,-0.00608424,0.08628,0.0109726,0.00150947,0.00177478,0.00986034,0.00990843,0.0640046,0.0193594,0.0189465,0.00759076,0.00753812,3.88444E-07,3.8694E-07,0.00385022,0.00383303,0.0212327,0,0.0212547,0,0.207968,0.207968,1.38063,3.26719
B,0,20000,1.4142,1,1,0.207971,0.207135,0.0306684,0.000809878,-0.000936278,-0.0305426,0.0864156,-0.00608424,0.08628,0.0109726,0.00150947,0.00177478,0.00986034,0.00990843,0.0640046,0.0193594,0.0189465,0.00759076,0.00753812,3.88444E-07,3.8694E-07,0.00385022,0.00383303,0.0212327,0,0.0212547,0,0.207968,0.207968,1.38063,3.26719
A,0,20000,1.4142,1,2,0.213927,0.213474,0.0146307,0.0144819,-0.0144916,-0.0146245,0.0865917,-0.00634753,0.0863871,0.0109834,0.00150948,0.00177521,0.00986059,0.00990866,0.0640773,0.0193239,0.0189103,0.00476246,0.00476356,2.45443E-07,2.4568E-07,0.00384491,0.0038331,0,0,0,0,0.213927,0.213927,1.39785,3.23896
F1,0,20000,1.4142,1,2,0.207973,0.207135,0.0306721,0.000808308,-0.000934824,-0.0305461,0.0864157,-0.00608405,0.08628,0.0109726,0.00150946,0.00177478,0.00986034,0.00990843,0.0640046,0.0193594,0.0189465,0.00759072,0.00753804,3.88441E-07,3.86934E-07,0.00385022,0.00383303,0.0212323,0,0.0212545,0,0.20797,0.20797,1.3804,3.23896
F2,0,20000,1.4142,1,2,0.214221,0.213259,0.0145746,0.0145396,-0.0145454,-0.0145693,0.0866982,-0.00634773,0.0862797,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193602,0.0189459,0.00476293,0.00476293,2.45373E-07,2.45692E-07,0.0038448,0.00383304,2.29835E-08,0,2.21136E-05,0,0.21422,0.214221,1.38138,3.23896
B,0,20000,1.4142,1,2,0.214224,0.213263,0.0145693,0.0145448,-0.0145492,-0.0145656,0.0866982,-0.00634775,0.0862797,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193602,0.0189459,0.00476293,0.00476293,2.4537E-07,2.4569E-07,0.0038448,0.00383304,9.93825E-09,0,1.45414E-05,0,0.214224,0.214224,1.38138,3.23896
A,0,20000,1.4142,1,3,0.213927,0.213474,0.0146307,0.0144819,-0.0144916,-0.0146245,0.0865917,-0.00634753,0.0863871,0.0109834,0.00150948,0.00177521,0.00986059,0.00990866,0.0640773,0.0193239,0.0189103,0.00476246,0.00476356,2.45443E-07,2.4568E-07,0.00384491,0.0038331,0,0,0,0,0.213927,0.213927,1.39785,3.23896
F1,0,20000,1.4142,1,3,0.214181,0.21322,0.0146306,0.0144836,-0.0144916,-0.0146227,0.0866973,-0.00634748,0.0862797,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193602,0.0189459,0.00476298,0.00476298,2.45399E-07,2.4572E-07,0.0038448,0.00383304,4.8593E-07,0,0.000101681,0,0.214181,0.214181,1.38138,3.23896
F2,0,20000,1.4142,1,3,0.207973,0.207135,0.0306721,0.000808301,-0.000934818,-0.0305462,0.0864157,-0.00608404,0.08628,0.0109726,0.00150946,0.00177478,0.00986034,0.00990843,0.0640046,0.0193594,0.0189465,0.00759072,0.00753803,3.88441E-07,3.86933E-07,0.00385022,0.00383303,0.0212323,0,0.0212545,0,0.20797,0.20797,1.3804,3.23896
B,0,20000,1.4142,1,3,0.214224,0.213263,0.0145693,0.0145448,-0.0145492,-0.0145656,0.0866982,-0.00634775,0.0862797,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193602,0.0189459,0.00476293,0.00476293,2.4537E-07,2.4569E-07,0.0038448,0.00383304,9.93825E-09,0,1.45414E-05,0,0.214224,0.214224,1.38138,3.23896
A,0,20000,1.4142,1,4,0.213927,0.213474,0.0146307,0.0144819,-0.0144916,-0.0146245,0.0865917,-0.00634753,0.0863871,0.0109834,0.00150948,0.00177521,0.00986059,0.00990866,0.0640773,0.0193239,0.0189103,0.00476246,0.00476356,2.45443E-07,2.4568E-07,0.00384491,0.0038331,0,0,0,0,0.213927,0.213927,1.39785,3.23896
F1,0,20000,1.4142,1,4,0.214181,0.21322,0.0146306,0.0144836,-0.0144916,-0.0146227,0.0866973,-0.00634748,0.0862797,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193602,0.0189459,0.00476298,0.00476298,2.45399E-07,2.4572E-07,0.0038448,0.00383304,4.8593E-07,0,0.000101681,0,0.214181,0.214181,1.38138,3.23896
F2,0,20000,1.4142,1,4,0.214221,0.213259,0.0145746,0.0145396,-0.0145454,-0.0145693,0.0866982,-0.00634773,0.0862797,0.0109833,0.00150947,0.00177518,0.00986052,0.00990861,0.0640046,0.0193602,0.0189459,0.00476293,0.00476293,2.45373E-07,2.45692E-07,0.0038448,0.00383304,2.29835E-08,0,2.21136E-05,0,0.21422,0.214221,1.38138,3.23896
B,0,20000,1.4142,1,4,0.207973,0.207135,0.0306721,0.000808303,-0.000934821,-0.0305461,0.0864157,-0.00608404,0.08628,0.0109726,0.00150946,0.00177478,0.00986034,0.00990843,0.0640046,0.0193594,0.0189465,0.00759071,0.00753803,3.88441E-07,3.86933E-07,0.00385022,0.00383303,0.0212323,0,0.0212545,0,0.20797,0.20797,1.3804,3.23896
