col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13
-0.44,9.20866366,-0.44,-0.439810876,-0.44,9.2093341,-0.44,-0.456953476,-0.44,-0.579660861,-0.44,-14.3965734,-0.44,-0.456954863
-0.42,9.20866213,-0.42,-0.419819472,-0.42,9.20933275,-0.42,-0.436967403,-0.42,-0.559720103,-0.42,-14.3965682,-0.42,-0.436968729
-0.4,9.2086606,-0.4,-0.399828069,-0.4,9.2093314,-0.4,-0.416981332,-0.4,-0.539779349,-0.4,-14.3965629,-0.4,-0.416982598
-0.38,9.20865907,-0.38,-0.379836665,-0.38,9.20933006,-0.38,-0.396995263,-0.38,-0.5198386,-0.38,-14.3965577,-0.38,-0.39699647
-0.36,9.20865754,-0.36,-0.359845261,-0.36,9.20932871,-0.36,-0.377009197,-0.36,-0.499897856,-0.36,-14.3965524,-0.36,-0.377010344
-0.34,9.20865601,-0.34,-0.339853858,-0.34,9.20932736,-0.34,-0.357023134,-0.34,-0.479957117,-0.34,-14.3965472,-0.34,-0.35702422
-0.32,9.20865448,-0.32,-0.319862454,-0.32,9.20932602,-0.32,-0.337037072,-0.32,-0.460016383,-0.32,-14.3965419,-0.32,-0.337038099
-0.3,9.20865295,-0.3,-0.29987105,-0.3,9.20932467,-0.3,-0.317051014,-0.3,-0.440075654,-0.3,-14.3965367,-0.3,-0.31705198
-0.28,9.20865142,-0.28,-0.279879647,-0.28,9.20932333,-0.28,-0.297064958,-0.28,-0.420134929,-0.28,-14.3965314,-0.28,-0.297065864
-0.26,9.2086499,-0.26,-0.259888243,-0.26,9.20932198,-0.26,-0.277078904,-0.26,-0.400194209,-0.26,-14.3965262,-0.26,-0.277079751
-0.24,9.20864837,-0.24,-0.239896839,-0.24,9.20932064,-0.24,-0.257092853,-0.24,-0.380253495,-0.24,-14.3965209,-0.24,-0.25709364
-0.22,9.20864684,-0.22,-0.219905436,-0.22,9.20931929,-0.22,-0.237106805,-0.22,-0.360312785,-0.22,-14.3965157,-0.22,-0.237107531
-0.2,9.20864532,-0.2,-0.199914032,-0.2,9.20931795,-0.2,-0.217120759,-0.2,-0.34037208,-0.2,-14.3965104,-0.2,-0.217121425
-0.18,9.20864379,-0.18,-0.179922628,-0.18,9.20931661,-0.18,-0.197134715,-0.18,-0.32043138,-0.18,-14.3965052,-0.18,-0.197135322
-0.16,9.20864226,-0.16,-0.159931225,-0.16,9.20931526,-0.16,-0.177148674,-0.16,-0.300490684,-0.16,-14.3964999,-0.16,-0.177149221
-0.14,9.20864074,-0.14,-0.139939821,-0.14,9.20931392,-0.14,-0.157162636,-0.14,-0.280549994,-0.14,-14.3964947,-0.14,-0.157163122
-0.12,9.20863921,-0.12,-0.119948417,-0.12,9.20931258,-0.12,-0.1371766,-0.12,-0.260609309,-0.12,-14.3964895,-0.12,-0.137177027
-0.1,9.20863769,-0.1,-0.0999570135,-0.1,9.20931124,-0.1,-0.117190566,-0.1,-0.240668628,-0.1,-14.3964842,-0.1,-0.117190933
-0.08,9.20863616,-0.08,-0.0799656098,-0.08,9.20930989,-0.08,-0.0972045356,-0.08,-0.220727952,-0.08,-14.396479,-0.08,-0.0972048423
-0.06,9.20863464,-0.06,-0.0599742061,-0.06,9.20930855,-0.06,-0.0772185072,-0.06,-0.200787281,-0.06,-14.3964737,-0.06,-0.0772187539
-0.04,9.20863311,-0.04,-0.0399828024,-0.04,9.20930721,-0.04,-0.0572324814,-0.04,-0.180846615,-0.04,-14.3964685,-0.04,-0.0572326681
-0.02,9.20863159,-0.02,-0.0199913987,-0.02,9.20930587,-0.02,-0.0372464581,-0.02,-0.160905954,-0.02,-14.3964633,-0.02,-0.0372465849
2.83800761e-15,9.20863006,2.83800761e-15,4.94674986e-09,2.83800761e-15,9.20930453,2.83800761e-15,-0.0172604373,2.83800761e-15,-0.140965298,2.83800761e-15,-14.396458,2.83800761e-15,-0.0172605041
0.02,9.20862854,0.02,0.0199914086,0.02,9.20930319,0.02,0.00272558089,0.02,-0.121024647,0.02,-14.3964528,0.02,0.00272557411
0.04,9.20862702,0.04,0.0399828123,0.04,9.20930185,0.04,0.0227115966,0.04,-0.101084001,0.04,-14.3964476,0.04,0.0227116498
0.06,9.20862549,0.06,0.059974216,0.06,9.20930051,0.06,0.0426976097,0.06,-0.0811433593,0.06,-14.3964423,0.06,0.0426977229
0.08,9.20862397,0.08,0.0799656197,0.08,9.20929917,0.08,0.0626836203,0.08,-0.0612027228,0.08,-14.3964371,0.08,0.0626837935
0.1,9.20862245,0.1,0.0999570234,0.1,9.20929784,0.1,0.0826696284,0.1,-0.0412620912,0.1,-14.3964319,0.1,0.0826698616
0.12,9.20862093,0.12,0.119948427,0.12,9.2092965,0.12,0.102655634,0.12,-0.0213214646,0.12,-14.3964267,0.12,0.102655927
0.14,9.2086194,0.14,0.139939831,0.14,9.20929516,0.14,0.122641637,0.14,-0.00138084281,0.14,-14.3964214,0.14,0.12264199
0.16,9.20861788,0.16,0.159931234,0.16,9.20929382,0.16,0.142627637,0.16,0.018559774,0.16,-14.3964162,0.16,0.14262805
0.18,9.20861636,0.18,0.179922638,0.18,9.20929249,0.18,0.162613635,0.18,0.0385003859,0.18,-14.396411,0.18,0.162614108
0.2,9.20861484,0.2,0.199914042,0.2,9.20929115,0.2,0.182599631,0.2,0.0584409929,0.2,-14.3964058,0.2,0.182600164
0.22,9.20861332,0.22,0.219905445,0.22,9.20928981,0.22,0.202585623,0.22,0.078381595,0.22,-14.3964005,0.22,0.202586216
0.24,9.2086118,0.24,0.239896849,0.24,9.20928848,0.24,0.222571614,0.24,0.0983221921,0.24,-14.3963953,0.24,0.222572267
0.26,9.20861028,0.26,0.259888253,0.26,9.20928714,0.26,0.242557601,0.26,0.118262784,0.26,-14.3963901,0.26,0.242558314
0.28,9.20860876,0.28,0.279879657,0.28,9.20928581,0.28,0.262543586,0.28,0.138203372,0.28,-14.3963849,0.28,0.262544359
0.3,9.20860724,0.3,0.29987106,0.3,9.20928447,0.3,0.282529569,0.3,0.158143954,0.3,-14.3963797,0.3,0.282530402
0.32,9.20860572,0.32,0.319862464,0.32,9.20928314,0.32,0.302515549,0.32,0.178084531,0.32,-14.3963744,0.32,0.302516442
0.34,9.2086042,0.34,0.339853868,0.34,9.2092818,0.34,0.322501526,0.34,0.198025104,0.34,-14.3963692,0.34,0.322502479
0.36,9.20860268,0.36,0.359845271,0.36,9.20928047,0.36,0.342487501,0.36,0.217965671,0.36,-14.396364,0.36,0.342488514
0.38,9.20860116,0.38,0.379836675,0.38,9.20927914,0.38,0.362473473,0.38,0.237906234,0.38,-14.3963588,0.38,0.362474546
0.4,9.20859964,0.4,0.399828079,0.4,9.2092778,0.4,0.382459443,0.4,0.257846791,0.4,-14.3963536,0.4,0.382460576
0.42,9.20859813,0.42,0.419819482,0.42,9.20927647,0.42,0.40244541,0.42,0.277787344,0.42,-14.3963484,0.42,0.402446603
0.44,9.20859661,0.44,0.439810886,0.44,9.20927514,0.44,0.422431375,0.44,0.297727892,0.44,-14.3963432,0.44,0.422432628
0.46,9.20859509,0.46,0.45980229,0.46,9.20927381,0.46,0.442417337,0.46,0.317668434,0.46,-14.396338,0.46,0.44241865
0.48,9.20859357,0.48,0.479793693,0.48,9.20927248,0.48,0.462403296,0.48,0.337608972,0.48,-14.3963327,0.48,0.462404669
0.5,9.20859206,0.5,0.499785097,0.5,9.20927114,0.5,0.482389253,0.5,0.357549505,0.5,-14.3963275,0.5,0.482390686
0.52,9.20859054,0.52,0.519776501,0.52,9.20926981,0.52,0.502375207,0.52,0.377490033,0.52,-14.3963223,0.52,0.5023767
0.54,9.20858902,0.54,0.539767904,0.54,9.20926848,0.54,0.522361159,0.54,0.397430555,0.54,-14.3963171,0.54,0.522362712
0.56,9.20858751,0.56,0.559759308,0.56,9.20926715,0.56,0.542347108,0.56,0.417371073,0.56,-14.3963119,0.56,0.542348721
0.58,9.20858599,0.58,0.579750712,0.58,9.20926582,0.58,0.562333055,0.58,0.437311586,0.58,-14.3963067,0.58,0.562334728
0.6,9.20858447,0.6,0.599742116,0.6,9.20926449,0.6,0.582318999,0.6,0.457252094,0.6,-14.3963015,0.6,0.582320731
0.62,9.20858296,0.62,0.619733519,0.62,9.20926317,0.62,0.60230494,0.62,0.477192597,0.62,-14.3962963,0.62,0.602306733
0.64,9.20858144,0.64,0.639724923,0.64,9.20926184,0.64,0.622290879,0.64,0.497133095,0.64,-14.3962911,0.64,0.622292732
0.66,9.20857993,0.66,0.659716327,0.66,9.20926051,0.66,0.642276815,0.66,0.517073588,0.66,-14.3962859,0.66,0.642278728
0.68,9.20857841,0.68,0.67970773,0.68,9.20925918,0.68,0.662262748,0.68,0.537014076,0.68,-14.3962807,0.68,0.662264721
0.7,9.2085769,0.7,0.699699134,0.7,9.20925785,0.7,0.682248679,0.7,0.556954559,0.7,-14.3962755,0.7,0.682250712
0.72,9.20857539,0.72,0.719690538,0.72,9.20925653,0.72,0.702234608,0.72,0.576895037,0.72,-14.3962703,0.72,0.7022367
0.74,9.20857387,0.74,0.739681941,0.74,9.2092552,0.74,0.722220533,0.74,0.59683551,0.74,-14.3962651,0.74,0.722222686
0.76,9.20857236,0.76,0.759673345,0.76,9.20925387,0.76,0.742206456,0.76,0.616775978,0.76,-14.3962599,0.76,0.742208669
0.78,9.20857085,0.78,0.779664749,0.78,9.20925255,0.78,0.762192377,0.78,0.636716441,0.78,-14.3962547,0.78,0.76219465
0.8,9.20856933,0.8,0.799656152,0.8,9.20925122,0.8,0.782178295,0.8,0.656656899,0.8,-14.3962496,0.8,0.782180628
0.82,9.20856782,0.82,0.819647556,0.82,9.2092499,0.82,0.80216421,0.82,0.676597352,0.82,-14.3962444,0.82,0.802166603
0.84,9.20856631,0.84,0.83963896,0.84,9.20924857,0.84,0.822150123,0.84,0.6965378,0.84,-14.3962392,0.84,0.822152576
0.86,9.2085648,0.86,0.859630363,0.86,9.20924725,0.86,0.842136033,0.86,0.716478243,0.86,-14.396234,0.86,0.842138546
0.88,9.20856328,0.88,0.879621767,0.88,9.20924592,0.88,0.862121941,0.88,0.73641868,0.88,-14.3962288,0.88,0.862124513
0.9,9.20856177,0.9,0.899613171,0.9,9.2092446,0.9,0.882107845,0.9,0.756359113,0.9,-14.3962236,0.9,0.882110478
0.92,9.20856026,0.92,0.919604574,0.92,9.20924327,0.92,0.902093748,0.92,0.776299541,0.92,-14.3962184,0.92,0.90209644
0.94,9.20855875,0.94,0.939595978,0.94,9.20924195,0.94,0.922079647,0.94,0.796239964,0.94,-14.3962132,0.94,0.9220824
0.96,9.20855724,0.96,0.959587382,0.96,9.20924063,0.96,0.942065544,0.96,0.816180382,0.96,-14.3962081,0.96,0.942068357
0.98,9.20855573,0.98,0.979578786,0.98,9.20923931,0.98,0.962051439,0.98,0.836120795,0.98,-14.3962029,0.98,0.962054311
1.0,9.20855422,1.0,0.999570189,1.0,9.20923798,1.0,0.98203733,1.0,0.856061203,1.0,-14.3961977,1.0,0.982040263
1.02,9.20855271,1.02,1.01956159,1.02,9.20923666,1.02,1.00202322,1.02,0.876001605,1.02,-14.3961925,1.02,1.00202621
1.04,9.2085512,1.04,1.039553,1.04,9.20923534,1.04,1.02200911,1.04,0.895942003,1.04,-14.3961873,1.04,1.02201216
1.06,9.20854969,1.06,1.0595444,1.06,9.20923402,1.06,1.04199499,1.06,0.915882396,1.06,-14.3961822,1.06,1.0419981
1.08,9.20854818,1.08,1.0795358,1.08,9.2092327,1.08,1.06198087,1.08,0.935822783,1.08,-14.396177,1.08,1.06198404
1.1,9.20854667,1.1,1.09952721,1.1,9.20923138,1.1,1.08196675,1.1,0.955763166,1.1,-14.3961718,1.1,1.08196998
1.12,9.20854516,1.12,1.11951861,1.12,9.20923006,1.12,1.10195263,1.12,0.975703543,1.12,-14.3961666,1.12,1.10195592
1.14,9.20854366,1.14,1.13951002,1.14,9.20922874,1.14,1.1219385,1.14,0.995643916,1.14,-14.3961615,1.14,1.12194185
1.16,9.20854215,1.16,1.15950142,1.16,9.20922742,1.16,1.14192437,1.16,1.01558428,1.16,-14.3961563,1.16,1.14192778
1.18,9.20854064,1.18,1.17949282,1.18,9.2092261,1.18,1.16191024,1.18,1.03552465,1.18,-14.3961511,1.18,1.16191371
1.2,9.20853913,1.2,1.19948423,1.2,9.20922478,1.2,1.1818961,1.2,1.055465,1.2,-14.396146,1.2,1.18189964
1.22,9.20853763,1.22,1.21947563,1.22,9.20922346,1.22,1.20188197,1.22,1.07540536,1.22,-14.3961408,1.22,1.20188556
1.24,9.20853612,1.24,1.23946703,1.24,9.20922214,1.24,1.22186783,1.24,1.0953457,1.24,-14.3961356,1.24,1.22187148
1.26,9.20853461,1.26,1.25945844,1.26,9.20922083,1.26,1.24185368,1.26,1.11528604,1.26,-14.3961304,1.26,1.2418574
1.28,9.20853311,1.28,1.27944984,1.28,9.20921951,1.28,1.26183954,1.28,1.13522638,1.28,-14.3961253,1.28,1.26184331
1.3,9.2085316,1.3,1.29944124,1.3,9.20921819,1.3,1.28182539,1.3,1.15516671,1.3,-14.3961201,1.3,1.28182922
1.32,9.20853009,1.32,1.31943265,1.32,9.20921688,1.32,1.30181124,1.32,1.17510704,1.32,-14.396115,1.32,1.30181513
1.34,9.20852859,1.34,1.33942405,1.34,9.20921556,1.34,1.32179709,1.34,1.19504736,1.34,-14.3961098,1.34,1.32180104
1.36,9.20852708,1.36,1.35941546,1.36,9.20921424,1.36,1.34178293,1.36,1.21498768,1.36,-14.3961046,1.36,1.34178694
1.38,9.20852558,1.38,1.37940686,1.38,9.20921293,1.38,1.36176877,1.38,1.23492799,1.38,-14.3960995,1.38,1.36177284
1.4,9.20852407,1.4,1.39939826,1.4,9.20921161,1.4,1.38175461,1.4,1.2548683,1.4,-14.3960943,1.4,1.38175874
1.42,9.20852257,1.42,1.41938967,1.42,9.2092103,1.42,1.40174045,1.42,1.2748086,1.42,-14.3960892,1.42,1.40174464
1.44,9.20852106,1.44,1.43938107,1.44,9.20920899,1.44,1.42172628,1.44,1.2947489,1.44,-14.396084,1.44,1.42173053
1.46,9.20851956,1.46,1.45937247,1.46,9.20920767,1.46,1.44171211,1.46,1.31468919,1.46,-14.3960788,1.46,1.44171642
1.48,9.20851806,1.48,1.47936388,1.48,9.20920636,1.48,1.46169794,1.48,1.33462947,1.48,-14.3960737,1.48,1.46170231
1.5,9.20851655,1.5,1.49935528,1.5,9.20920504,1.5,1.48168377,1.5,1.35456975,1.5,-14.3960685,1.5,1.4816882
1.52,9.20851505,1.52,1.51934669,1.52,9.20920373,1.52,1.50166959,1.52,1.37451003,1.52,-14.3960634,1.52,1.50167408
1.54,9.20851355,1.54,1.53933809,1.54,9.20920242,1.54,1.52165541,1.54,1.3944503,1.54,-14.3960582,1.54,1.52165996
1.56,9.20851204,1.56,1.55932949,1.56,9.20920111,1.56,1.54164123,1.56,1.41439057,1.56,-14.3960531,1.56,1.54164584
1.58,9.20851054,1.58,1.5793209,1.58,9.20919979,1.58,1.56162704,1.58,1.43433083,1.58,-14.3960479,1.58,1.56163171
1.6,9.20850904,1.6,1.5993123,1.6,9.20919848,1.6,1.58161285,1.6,1.45427108,1.6,-14.3960428,1.6,1.58161759
1.62,9.20850754,1.62,1.6193037,1.62,9.20919717,1.62,1.60159866,1.62,1.47421133,1.62,-14.3960376,1.62,1.60160345
1.64,9.20850604,1.64,1.63929511,1.64,9.20919586,1.64,1.62158447,1.64,1.49415158,1.64,-14.3960325,1.64,1.62158932
1.66,9.20850454,1.66,1.65928651,1.66,9.20919455,1.66,1.64157027,1.66,1.51409182,1.66,-14.3960273,1.66,1.64157519
1.68,9.20850303,1.68,1.67927791,1.68,9.20919324,1.68,1.66155607,1.68,1.53403205,1.68,-14.3960222,1.68,1.66156105
1.7,9.20850153,1.7,1.69926932,1.7,9.20919193,1.7,1.68154187,1.7,1.55397228,1.7,-14.396017,1.7,1.68154691
1.72,9.20850003,1.72,1.71926072,1.72,9.20919062,1.72,1.70152767,1.72,1.57391251,1.72,-14.3960119,1.72,1.70153276
1.74,9.20849853,1.74,1.73925213,1.74,9.20918931,1.74,1.72151346,1.74,1.59385273,1.74,-14.3960068,1.74,1.72151861
1.76,9.20849703,1.76,1.75924353,1.76,9.209188,1.76,1.74149925,1.76,1.61379294,1.76,-14.3960016,1.76,1.74150446
1.78,9.20849553,1.78,1.77923493,1.78,9.2091867,1.78,1.76148504,1.78,1.63373315,1.78,-14.3959965,1.78,1.76149031
1.8,9.20849403,1.8,1.79922634,1.8,9.20918539,1.8,1.78147083,1.8,1.65367336,1.8,-14.3959913,1.8,1.78147616
1.82,9.20849254,1.82,1.81921774,1.82,9.20918408,1.82,1.80145661,1.82,1.67361356,1.82,-14.3959862,1.82,1.801462
1.84,9.20849104,1.84,1.83920914,1.84,9.20918277,1.84,1.82144239,1.84,1.69355375,1.84,-14.3959811,1.84,1.82144784
1.86,9.20848954,1.86,1.85920055,1.86,9.20918147,1.86,1.84142816,1.86,1.71349394,1.86,-14.3959759,1.86,1.84143368
1.88,9.20848804,1.88,1.87919195,1.88,9.20918016,1.88,1.86141394,1.88,1.73343412,1.88,-14.3959708,1.88,1.86141951
1.9,9.20848654,1.9,1.89918336,1.9,9.20917885,1.9,1.88139971,1.9,1.7533743,1.9,-14.3959657,1.9,1.88140534
1.92,9.20848504,1.92,1.91917476,1.92,9.20917755,1.92,1.90138548,1.92,1.77331447,1.92,-14.3959605,1.92,1.90139117
1.94,9.20848355,1.94,1.93916616,1.94,9.20917624,1.94,1.92137125,1.94,1.79325464,1.94,-14.3959554,1.94,1.921377
1.96,9.20848205,1.96,1.95915757,1.96,9.20917494,1.96,1.94135701,1.96,1.81319481,1.96,-14.3959503,1.96,1.94136282
1.98,9.20848055,1.98,1.97914897,1.98,9.20917363,1.98,1.96134277,1.98,1.83313496,1.98,-14.3959451,1.98,1.96134864
2.0,9.20847905,2.0,1.99914037,2.0,9.20917233,2.0,1.98132853,2.0,1.85307512,2.0,-14.39594,2.0,1.98133446
2.02,9.20847756,2.02,2.01913178,2.02,9.20917102,2.02,2.00131428,2.02,1.87301526,2.02,-14.3959349,2.02,2.00132028
2.04,9.20847606,2.04,2.03912318,2.04,9.20916972,2.04,2.02130004,2.04,1.89295541,2.04,-14.3959298,2.04,2.02130609
2.06,9.20847457,2.06,2.05911458,2.06,9.20916842,2.06,2.04128579,2.06,1.91289554,2.06,-14.3959246,2.06,2.0412919
2.08,9.20847307,2.08,2.07910599,2.08,9.20916711,2.08,2.06127153,2.08,1.93283568,2.08,-14.3959195,2.08,2.0612777
2.1,9.20847157,2.1,2.09909739,2.1,9.20916581,2.1,2.08125728,2.1,1.9527758,2.1,-14.3959144,2.1,2.08126351
2.12,9.20847008,2.12,2.1190888,2.12,9.20916451,2.12,2.10124302,2.12,1.97271592,2.12,-14.3959093,2.12,2.10124931
2.14,9.20846858,2.14,2.1390802,2.14,9.20916321,2.14,2.12122876,2.14,1.99265604,2.14,-14.3959041,2.14,2.12123511
2.16,9.20846709,2.16,2.1590716,2.16,9.2091619,2.16,2.14121449,2.16,2.01259615,2.16,-14.395899,2.16,2.14122091
2.18,9.2084656,2.18,2.17906301,2.18,9.2091606,2.18,2.16120023,2.18,2.03253626,2.18,-14.3958939,2.18,2.1612067
2.2,9.2084641,2.2,2.19905441,2.2,9.2091593,2.2,2.18118596,2.2,2.05247636,2.2,-14.3958888,2.2,2.18119249
2.22,9.20846261,2.22,2.21904581,2.22,9.209158,2.22,2.20117169,2.22,2.07241646,2.22,-14.3958837,2.22,2.20117828
2.24,9.20846111,2.24,2.23903722,2.24,9.2091567,2.24,2.22115741,2.24,2.09235655,2.24,-14.3958786,2.24,2.22116406
2.26,9.20845962,2.26,2.25902862,2.26,9.2091554,2.26,2.24114313,2.26,2.11229663,2.26,-14.3958734,2.26,2.24114985
2.28,9.20845813,2.28,2.27902003,2.28,9.2091541,2.28,2.26112885,2.28,2.13223671,2.28,-14.3958683,2.28,2.26113562
2.3,9.20845663,2.3,2.29901143,2.3,9.2091528,2.3,2.28111457,2.3,2.15217679,2.3,-14.3958632,2.3,2.2811214
2.32,9.20845514,2.32,2.31900283,2.32,9.2091515,2.32,2.30110028,2.32,2.17211686,2.32,-14.3958581,2.32,2.30110718
2.34,9.20845365,2.34,2.33899424,2.34,9.2091502,2.34,2.321086,2.34,2.19205692,2.34,-14.395853,2.34,2.32109295
2.36,9.20845216,2.36,2.35898564,2.36,9.20914891,2.36,2.3410717,2.36,2.21199698,2.36,-14.3958479,2.36,2.34107872
2.38,9.20845067,2.38,2.37897704,2.38,9.20914761,2.38,2.36105741,2.38,2.23193703,2.38,-14.3958428,2.38,2.36106448
2.4,9.20844917,2.4,2.39896845,2.4,9.20914631,2.4,2.38104311,2.4,2.25187708,2.4,-14.3958377,2.4,2.38105024
2.42,9.20844768,2.42,2.41895985,2.42,9.20914501,2.42,2.40102881,2.42,2.27181713,2.42,-14.3958326,2.42,2.40103601
2.44,9.20844619,2.44,2.43895125,2.44,9.20914372,2.44,2.42101451,2.44,2.29175717,2.44,-14.3958275,2.44,2.42102176
2.46,9.2084447,2.46,2.45894266,2.46,9.20914242,2.46,2.44100021,2.46,2.3116972,2.46,-14.3958223,2.46,2.44100752
2.48,9.20844321,2.48,2.47893406,2.48,9.20914113,2.48,2.4609859,2.48,2.33163723,2.48,-14.3958172,2.48,2.46099327
2.5,9.20844172,2.5,2.49892547,2.5,9.20913983,2.5,2.48097159,2.5,2.35157725,2.5,-14.3958121,2.5,2.48097902
2.52,9.20844023,2.52,2.51891687,2.52,9.20913853,2.52,2.50095727,2.52,2.37151727,2.52,-14.395807,2.52,2.50096477
2.54,9.20843874,2.54,2.53890827,2.54,9.20913724,2.54,2.52094296,2.54,2.39145728,2.54,-14.3958019,2.54,2.52095051
2.56,9.20843725,2.56,2.55889968,2.56,9.20913594,2.56,2.54092864,2.56,2.41139729,2.56,-14.3957968,2.56,2.54093625
2.58,9.20843576,2.58,2.57889108,2.58,9.20913465,2.58,2.56091432,2.58,2.43133729,2.58,-14.3957917,2.58,2.56092199
2.6,9.20843427,2.6,2.59888248,2.6,9.20913336,2.6,2.58089999,2.6,2.45127728,2.6,-14.3957866,2.6,2.58090772
2.62,9.20843278,2.62,2.61887389,2.62,9.20913206,2.62,2.60088566,2.62,2.47121728,2.62,-14.3957816,2.62,2.60089346
2.64,9.2084313,2.64,2.63886529,2.64,9.20913077,2.64,2.62087133,2.64,2.49115726,2.64,-14.3957765,2.64,2.62087919
2.66,9.20842981,2.66,2.6588567,2.66,9.20912948,2.66,2.640857,2.66,2.51109724,2.66,-14.3957714,2.66,2.64086491
2.68,9.20842832,2.68,2.6788481,2.68,9.20912818,2.68,2.66084267,2.68,2.53103722,2.68,-14.3957663,2.68,2.66085064
2.7,9.20842683,2.7,2.6988395,2.7,9.20912689,2.7,2.68082833,2.7,2.55097719,2.7,-14.3957612,2.7,2.68083636
2.72,9.20842535,2.72,2.71883091,2.72,9.2091256,2.72,2.70081399,2.72,2.57091715,2.72,-14.3957561,2.72,2.70082208
2.74,9.20842386,2.74,2.73882231,2.74,9.20912431,2.74,2.72079964,2.74,2.59085711,2.74,-14.395751,2.74,2.72080779
2.76,9.20842237,2.76,2.75881371,2.76,9.20912302,2.76,2.74078529,2.76,2.61079707,2.76,-14.3957459,2.76,2.74079351
2.78,9.20842088,2.78,2.77880512,2.78,9.20912173,2.78,2.76077094,2.78,2.63073702,2.78,-14.3957408,2.78,2.76077922
2.8,9.2084194,2.8,2.79879652,2.8,9.20912044,2.8,2.78075659,2.8,2.65067696,2.8,-14.3957357,2.8,2.78076492
2.82,9.20841791,2.82,2.81878792,2.82,9.20911915,2.82,2.80074224,2.82,2.6706169,2.82,-14.3957306,2.82,2.80075063
2.84,9.20841643,2.84,2.83877933,2.84,9.20911786,2.84,2.82072788,2.84,2.69055683,2.84,-14.3957256,2.84,2.82073633
2.86,9.20841494,2.86,2.85877073,2.86,9.20911657,2.86,2.84071352,2.86,2.71049676,2.86,-14.3957205,2.86,2.84072203
2.88,9.20841346,2.88,2.87876214,2.88,9.20911528,2.88,2.86069915,2.88,2.73043668,2.88,-14.3957154,2.88,2.86070772
2.9,9.20841197,2.9,2.89875354,2.9,9.20911399,2.9,2.88068479,2.9,2.7503766,2.9,-14.3957103,2.9,2.88069342
2.92,9.20841049,2.92,2.91874494,2.92,9.2091127,2.92,2.90067042,2.92,2.77031651,2.92,-14.3957052,2.92,2.90067911
2.94,9.208409,2.94,2.93873635,2.94,9.20911141,2.94,2.92065604,2.94,2.79025642,2.94,-14.3957002,2.94,2.9206648
2.96,9.20840752,2.96,2.95872775,2.96,9.20911012,2.96,2.94064167,2.96,2.81019632,2.96,-14.3956951,2.96,2.94065048
2.98,9.20840603,2.98,2.97871915,2.98,9.20910884,2.98,2.96062729,2.98,2.83013622,2.98,-14.39569,2.98,2.96063616
3.0,9.20840455,3.0,2.99871056,3.0,9.20910755,3.0,2.98061291,3.0,2.85007611,3.0,-14.3956849,3.0,2.98062184
3.02,9.20840307,3.02,3.01870196,3.02,9.20910626,3.02,3.00059853,3.02,2.87001599,3.02,-14.3956798,3.02,3.00060752
3.04,9.20840158,3.04,3.03869337,3.04,9.20910498,3.04,3.02058414,3.04,2.88995588,3.04,-14.3956748,3.04,3.02059319
3.06,9.2084001,3.06,3.05868477,3.06,9.20910369,3.06,3.04056975,3.06,2.90989575,3.06,-14.3956697,3.06,3.04057886
3.08,9.20839862,3.08,3.07867617,3.08,9.20910241,3.08,3.06055536,3.08,2.92983562,3.08,-14.3956646,3.08,3.06056453
3.1,9.20839713,3.1,3.09866758,3.1,9.20910112,3.1,3.08054096,3.1,2.94977548,3.1,-14.3956596,3.1,3.0805502
3.12,9.20839565,3.12,3.11865898,3.12,9.20909984,3.12,3.10052657,3.12,2.96971534,3.12,-14.3956545,3.12,3.10053586
3.14,9.20839417,3.14,3.13865038,3.14,9.20909855,3.14,3.12051217,3.14,2.9896552,3.14,-14.3956494,3.14,3.12052152
3.16,9.20839269,3.16,3.15864179,3.16,9.20909727,3.16,3.14049776,3.16,3.00959505,3.16,-14.3956443,3.16,3.14050717
3.18,9.20839121,3.18,3.17863319,3.18,9.20909598,3.18,3.16048336,3.18,3.02953489,3.18,-14.3956393,3.18,3.16049283
3.2,9.20838973,3.2,3.19862459,3.2,9.2090947,3.2,3.18046895,3.2,3.04947473,3.2,-14.3956342,3.2,3.18047848
3.22,9.20838824,3.22,3.218616,3.22,9.20909342,3.22,3.20045454,3.22,3.06941456,3.22,-14.3956291,3.22,3.20046413
3.24,9.20838676,3.24,3.2386074,3.24,9.20909213,3.24,3.22044012,3.24,3.08935439,3.24,-14.3956241,3.24,3.22044977
3.26,9.20838528,3.26,3.25859881,3.26,9.20909085,3.26,3.2404257,3.26,3.10929421,3.26,-14.395619,3.26,3.24043541
3.28,9.2083838,3.28,3.27859021,3.28,9.20908957,3.28,3.26041128,3.28,3.12923403,3.28,-14.395614,3.28,3.26042105
3.3,9.20838232,3.3,3.29858161,3.3,9.20908829,3.3,3.28039686,3.3,3.14917384,3.3,-14.3956089,3.3,3.28040669
3.32,9.20838084,3.32,3.31857302,3.32,9.20908701,3.32,3.30038243,3.32,3.16911364,3.32,-14.3956038,3.32,3.30039232
3.34,9.20837936,3.34,3.33856442,3.34,9.20908572,3.34,3.320368,3.34,3.18905344,3.34,-14.3955988,3.34,3.32037796
3.36,9.20837788,3.36,3.35855582,3.36,9.20908444,3.36,3.34035357,3.36,3.20899324,3.36,-14.3955937,3.36,3.34036358
3.38,9.20837641,3.38,3.37854723,3.38,9.20908316,3.38,3.36033914,3.38,3.22893303,3.38,-14.3955887,3.38,3.36034921
