cella,file,variante,f_hz,amp,gm,rl,t_ins,t_rel,t_fine,tmax,tipo,rif_ins,rif_rel,t_grad,gruppo,conta
gm0x3_1k_r10k_iii_i,gm0x3_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,0a3,10k,1.0,8.0,19.0,1e-05,evento,g0sempre_1k_r10k_iii,g0mai_1k_r10k_iii,6.5,1,S_ins;B2
gm0x3_1k_r10k_iii_c,gm0x3_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,0a3,10k,8.0,10.0,19.0,1e-05,evento,g3sempre_1k_r10k_iii,g3mai_1k_r10k_iii,0.0,1,S_rel;B2
gm3x0_1k_r10k_iii_i,gm3x0_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,3a0,10k,1.0,8.0,19.0,1e-05,evento,g3sempre_1k_r10k_iii,g3mai_1k_r10k_iii,6.5,1,S_ins;B2
gm3x0_1k_r10k_iii_c,gm3x0_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,3a0,10k,8.0,10.0,19.0,1e-05,evento,g0sempre_1k_r10k_iii,g0mai_1k_r10k_iii,0.0,1,S_rel;B2
gm3x10_1k_r10k_iii_i,gm3x10_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,3a10,10k,1.0,8.0,19.0,1e-05,evento,g3sempre_1k_r10k_iii,g3mai_1k_r10k_iii,6.5,1,S_ins;B2
gm3x10_1k_r10k_iii_c,gm3x10_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,3a10,10k,8.0,10.0,19.0,1e-05,evento,g10sempre_1k_r10k_iii,g10mai_1k_r10k_iii,0.0,1,S_rel;B2
gm10x3_1k_r10k_iii_i,gm10x3_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,10a3,10k,1.0,8.0,19.0,1e-05,evento,g10sempre_1k_r10k_iii,g10mai_1k_r10k_iii,6.5,1,S_ins;B2
gm10x3_1k_r10k_iii_c,gm10x3_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,10a3,10k,8.0,10.0,19.0,1e-05,evento,g3sempre_1k_r10k_iii,g3mai_1k_r10k_iii,0.0,1,S_rel;B2
gm0x10_1k_r10k_iii_i,gm0x10_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,0a10,10k,1.0,8.0,19.0,1e-05,evento,g0sempre_1k_r10k_iii,g0mai_1k_r10k_iii,6.5,1,S_ins;B2
gm0x10_1k_r10k_iii_c,gm0x10_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,0a10,10k,8.0,10.0,19.0,1e-05,evento,g10sempre_1k_r10k_iii,g10mai_1k_r10k_iii,0.0,1,S_rel;B2
gm10x0_1k_r10k_iii_i,gm10x0_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,10a0,10k,1.0,8.0,19.0,1e-05,evento,g10sempre_1k_r10k_iii,g10mai_1k_r10k_iii,6.5,1,S_ins;B2
gm10x0_1k_r10k_iii_c,gm10x0_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,10a0,10k,8.0,10.0,19.0,1e-05,evento,g0sempre_1k_r10k_iii,g0mai_1k_r10k_iii,0.0,1,S_rel;B2
gm0x3_20_r10k_iii_i,gm0x3_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,0a3,10k,1.0,8.0,19.0,1e-05,evento,g0sempre_20_r10k_iii,g0mai_20_r10k_iii,6.5,1,S_ins;B2
gm0x3_20_r10k_iii_c,gm0x3_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,0a3,10k,8.0,10.0,19.0,1e-05,evento,g3sempre_20_r10k_iii,g3mai_20_r10k_iii,0.0,1,S_rel;B2
gm3x0_20_r10k_iii_i,gm3x0_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,3a0,10k,1.0,8.0,19.0,1e-05,evento,g3sempre_20_r10k_iii,g3mai_20_r10k_iii,6.5,1,S_ins;B2
gm3x0_20_r10k_iii_c,gm3x0_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,3a0,10k,8.0,10.0,19.0,1e-05,evento,g0sempre_20_r10k_iii,g0mai_20_r10k_iii,0.0,1,S_rel;B2
gm3x10_20_r10k_iii_i,gm3x10_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,3a10,10k,1.0,8.0,19.0,1e-05,evento,g3sempre_20_r10k_iii,g3mai_20_r10k_iii,6.5,1,S_ins;B2
gm3x10_20_r10k_iii_c,gm3x10_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,3a10,10k,8.0,10.0,19.0,1e-05,evento,g10sempre_20_r10k_iii,g10mai_20_r10k_iii,0.0,1,S_rel;B2
gm10x3_20_r10k_iii_i,gm10x3_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,10a3,10k,1.0,8.0,19.0,1e-05,evento,g10sempre_20_r10k_iii,g10mai_20_r10k_iii,6.5,1,S_ins;B2
gm10x3_20_r10k_iii_c,gm10x3_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,10a3,10k,8.0,10.0,19.0,1e-05,evento,g3sempre_20_r10k_iii,g3mai_20_r10k_iii,0.0,1,S_rel;B2
gm0x10_20_r10k_iii_i,gm0x10_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,0a10,10k,1.0,8.0,19.0,1e-05,evento,g0sempre_20_r10k_iii,g0mai_20_r10k_iii,6.5,1,S_ins;B2
gm0x10_20_r10k_iii_c,gm0x10_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,0a10,10k,8.0,10.0,19.0,1e-05,evento,g10sempre_20_r10k_iii,g10mai_20_r10k_iii,0.0,1,S_rel;B2
gm10x0_20_r10k_iii_i,gm10x0_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,10a0,10k,1.0,8.0,19.0,1e-05,evento,g10sempre_20_r10k_iii,g10mai_20_r10k_iii,6.5,1,S_ins;B2
gm10x0_20_r10k_iii_c,gm10x0_20_r10k_iii.dat,l29d2_iii_r10k,20,3.818,10a0,10k,8.0,10.0,19.0,1e-05,evento,g0sempre_20_r10k_iii,g0mai_20_r10k_iii,0.0,1,S_rel;B2
gm0x3_lz_r10k_iii_i,gm0x3_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,0a3,10k,1.0,8.0,19.0,1e-05,evento,g0sempre_lz_r10k_iii,g0mai_lz_r10k_iii,6.5,1,A_ins;B2
gm0x3_lz_r10k_iii_c,gm0x3_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,0a3,10k,8.0,10.0,19.0,1e-05,evento,g3sempre_lz_r10k_iii,g3mai_lz_r10k_iii,0.0,1,A_ins;A_rel;B2
gm3x0_lz_r10k_iii_i,gm3x0_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,3a0,10k,1.0,8.0,19.0,1e-05,evento,g3sempre_lz_r10k_iii,g3mai_lz_r10k_iii,6.5,1,A_ins;B2
gm3x0_lz_r10k_iii_c,gm3x0_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,3a0,10k,8.0,10.0,19.0,1e-05,evento,g0sempre_lz_r10k_iii,g0mai_lz_r10k_iii,0.0,1,A_ins;A_rel;B2
gm3x10_lz_r10k_iii_i,gm3x10_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,3a10,10k,1.0,8.0,19.0,1e-05,evento,g3sempre_lz_r10k_iii,g3mai_lz_r10k_iii,6.5,1,A_ins;B2
gm3x10_lz_r10k_iii_c,gm3x10_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,3a10,10k,8.0,10.0,19.0,1e-05,evento,g10sempre_lz_r10k_iii,g10mai_lz_r10k_iii,0.0,1,A_ins;A_rel;B2
gm10x3_lz_r10k_iii_i,gm10x3_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,10a3,10k,1.0,8.0,19.0,1e-05,evento,g10sempre_lz_r10k_iii,g10mai_lz_r10k_iii,6.5,1,A_ins;B2
gm10x3_lz_r10k_iii_c,gm10x3_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,10a3,10k,8.0,10.0,19.0,1e-05,evento,g3sempre_lz_r10k_iii,g3mai_lz_r10k_iii,0.0,1,A_ins;A_rel;B2
gm0x10_lz_r10k_iii_i,gm0x10_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,0a10,10k,1.0,8.0,19.0,1e-05,evento,g0sempre_lz_r10k_iii,g0mai_lz_r10k_iii,6.5,1,A_ins;B2
gm0x10_lz_r10k_iii_c,gm0x10_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,0a10,10k,8.0,10.0,19.0,1e-05,evento,g10sempre_lz_r10k_iii,g10mai_lz_r10k_iii,0.0,1,A_ins;A_rel;B2
gm10x0_lz_r10k_iii_i,gm10x0_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,10a0,10k,1.0,8.0,19.0,1e-05,evento,g10sempre_lz_r10k_iii,g10mai_lz_r10k_iii,6.5,1,A_ins;B2
gm10x0_lz_r10k_iii_c,gm10x0_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,10a0,10k,8.0,10.0,19.0,1e-05,evento,g0sempre_lz_r10k_iii,g0mai_lz_r10k_iii,0.0,1,A_ins;A_rel;B2
pav_gm0x10_0_r10k_iii,gm0x10p_lz_r10k_iii.dat,pavimento,1000,0,0a10,10k,1.0,1000,19.0,7e-06,pav_num,gm0x10_lz_r10k_iii_i,-,0.0,0,
pav_gm0x10_1_r10k_iii,gm0x10p_lz_r10k_iii.dat,pavimento,1000,0,0a10,10k,8.0,1000,19.0,7e-06,pav_num,gm0x10_lz_r10k_iii_i,-,0.0,0,
pav_gm0x10_2_r10k_iii,gm0x10p_lz_r10k_iii.dat,pavimento,1000,0,0a10,10k,10.0,1000,19.0,7e-06,pav_num,gm0x10_lz_r10k_iii_i,-,0.0,0,
tm0x6_1k_r10k_iii_i,tm0x6_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t0a6,10k,1.0,8.0,19.0,1e-05,evento,g10sempre_1k_r10k_iii,g10mai_1k_r10k_iii,6.5,2,S_ins;B2
tm0x6_1k_r10k_iii_c,tm0x6_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t0a6,10k,8.0,10.0,19.0,1e-05,evento,t6sempre_1k_r10k_iii,t6mai_1k_r10k_iii,0.0,2,S_rel;B2
tm6x0_1k_r10k_iii_i,tm6x0_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t6a0,10k,1.0,8.0,19.0,1e-05,evento,t6sempre_1k_r10k_iii,t6mai_1k_r10k_iii,6.5,2,S_ins;B2
tm6x0_1k_r10k_iii_c,tm6x0_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t6a0,10k,8.0,10.0,19.0,1e-05,evento,g10sempre_1k_r10k_iii,g10mai_1k_r10k_iii,0.0,2,S_rel;B2
tm6x12_1k_r10k_iii_i,tm6x12_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t6a12,10k,1.0,8.0,19.0,1e-05,evento,t6sempre_1k_r10k_iii,t6mai_1k_r10k_iii,6.5,2,S_ins;B2
tm6x12_1k_r10k_iii_c,tm6x12_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t6a12,10k,8.0,10.0,19.0,1e-05,evento,t12sempre_1k_r10k_iii,t12mai_1k_r10k_iii,0.0,2,S_rel;B2
tm12x6_1k_r10k_iii_i,tm12x6_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t12a6,10k,1.0,8.0,19.0,1e-05,evento,t12sempre_1k_r10k_iii,t12mai_1k_r10k_iii,6.5,2,S_ins;B2
tm12x6_1k_r10k_iii_c,tm12x6_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t12a6,10k,8.0,10.0,19.0,1e-05,evento,t6sempre_1k_r10k_iii,t6mai_1k_r10k_iii,0.0,2,S_rel;B2
tm0x12_1k_r10k_iii_i,tm0x12_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t0a12,10k,1.0,8.0,19.0,1e-05,evento,g10sempre_1k_r10k_iii,g10mai_1k_r10k_iii,6.5,2,S_ins;B2
tm0x12_1k_r10k_iii_c,tm0x12_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t0a12,10k,8.0,10.0,19.0,1e-05,evento,t12sempre_1k_r10k_iii,t12mai_1k_r10k_iii,0.0,2,S_rel;B2
tm12x0_1k_r10k_iii_i,tm12x0_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t12a0,10k,1.0,8.0,19.0,1e-05,evento,t12sempre_1k_r10k_iii,t12mai_1k_r10k_iii,6.5,2,S_ins;B2
tm12x0_1k_r10k_iii_c,tm12x0_1k_r10k_iii.dat,l29d2_iii_r10k,1000,3.818,t12a0,10k,8.0,10.0,19.0,1e-05,evento,g10sempre_1k_r10k_iii,g10mai_1k_r10k_iii,0.0,2,S_rel;B2
tm0x6_lz_r10k_iii_i,tm0x6_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t0a6,10k,1.0,8.0,19.0,1e-05,evento,g10sempre_lz_r10k_iii,g10mai_lz_r10k_iii,6.5,2,A_ins;B2
tm0x6_lz_r10k_iii_c,tm0x6_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t0a6,10k,8.0,10.0,19.0,1e-05,evento,t6sempre_lz_r10k_iii,t6mai_lz_r10k_iii,0.0,2,A_ins;A_rel;B2
tm6x0_lz_r10k_iii_i,tm6x0_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t6a0,10k,1.0,8.0,19.0,1e-05,evento,t6sempre_lz_r10k_iii,t6mai_lz_r10k_iii,6.5,2,A_ins;B2
tm6x0_lz_r10k_iii_c,tm6x0_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t6a0,10k,8.0,10.0,19.0,1e-05,evento,g10sempre_lz_r10k_iii,g10mai_lz_r10k_iii,0.0,2,A_ins;A_rel;B2
tm6x12_lz_r10k_iii_i,tm6x12_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t6a12,10k,1.0,8.0,19.0,1e-05,evento,t6sempre_lz_r10k_iii,t6mai_lz_r10k_iii,6.5,2,A_ins;B2
tm6x12_lz_r10k_iii_c,tm6x12_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t6a12,10k,8.0,10.0,19.0,1e-05,evento,t12sempre_lz_r10k_iii,t12mai_lz_r10k_iii,0.0,2,A_ins;A_rel;B2
tm12x6_lz_r10k_iii_i,tm12x6_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t12a6,10k,1.0,8.0,19.0,1e-05,evento,t12sempre_lz_r10k_iii,t12mai_lz_r10k_iii,6.5,2,A_ins;B2
tm12x6_lz_r10k_iii_c,tm12x6_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t12a6,10k,8.0,10.0,19.0,1e-05,evento,t6sempre_lz_r10k_iii,t6mai_lz_r10k_iii,0.0,2,A_ins;A_rel;B2
tm0x12_lz_r10k_iii_i,tm0x12_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t0a12,10k,1.0,8.0,19.0,1e-05,evento,g10sempre_lz_r10k_iii,g10mai_lz_r10k_iii,6.5,2,A_ins;B2
tm0x12_lz_r10k_iii_c,tm0x12_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t0a12,10k,8.0,10.0,19.0,1e-05,evento,t12sempre_lz_r10k_iii,t12mai_lz_r10k_iii,0.0,2,A_ins;A_rel;B2
tm12x0_lz_r10k_iii_i,tm12x0_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t12a0,10k,1.0,8.0,19.0,1e-05,evento,t12sempre_lz_r10k_iii,t12mai_lz_r10k_iii,6.5,2,A_ins;B2
tm12x0_lz_r10k_iii_c,tm12x0_lz_r10k_iii.dat,l29d2_iii_r10k,1000,0,t12a0,10k,8.0,10.0,19.0,1e-05,evento,g10sempre_lz_r10k_iii,g10mai_lz_r10k_iii,0.0,2,A_ins;A_rel;B2
rmai_g10t0_dpamax_r10k_iii,rmai_g10t0_dpamax_r10k_iii.dat,rif_dpamax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_mai,-,-,0.0,3,
rsempre_g10t0_dpamax_r10k_iii,rsempre_g10t0_dpamax_r10k_iii.dat,rif_dpamax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_sempre,-,-,0.0,3,
rmai_g0t0_dpamax_r10k_iii,rmai_g0t0_dpamax_r10k_iii.dat,rif_dpamax,1000,0,0,10k,1.0,8.5,19.0,1e-05,rif_mai,-,-,0.0,3,
rsempre_g0t0_dpamax_r10k_iii,rsempre_g0t0_dpamax_r10k_iii.dat,rif_dpamax,1000,0,0,10k,1.0,8.5,19.0,1e-05,rif_sempre,-,-,0.0,3,
rmai_g10t12_dpamax_r10k_iii,rmai_g10t12_dpamax_r10k_iii.dat,rif_dpamax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_mai,-,-,0.0,3,
rsempre_g10t12_dpamax_r10k_iii,rsempre_g10t12_dpamax_r10k_iii.dat,rif_dpamax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_sempre,-,-,0.0,3,
x01000_dpamax_r10k_iii_i,x01000_dpamax_r10k_iii.dat,l29d2_iii_r10k_dpamax,1000,0,g0a10_t0a0,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g0t0_dpamax_r10k_iii,rmai_g0t0_dpamax_r10k_iii,6.5,3,A_ins;B2
x01000_dpamax_r10k_iii_c,x01000_dpamax_r10k_iii.dat,l29d2_iii_r10k_dpamax,1000,0,g0a10_t0a0,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g10t0_dpamax_r10k_iii,rmai_g10t0_dpamax_r10k_iii,0.0,3,A_ins;A_rel;B2
x10000_dpamax_r10k_iii_i,x10000_dpamax_r10k_iii.dat,l29d2_iii_r10k_dpamax,1000,0,g10a0_t0a0,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g10t0_dpamax_r10k_iii,rmai_g10t0_dpamax_r10k_iii,6.5,3,A_ins;B2
x10000_dpamax_r10k_iii_c,x10000_dpamax_r10k_iii.dat,l29d2_iii_r10k_dpamax,1000,0,g10a0_t0a0,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g0t0_dpamax_r10k_iii,rmai_g0t0_dpamax_r10k_iii,0.0,3,A_ins;A_rel;B2
x1010012_dpamax_r10k_iii_i,x1010012_dpamax_r10k_iii.dat,l29d2_iii_r10k_dpamax,1000,0,g10a10_t0a12,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g10t0_dpamax_r10k_iii,rmai_g10t0_dpamax_r10k_iii,6.5,3,A_ins;B2
x1010012_dpamax_r10k_iii_c,x1010012_dpamax_r10k_iii.dat,l29d2_iii_r10k_dpamax,1000,0,g10a10_t0a12,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g10t12_dpamax_r10k_iii,rmai_g10t12_dpamax_r10k_iii,0.0,3,A_ins;A_rel;B2
x1010120_dpamax_r10k_iii_i,x1010120_dpamax_r10k_iii.dat,l29d2_iii_r10k_dpamax,1000,0,g10a10_t12a0,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g10t12_dpamax_r10k_iii,rmai_g10t12_dpamax_r10k_iii,6.5,3,A_ins;B2
x1010120_dpamax_r10k_iii_c,x1010120_dpamax_r10k_iii.dat,l29d2_iii_r10k_dpamax,1000,0,g10a10_t12a0,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g10t0_dpamax_r10k_iii,rmai_g10t0_dpamax_r10k_iii,0.0,3,A_ins;A_rel;B2
xm_dpamax_r10k_iii,xm_dpamax_r10k_iii.dat,l29d2_iii_r10k_dpamax,1000,0,10,10k,1.0,8.5,17.5,1e-05,evento,rsempre_g10t0_dpamax_r10k_iii,rmai_g10t0_dpamax_r10k_iii,6.5,3,A_ins;A_rel;B2
rmai_g10t0_dpminmax_r10k_iii,rmai_g10t0_dpminmax_r10k_iii.dat,rif_dpminmax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_mai,-,-,0.0,3,
rsempre_g10t0_dpminmax_r10k_iii,rsempre_g10t0_dpminmax_r10k_iii.dat,rif_dpminmax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_sempre,-,-,0.0,3,
rmai_g0t0_dpminmax_r10k_iii,rmai_g0t0_dpminmax_r10k_iii.dat,rif_dpminmax,1000,0,0,10k,1.0,8.5,19.0,1e-05,rif_mai,-,-,0.0,3,
rsempre_g0t0_dpminmax_r10k_iii,rsempre_g0t0_dpminmax_r10k_iii.dat,rif_dpminmax,1000,0,0,10k,1.0,8.5,19.0,1e-05,rif_sempre,-,-,0.0,3,
rmai_g10t12_dpminmax_r10k_iii,rmai_g10t12_dpminmax_r10k_iii.dat,rif_dpminmax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_mai,-,-,0.0,3,
rsempre_g10t12_dpminmax_r10k_iii,rsempre_g10t12_dpminmax_r10k_iii.dat,rif_dpminmax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_sempre,-,-,0.0,3,
x01000_dpminmax_r10k_iii_i,x01000_dpminmax_r10k_iii.dat,l29d2_iii_r10k_dpminmax,1000,0,g0a10_t0a0,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g0t0_dpminmax_r10k_iii,rmai_g0t0_dpminmax_r10k_iii,6.5,3,A_ins;B2
x01000_dpminmax_r10k_iii_c,x01000_dpminmax_r10k_iii.dat,l29d2_iii_r10k_dpminmax,1000,0,g0a10_t0a0,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g10t0_dpminmax_r10k_iii,rmai_g10t0_dpminmax_r10k_iii,0.0,3,A_ins;A_rel;B2
x10000_dpminmax_r10k_iii_i,x10000_dpminmax_r10k_iii.dat,l29d2_iii_r10k_dpminmax,1000,0,g10a0_t0a0,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g10t0_dpminmax_r10k_iii,rmai_g10t0_dpminmax_r10k_iii,6.5,3,A_ins;B2
x10000_dpminmax_r10k_iii_c,x10000_dpminmax_r10k_iii.dat,l29d2_iii_r10k_dpminmax,1000,0,g10a0_t0a0,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g0t0_dpminmax_r10k_iii,rmai_g0t0_dpminmax_r10k_iii,0.0,3,A_ins;A_rel;B2
x1010012_dpminmax_r10k_iii_i,x1010012_dpminmax_r10k_iii.dat,l29d2_iii_r10k_dpminmax,1000,0,g10a10_t0a12,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g10t0_dpminmax_r10k_iii,rmai_g10t0_dpminmax_r10k_iii,6.5,3,A_ins;B2
x1010012_dpminmax_r10k_iii_c,x1010012_dpminmax_r10k_iii.dat,l29d2_iii_r10k_dpminmax,1000,0,g10a10_t0a12,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g10t12_dpminmax_r10k_iii,rmai_g10t12_dpminmax_r10k_iii,0.0,3,A_ins;A_rel;B2
x1010120_dpminmax_r10k_iii_i,x1010120_dpminmax_r10k_iii.dat,l29d2_iii_r10k_dpminmax,1000,0,g10a10_t12a0,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g10t12_dpminmax_r10k_iii,rmai_g10t12_dpminmax_r10k_iii,6.5,3,A_ins;B2
x1010120_dpminmax_r10k_iii_c,x1010120_dpminmax_r10k_iii.dat,l29d2_iii_r10k_dpminmax,1000,0,g10a10_t12a0,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g10t0_dpminmax_r10k_iii,rmai_g10t0_dpminmax_r10k_iii,0.0,3,A_ins;A_rel;B2
xm_dpminmax_r10k_iii,xm_dpminmax_r10k_iii.dat,l29d2_iii_r10k_dpminmax,1000,0,10,10k,1.0,8.5,17.5,1e-05,evento,rsempre_g10t0_dpminmax_r10k_iii,rmai_g10t0_dpminmax_r10k_iii,6.5,3,A_ins;A_rel;B2
rmai_g10t0_dpmaxmax_r10k_iii,rmai_g10t0_dpmaxmax_r10k_iii.dat,rif_dpmaxmax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_mai,-,-,0.0,3,
rsempre_g10t0_dpmaxmax_r10k_iii,rsempre_g10t0_dpmaxmax_r10k_iii.dat,rif_dpmaxmax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_sempre,-,-,0.0,3,
rmai_g0t0_dpmaxmax_r10k_iii,rmai_g0t0_dpmaxmax_r10k_iii.dat,rif_dpmaxmax,1000,0,0,10k,1.0,8.5,19.0,1e-05,rif_mai,-,-,0.0,3,
rsempre_g0t0_dpmaxmax_r10k_iii,rsempre_g0t0_dpmaxmax_r10k_iii.dat,rif_dpmaxmax,1000,0,0,10k,1.0,8.5,19.0,1e-05,rif_sempre,-,-,0.0,3,
rmai_g10t12_dpmaxmax_r10k_iii,rmai_g10t12_dpmaxmax_r10k_iii.dat,rif_dpmaxmax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_mai,-,-,0.0,3,
rsempre_g10t12_dpmaxmax_r10k_iii,rsempre_g10t12_dpmaxmax_r10k_iii.dat,rif_dpmaxmax,1000,0,10,10k,1.0,8.5,19.0,1e-05,rif_sempre,-,-,0.0,3,
x01000_dpmaxmax_r10k_iii_i,x01000_dpmaxmax_r10k_iii.dat,l29d2_iii_r10k_dpmaxmax,1000,0,g0a10_t0a0,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g0t0_dpmaxmax_r10k_iii,rmai_g0t0_dpmaxmax_r10k_iii,6.5,3,A_ins;B2
x01000_dpmaxmax_r10k_iii_c,x01000_dpmaxmax_r10k_iii.dat,l29d2_iii_r10k_dpmaxmax,1000,0,g0a10_t0a0,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g10t0_dpmaxmax_r10k_iii,rmai_g10t0_dpmaxmax_r10k_iii,0.0,3,A_ins;A_rel;B2
x10000_dpmaxmax_r10k_iii_i,x10000_dpmaxmax_r10k_iii.dat,l29d2_iii_r10k_dpmaxmax,1000,0,g10a0_t0a0,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g10t0_dpmaxmax_r10k_iii,rmai_g10t0_dpmaxmax_r10k_iii,6.5,3,A_ins;B2
x10000_dpmaxmax_r10k_iii_c,x10000_dpmaxmax_r10k_iii.dat,l29d2_iii_r10k_dpmaxmax,1000,0,g10a0_t0a0,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g0t0_dpmaxmax_r10k_iii,rmai_g0t0_dpmaxmax_r10k_iii,0.0,3,A_ins;A_rel;B2
x1010012_dpmaxmax_r10k_iii_i,x1010012_dpmaxmax_r10k_iii.dat,l29d2_iii_r10k_dpmaxmax,1000,0,g10a10_t0a12,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g10t0_dpmaxmax_r10k_iii,rmai_g10t0_dpmaxmax_r10k_iii,6.5,3,A_ins;B2
x1010012_dpmaxmax_r10k_iii_c,x1010012_dpmaxmax_r10k_iii.dat,l29d2_iii_r10k_dpmaxmax,1000,0,g10a10_t0a12,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g10t12_dpmaxmax_r10k_iii,rmai_g10t12_dpmaxmax_r10k_iii,0.0,3,A_ins;A_rel;B2
x1010120_dpmaxmax_r10k_iii_i,x1010120_dpmaxmax_r10k_iii.dat,l29d2_iii_r10k_dpmaxmax,1000,0,g10a10_t12a0,10k,1.0,8.0,19.0,1e-05,evento,rsempre_g10t12_dpmaxmax_r10k_iii,rmai_g10t12_dpmaxmax_r10k_iii,6.5,3,A_ins;B2
x1010120_dpmaxmax_r10k_iii_c,x1010120_dpmaxmax_r10k_iii.dat,l29d2_iii_r10k_dpmaxmax,1000,0,g10a10_t12a0,10k,8.0,10.0,19.0,1e-05,evento,rsempre_g10t0_dpmaxmax_r10k_iii,rmai_g10t0_dpmaxmax_r10k_iii,0.0,3,A_ins;A_rel;B2
