col0,col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15
0.0105878712,1.05554995e-05,0.0105878712,0.726288976,0.0105878712,1.50715523e-05,0.0105878712,1.28148288,0.0105878712,0.0955682123,0.0105878712,-0.000633018304,0.0105878712,-0.000633741025,0.0105878712,1.0
0.0105928712,9.15094908e-06,0.0105928712,0.727033647,0.0105928712,1.2456475e-05,0.0105928712,1.27903588,0.0105928712,0.0961077069,0.0105928712,-0.000640113812,0.0105928712,-0.000640816762,0.0105928712,1.0
0.0105978712,1.00725675e-05,0.0105978712,0.72716306,0.0105978712,1.40517045e-05,0.0105978712,1.27563643,0.0105978712,0.0966370752,0.0105978712,-0.000646615152,0.0105978712,-0.000647284214,0.0105978712,1.0
0.0106028712,8.62638463e-06,0.0106028712,0.72670618,0.0106028712,1.1356514e-05,0.0106028712,1.27137853,0.0106028712,0.0971548734,0.0106028712,-0.000652520761,0.0106028712,-0.000653169264,0.0106028712,1.0
0.0106078712,9.52691637e-06,0.0106078712,0.725686662,0.0106078712,1.29314572e-05,0.0106078712,1.26629982,0.0106078712,0.0976626405,0.0106078712,-0.000657820485,0.0106078712,-0.000658433145,0.0106078712,1.0
0.0106128712,8.03942282e-06,0.0106128712,0.724131047,0.0106128712,1.01565767e-05,0.0106128712,1.26048837,0.0106128712,0.0981583502,0.0106128712,-0.000662511424,0.0106128712,-0.000663102646,0.0106128712,1.0
0.0106178712,8.92320656e-06,0.0106178712,0.722063692,0.0106178712,1.17217143e-05,0.0106178712,1.25398004,0.0106178712,0.0986439713,0.0106178712,-0.000666586856,0.0106178712,-0.000667140547,0.0106178712,1.0
0.0106228712,7.39549949e-06,0.0106228712,0.719508758,0.0106228712,8.86821909e-06,0.0106228712,1.24685592,0.0106228712,0.0991171653,0.0106228712,-0.000670043109,0.0106228712,-0.00067057442,0.0106228712,1.0
0.0106278712,8.26635697e-06,0.0106278712,0.716490283,0.0106278712,1.04338983e-05,0.0106278712,1.23914872,0.0106278712,0.0995800703,0.0106278712,-0.000672876298,0.0106278712,-0.000673368634,0.0106278712,1.0
0.0106328712,6.70028373e-06,0.0106328712,0.713030028,0.0106328712,7.50355403e-06,0.0106328712,1.23093176,0.0106328712,0.100030257,0.0106328712,-0.000675082471,0.0106328712,-0.000675551459,0.0106328712,1.0
0.0106378712,7.56155829e-06,0.0106378712,0.709150852,0.0106378712,9.07988665e-06,0.0106378712,1.22223331,0.0106378712,0.100469821,0.0106378712,-0.000676660061,0.0106378712,-0.000677088856,0.0106378712,1.0
0.0106428712,5.9596721e-06,0.0106428712,0.704872041,0.0106428712,6.07518666e-06,0.0106428712,1.21311822,0.0106428712,0.100896418,0.0106428712,-0.000677605263,0.0106428712,-0.000678009743,0.0106428712,1.0
0.0106478712,6.81429486e-06,0.0106478712,0.700214579,0.0106478712,7.67198141e-06,0.0106478712,1.20360919,0.0106478712,0.101311937,0.0106478712,-0.000677918394,0.0106478712,-0.000678281674,0.0106478712,1.0
0.0106528712,5.17980146e-06,0.0106528712,0.695195169,0.0106528712,4.59618206e-06,0.0106528712,1.19376212,0.0106528712,0.101714249,0.0106528712,-0.00067759616,0.0106528712,-0.000677934191,0.0106528712,1.0
0.0106578712,6.03037532e-06,0.0106578712,0.689832367,0.0106578712,6.80913006e-06,0.0106578712,1.18359315,0.0106578712,0.102104914,0.0106578712,-0.000676640417,0.0106578712,-0.000676936442,0.0106578712,1.0
0.0106628712,4.36707589e-06,0.0106628712,0.684140173,0.0106628712,3.08005635e-06,0.0106628712,1.17314886,0.0106628712,0.102482115,0.0106628712,-0.000675048695,0.0106628712,-0.000675318601,0.0106628712,1.0
0.0106678712,5.23547969e-06,0.0106678712,0.678134293,0.0106678712,6.3297697e-06,0.0106678712,1.16243799,0.0106678712,0.102846999,0.0106678712,-0.000672824132,0.0106678712,-0.000673051417,0.0106678712,1.0
0.0106728712,3.61873896e-06,0.0106728712,0.671825919,0.0106728712,2.21820698e-06,0.0106728712,1.1514976,0.0106728712,0.103198123,0.0106728712,-0.000669965343,0.0106728712,-0.00067016573,0.0106728712,1.0
0.0106778712,4.48846023e-06,0.0106778712,0.665227597,0.0106778712,5.80623022e-06,0.0106778712,1.1403284,0.0106778712,0.103536166,0.0106778712,-0.000666476572,0.0106778712,-0.000666633913,0.0106778712,1.0
0.0106828712,2.84374164e-06,0.0106828712,0.658347629,0.0106828712,1.69187192e-06,0.0106828712,1.12895785,0.0106828712,0.103860099,0.0106828712,-0.000662357735,0.0106828712,-0.000662487516,0.0106828712,1.0
0.0106878712,3.70833374e-06,0.0106878712,0.6511952,0.0106878712,5.23307351e-06,0.0106878712,1.11737816,0.0106878712,0.104170106,0.0106878712,-0.000657614074,0.0106878712,-0.000657700569,0.0106878712,1.0
0.0106928712,2.03648385e-06,0.0106928712,0.643775672,0.0106928712,1.54972429e-06,0.0106928712,1.10560731,0.0106928712,0.10446559,0.0106928712,-0.00065224698,0.0106928712,-0.000652305392,0.0106928712,1.0
0.0106978712,2.8951841e-06,0.0106978712,0.636094767,0.0106978712,4.60524862e-06,0.0106978712,1.0936287,0.0106978712,0.104746231,0.0106978712,-0.000646262633,0.0106978712,-0.000646277703,0.0106978712,1.0
0.0107028712,1.19729737e-06,0.0107028712,0.628154907,0.0107028712,3.07062118e-06,0.0107028712,1.08145114,0.0107028712,0.105011867,0.0107028712,-0.000639664028,0.0107028712,-0.000639650647,0.0107028712,1.0
0.0107078712,2.04935908e-06,0.0107078712,0.619958331,0.0107078712,3.91815716e-06,0.0107078712,1.06904911,0.0107078712,0.105261687,0.0107078712,-0.000632458256,0.0107078712,-0.000632401663,0.0107078712,1.0
0.0107128712,3.26719583e-07,0.0107128712,0.611504579,0.0107128712,4.55516206e-06,0.0107128712,1.05642271,0.0107128712,0.10549595,0.0107128712,-0.000624650004,0.0107128712,-0.000624564758,0.0107128712,1.0
0.0107178712,1.17141134e-06,0.0107178712,0.60279247,0.0107178712,3.16769737e-06,0.0107178712,1.04353759,0.0107178712,0.105713381,0.0107178712,-0.000616247262,0.0107178712,-0.000616119113,0.0107178712,1.0
0.0107228712,8.00684695e-07,0.0107228712,0.593818772,0.0107228712,5.98811907e-06,0.0107228712,1.0303858,0.0107228712,0.105914643,0.0107228712,-0.000607256446,0.0107228712,-0.000607099616,0.0107228712,1.0
0.0107278712,2.6199594e-07,0.0107278712,0.584579029,0.0107278712,3.919605e-06,0.0107278712,1.01692446,0.0107278712,0.106098023,0.0107278712,-0.000597686436,0.0107278712,-0.000597487189,0.0107278712,1.0
0.0107328712,1.63698882e-06,0.0107328712,0.575067411,0.0107328712,7.35446848e-06,0.0107328712,1.00313836,0.0107328712,0.106264571,0.0107328712,-0.000587545372,0.0107328712,-0.00058731759,0.0107328712,1.0
0.0107378712,7.37871451e-07,0.0107378712,0.565276391,0.0107378712,5.19552076e-06,0.0107378712,0.988976616,0.0107378712,0.106412174,0.0107378712,-0.000576843005,0.0107378712,-0.000576573458,0.0107378712,1.0
0.0107428712,2.46723594e-06,0.0107428712,0.555197779,0.0107428712,8.63956174e-06,0.0107428712,0.974417707,0.0107428712,0.106542241,0.0107428712,-0.000565589156,0.0107428712,-0.000565291387,0.0107428712,1.0
0.0107478712,1.64954647e-06,0.0107478712,0.544821252,0.0107478712,6.38526573e-06,0.0107478712,0.959403417,0.0107478712,0.1066523,0.0107478712,-0.000553794413,0.0107478712,-0.000553455691,0.0107478712,1.0
0.0107528712,3.4575361e-06,0.0107528712,0.534136552,0.0107528712,9.82924312e-06,0.0107528712,0.943907038,0.0107528712,0.106744095,0.0107528712,-0.000541470206,0.0107528712,-0.000541103736,0.0107528712,1.0
0.0107578712,2.65111453e-06,0.0107578712,0.523130893,0.0107578712,7.475427e-06,0.0107578712,0.927863862,0.0107578712,0.106814839,0.0107578712,-0.000528627916,0.0107578712,-0.000528221446,0.0107578712,1.0
0.0107628712,4.47784247e-06,0.0107628712,0.511792297,0.0107628712,1.09098797e-05,0.0107628712,0.911243222,0.0107628712,0.106866584,0.0107628712,-0.000515280486,0.0107628712,-0.000514846892,0.0107628712,1.0
0.0107678712,3.68416419e-06,0.0107678712,0.5001059,0.0107678712,8.45307365e-06,0.0107678712,0.893974904,0.0107678712,0.106896273,0.0107678712,-0.00050144004,0.0107678712,-0.00050096753,0.0107678712,1.0
0.0107728712,5.52792668e-06,0.0107728712,0.488058408,0.0107728712,1.18682691e-05,0.0107728712,0.876025619,0.0107728712,0.106906246,0.0107728712,-0.000487120927,0.0107728712,-0.000486622051,0.0107728712,1.0
0.0107778712,4.7425083e-06,0.0107778712,0.475633311,0.0107778712,9.30559125e-06,0.0107778712,0.857320746,0.0107778712,0.106893218,0.0107778712,-0.000472335958,0.0107778712,-0.000471799365,0.0107778712,1.0
0.0107828712,6.57444557e-06,0.0107828712,0.462816462,0.0107828712,1.26913807e-05,0.0107828712,0.837825791,0.0107828712,0.1068598,0.0107828712,-0.000457100784,0.0107828712,-0.000456538703,0.0107828712,1.0
0.0107878712,5.67446598e-06,0.0107878712,0.449590212,0.0107878712,1.00203161e-05,0.0107878712,0.817462928,0.0107878712,0.106802536,0.0107878712,-0.000441428844,0.0107878712,-0.000440830341,0.0107878712,1.0
0.0107928712,6.94518943e-06,0.0107928712,0.43594023,0.0107928712,1.33658493e-05,0.0107928712,0.796197931,0.0107928712,0.106724308,0.0107928712,-0.000425336983,0.0107928712,-0.000424713975,0.0107928712,1.0
0.0107978712,3.45686944e-06,0.0107978712,0.42184902,0.0107978712,1.0583855e-05,0.0107978712,0.773951042,0.0107978712,0.106621576,0.0107978712,-0.000408839198,0.0107978712,-0.000408181164,0.0107978712,1.0
0.0108028712,1.02824619e-05,0.0108028712,0.40730612,0.0108028712,1.38770539e-05,0.0108028712,0.750689823,0.0108028712,0.106497322,0.0108028712,-0.00039195334,0.0108028712,-0.000391272003,0.0108028712,1.0
0.0108078712,7.15882442e-05,0.0108078712,0.392312596,0.0108078712,1.098084e-05,0.0108078712,0.726333909,0.0108078712,0.106348143,0.0108078712,-0.000374693557,0.0108078712,-0.000373979246,0.0108078712,1.0
0.0108128712,0.000356805467,0.0108128712,0.376949286,0.0108128712,1.42073998e-05,0.0108128712,0.700854189,0.0108128712,0.106178172,0.0108128712,-0.000357076829,0.0108128712,-0.000356343328,0.0108128712,1.0
0.0108178712,0.00161734929,0.0108178712,0.361596914,0.0108178712,1.1191535e-05,0.0108178712,0.674171048,0.0108178712,0.105985286,0.0108178712,-0.00033911043,0.0108178712,-0.000338358116,0.0108178712,1.0
0.0108228712,0.00575604086,0.0108228712,0.34721198,0.0108228712,1.433288e-05,0.0108228712,0.64626025,0.0108228712,0.105779004,0.0108228712,-0.000320804148,0.0108228712,-0.000320064332,0.0108228712,1.0
0.0108278712,0.0138596922,0.0108278712,0.334744028,0.0108278712,1.11868261e-05,0.0108278712,0.617039322,0.0108278712,0.105571747,0.0108278712,-0.000302184826,0.0108278712,-0.000301456872,0.0108278712,1.0
0.0108328712,0.0258708515,0.0108328712,0.323493896,0.0108328712,1.4220572e-05,0.0108328712,0.586505325,0.0108328712,0.105388122,0.0108328712,-0.000283316643,0.0108328712,-0.000282576686,0.0108328712,1.0
0.0108378712,0.03922884,0.0108378712,0.313197409,0.0108378712,1.20552999e-05,0.0108378712,0.554569677,0.0108378712,0.105169794,0.0108378712,-0.000264154897,0.0108378712,-0.000263419666,0.0108378712,1.0
0.0108428712,0.0531807147,0.0108428712,0.303352828,0.0108428712,1.61569379e-05,0.0108428712,0.521227015,0.0108428712,0.104977041,0.0108428712,-0.000244791696,0.0108428712,-0.000244026879,0.0108428712,1.0
0.0108478712,0.0681893673,0.0108478712,0.293601881,0.0108478712,1.41344367e-05,0.0108478712,0.486409096,0.0108478712,0.104734687,0.0108478712,-0.000225164118,0.0108478712,-0.000224395196,0.0108478712,1.0
0.0108528712,0.0838235057,0.0108528712,0.28390242,0.0108528712,1.5930039e-05,0.0108528712,0.450116754,0.0108528712,0.104502862,0.0108528712,-0.00020536546,0.0108528712,-0.000204565767,0.0108528712,1.0
0.0108578712,0.0998428982,0.0108578712,0.274158458,0.0108578712,8.43995364e-05,0.0108578712,0.412334759,0.0108578712,0.104222094,0.0108578712,-0.000185339479,0.0108578712,-0.000184534935,0.0108578712,1.0
0.0108628712,0.116070306,0.0108628712,0.264348055,0.0108628712,0.00276440063,0.0108628712,0.374426748,0.0108628712,0.103949633,0.0108628712,-0.000165142913,0.0108628712,-0.000164305093,0.0108628712,1.0
0.0108678712,0.132596083,0.0108678712,0.254337992,0.0108678712,0.0201864584,0.0108678712,0.343591125,0.0108678712,0.103628251,0.0108678712,-0.000144589641,0.0108678712,-0.000143736799,0.0108678712,1.0
0.0108728712,0.149021573,0.0108728712,0.244309893,0.0108728712,0.0482310131,0.0108728712,0.318979218,0.0108728712,0.103304919,0.0108728712,-0.000124127211,0.0108728712,-0.00012327035,0.0108728712,1.0
0.0108778712,0.165518805,0.0108778712,0.234125652,0.0108778712,0.0842492525,0.0108778712,0.295548965,0.0108778712,0.10295186,0.0108778712,-0.000103510512,0.0108778712,-0.000102621688,0.0108778712,1.0
0.0108828712,0.18191319,0.0108828712,0.223816735,0.0108828712,0.116095319,0.0108828712,0.273120586,0.0108828712,0.10258528,0.0108828712,-8.28470893e-05,0.0108828712,-8.19611403e-05,0.0108828712,1.0
0.0108878712,0.198245744,0.0108878712,0.213357335,0.0108878712,0.146547501,0.0108878712,0.250628475,0.0108878712,0.102193007,0.0108878712,-6.21111115e-05,0.0108878712,-6.11915378e-05,0.0108878712,1.0
0.0108928712,0.214443437,0.0108928712,0.202745973,0.0108928712,0.179549818,0.0108928712,0.227875411,0.0108928712,0.101785632,0.0108928712,-4.13287806e-05,0.0108928712,-4.04134694e-05,0.0108928712,1.0
0.0108978712,0.230508201,0.0108978712,0.191984003,0.0108978712,0.212982754,0.0108978712,0.204769041,0.0108978712,0.101352919,0.0108978712,-2.05186719e-05,0.0108978712,-1.95714396e-05,0.0108978712,1.0
0.0109028712,0.246383143,0.0109028712,0.181068389,0.0109028712,0.246144364,0.0109028712,0.181435936,0.0109028712,0.100905757,0.0109028712,3.06666512e-07,0.0109028712,1.24929457e-06,0.0109028712,1.0
0.0109078712,0.262063131,0.0109078712,0.170014567,0.0109078712,0.279000321,0.0109078712,0.157768366,0.0109078712,0.100433116,0.0109078712,2.11104635e-05,0.0109078712,2.20816767e-05,0.0109078712,1.0
0.0109128712,0.277508546,0.0109128712,0.158816922,0.0109128712,0.311548401,0.0109128712,0.133905698,0.0109128712,0.099947698,0.0109128712,4.18946967e-05,0.0109128712,4.28622966e-05,0.0109128712,1.0
0.0109178712,0.292712637,0.0109178712,0.1475009,0.0109178712,0.343748789,0.0109178712,0.109835567,0.0109178712,0.0994360849,0.0109178712,6.26128438e-05,0.0109178712,6.36045614e-05,0.0109178712,1.0
0.0109228712,0.307645522,0.0109228712,0.136064065,0.0109228712,0.375706383,0.0109228712,0.0857788389,0.0109228712,0.0989140035,0.0109228712,8.32715019e-05,0.0109228712,8.42613537e-05,0.0109228712,1.0
0.0109278712,0.322304441,0.0109278712,0.124539427,0.0109278712,0.407545143,0.0109278712,0.0619346546,0.0109278712,0.0983648576,0.0109278712,0.000103821223,0.0109278712,0.000104830058,0.0109278712,1.0
0.0109328712,0.336664178,0.0109328712,0.112934494,0.0109328712,0.439770042,0.0109328712,0.0389397351,0.0109328712,0.0978078748,0.0109328712,0.000124264328,0.0109328712,0.000125273227,0.0109328712,1.0
0.0109378712,0.350720179,0.0109378712,0.1012933,0.0109378712,0.473838813,0.0109378712,0.0175763639,0.0109378712,0.097223222,0.0109378712,0.000144537825,0.0109378712,0.00014555912,0.0109378712,1.0
0.0109428712,0.364429956,0.0109428712,0.089669896,0.0109428712,0.514226705,0.0109428712,0.00330043519,0.0109428712,0.0966342594,0.0109428712,0.000164600698,0.0109428712,0.000165621212,0.0109428712,1.0
0.0109478712,0.377846334,0.0109478712,0.0780892327,0.0109478712,0.56510457,0.0109478712,0.00016802636,0.0109478712,0.0960190364,0.0109478712,0.000184452123,0.0109478712,0.000185483065,0.0109478712,1.0
0.0109528712,0.391129978,0.0109528712,0.0664729119,0.0109528712,0.617790692,0.0109528712,2.54202964e-05,0.0109528712,0.0953992742,0.0109528712,0.000204320585,0.0109528712,0.000205371462,0.0109528712,1.0
0.0109578712,0.404142858,0.0109578712,0.0550382933,0.0109578712,0.668025295,0.0109578712,2.03941133e-05,0.0109578712,0.0947425143,0.0109578712,0.000223886443,0.0109578712,0.000224920407,0.0109578712,1.0
0.0109628712,0.417025744,0.0109628712,0.0438237888,0.0109628712,0.71632294,0.0109628712,1.9754585e-05,0.0109628712,0.094095904,0.0109628712,0.000243283826,0.0109628712,0.000244355194,0.0109628712,1.0
0.0109678712,0.429856934,0.0109678712,0.0330333786,0.0109678712,0.762059044,0.0109678712,1.85156738e-05,0.0109678712,0.0934042668,0.0109678712,0.000262395417,0.0109678712,0.000263437013,0.0109678712,1.0
0.0109728712,0.442842607,0.0109728712,0.0229136468,0.0109728712,0.805779516,0.0109728712,1.87251077e-05,0.0109728712,0.0927276843,0.0109728712,0.000281249364,0.0109728712,0.000282342729,0.0109728712,1.0
0.0109778712,0.456375996,0.0109778712,0.013910911,0.0109778712,0.846995006,0.0109778712,1.78225243e-05,0.0109778712,0.0919993262,0.0109778712,0.000299817565,0.0109778712,0.000300880076,0.0109778712,1.0
0.0109828712,0.471045822,0.0109828712,0.00678942285,0.0109828712,0.886133665,0.0109828712,1.93621959e-05,0.0109828712,0.0912808161,0.0109828712,0.000318051699,0.0109828712,0.000319185698,0.0109828712,1.0
0.0109878712,0.487804524,0.0109878712,0.00235721949,0.0109878712,0.922823442,0.0109878712,1.85627877e-05,0.0109878712,0.0904933673,0.0109878712,0.000335984951,0.0109878712,0.000337103866,0.0109878712,1.0
0.0109928712,0.506015059,0.0109928712,0.000628637372,0.0109928712,0.957426195,0.0109928712,2.01128255e-05,0.0109928712,0.0896876714,0.0109928712,0.000353561639,0.0109928712,0.000354740118,0.0109928712,1.0
0.0109978712,0.524484568,0.0109978712,0.000156946696,0.0109978712,0.989666947,0.0109978712,1.90731356e-05,0.0109978712,0.0888253166,0.0109978712,0.00037083635,0.0109978712,0.000371967377,0.0109978712,1.0
0.0110028712,0.542217882,0.0110028712,4.89410176e-05,0.0110028712,1.01981705,0.0110028712,2.06338865e-05,0.0110028712,0.0879745697,0.0110028712,0.000387700367,0.0110028712,0.000388866939,0.0110028712,1.0
0.0110078712,0.559059567,0.0110078712,2.32095857e-05,0.0110078712,1.04769144,0.0110078712,1.93773383e-05,0.0110078712,0.0870953938,0.0110078712,0.000404221798,0.0110078712,0.000405334567,0.0110078712,1.0
0.0110128712,0.574839648,0.0110128712,1.80124082e-05,0.0110128712,1.07352358,0.0110128712,2.09441966e-05,0.0110128712,0.0862349535,0.0110128712,0.000420290486,0.0110128712,0.000421432845,0.0110128712,1.0
0.0110178712,0.58966849,0.0110178712,1.56691069e-05,0.0110178712,1.09718152,0.0110178712,1.94884383e-05,0.0110178712,0.0853535032,0.0110178712,0.000435985663,0.0110178712,0.000437075379,0.0110178712,1.0
0.0110228712,0.603443471,0.0110228712,1.57361712e-05,0.0110228712,1.11886576,0.0110228712,2.10560622e-05,0.0110228712,0.0844902144,0.0110228712,0.000451196738,0.0110228712,0.000452310528,0.0110228712,1.0
0.0110278712,0.616283046,0.0110278712,1.47786441e-05,0.0110278712,1.13848965,0.0110278712,1.94150844e-05,0.0110278712,0.0836115556,0.0110278712,0.000466002722,0.0110278712,0.000467066025,0.0110278712,1.0
0.0110328712,0.628102461,0.0110328712,1.50705004e-05,0.0110328712,1.15622977,0.0110328712,2.09788334e-05,0.0110328712,0.0827498392,0.0110328712,0.000480297889,0.0110328712,0.000481379355,0.0110328712,1.0
0.0110378712,0.639011719,0.0110378712,1.42816718e-05,0.0110378712,1.17203453,0.0110378712,1.91640096e-05,0.0110378712,0.0818780579,0.0110378712,0.000494156147,0.0110378712,0.000495189543,0.0110378712,1.0
0.0110428712,0.648943251,0.0110428712,1.45098002e-05,0.0110428712,1.18606294,0.0110428712,2.07206191e-05,0.0110428712,0.0810222919,0.0110428712,0.000507480237,0.0110428712,0.000508525801,0.0110428712,1.0
0.0110478712,0.657996156,0.0110478712,1.3796616e-05,0.0110478712,1.19829045,0.0110478712,1.87414267e-05,0.0110478712,0.0801614795,0.0110478712,0.000520336394,0.0110478712,0.000521336269,0.0110478712,1.0
0.0110528712,0.666119791,0.0110528712,1.39501471e-05,0.0110528712,1.20886273,0.0110528712,2.02892027e-05,0.0110528712,0.0793161608,0.0110528712,0.000532637692,0.0110528712,0.0005336439,0.0110528712,1.0
0.0110578712,0.673402072,0.0110578712,1.32903917e-05,0.0110578712,1.21777591,0.0110578712,1.81537868e-05,0.0110578712,0.0784704451,0.0110578712,0.000544441591,0.0110578712,0.000545404278,0.0110578712,1.0
0.0110628712,0.679807894,0.0110628712,1.33779803e-05,0.0110628712,1.22516511,0.0110628712,1.96925742e-05,0.0110628712,0.0776401233,0.0110628712,0.000555672158,0.0110628712,0.000556635656,0.0110628712,1.0
0.0110678712,0.685414635,0.0110678712,1.27560488e-05,0.0110678712,1.23104196,0.0110678712,1.74082011e-05,0.0110678712,0.0768136496,0.0110678712,0.000566377951,0.0110678712,0.000567299786,0.0110678712,1.0
0.0110728712,0.690200675,0.0110728712,1.27876361e-05,0.0110728712,1.23553268,0.0110728712,1.89392474e-05,0.0110728712,0.0760028654,0.0110728712,0.000576493902,0.0110728712,0.000577411426,0.0110728712,1.0
0.0110778712,0.694233917,0.0110778712,1.22742643e-05,0.0110778712,1.23866017,0.0110778712,1.651267e-05,0.0110778712,0.0751997684,0.0110778712,0.00058606016,0.0110778712,0.000586937523,0.0110778712,1.0
0.0110828712,0.697503917,0.0110828712,1.23168679e-05,0.0110828712,1.24054266,0.0110828712,1.80384482e-05,0.0110828712,0.0744130014,0.0110828712,0.000595021897,0.0110828712,0.000595890272,0.0110828712,1.0
0.0110878712,0.700070282,0.0110878712,1.18155907e-05,0.0110878712,1.24121076,0.0110878712,1.54761949e-05,0.0110878712,0.0736373712,0.0110878712,0.000603411716,0.0110878712,0.00060424107,0.0110878712,1.0
0.0110928712,0.701931411,0.0110928712,1.17742451e-05,0.0110928712,1.24077501,0.0110928712,1.70002177e-05,0.0110928712,0.0728789943,0.0110928712,0.000611184128,0.0110928712,0.000612000274,0.0110928712,1.0
0.0110978712,0.703139748,0.0110978712,1.12689737e-05,0.0110978712,1.23927076,0.0110978712,1.43088162e-05,0.0110978712,0.0721348395,0.0110978712,0.000618365241,0.0110978712,0.000619143163,0.0110978712,1.0
0.0111028712,0.703700335,0.0111028712,1.11570598e-05,0.0111028712,1.2368008,0.0111028712,1.58354558e-05,0.0111028712,0.0714090777,0.0111028712,0.000624917873,0.0111028712,0.000625678815,0.0111028712,1.0
0.0111078712,0.70365943,0.0111078712,1.06403683e-05,0.0111078712,1.23340264,0.0111078712,1.30216002e-05,0.0111078712,0.0707002866,0.0111078712,0.000630862746,0.0111078712,0.000631585954,0.0111078712,1.0
0.0111128712,0.703026737,0.0111128712,1.04702814e-05,0.0111128712,1.22917106,0.0111128712,1.4555922e-05,0.0111128712,0.0700111788,0.0111128712,0.000636169934,0.0111128712,0.000636872817,0.0111128712,1.0
0.0111178712,0.701843127,0.0111178712,9.93615503e-06,0.0111178712,1.22414348,0.0111178712,1.16265915e-05,0.0111178712,0.0693414807,0.0111178712,0.000640855864,0.0111178712,0.00064152124,0.0111178712,1.0
0.0111228712,0.700121222,0.0111228712,9.71922402e-06,0.0111228712,1.21840629,0.0111228712,1.31742027e-05,0.0111228712,0.0686928445,0.0111228712,0.00064489685,0.0111228712,0.000645538958,0.0111228712,1.0
0.0111278712,0.697897123,0.0111278712,9.16313148e-06,0.0111278712,1.21199487,0.0111278712,1.01367394e-05,0.0111278712,0.0680657703,0.0111278712,0.000648306039,0.0111278712,0.000648910654,0.0111278712,1.0
0.0111328712,0.695184883,0.0111328712,8.90961182e-06,0.0111328712,1.20498679,0.0111328712,1.17036524e-05,0.0111328712,0.0674611688,0.0111328712,0.000651065055,0.0111328712,0.000651643829,0.0111328712,1.0
0.0111378712,0.692016286,0.0111378712,8.32849044e-06,0.0111378712,1.19741375,0.0111378712,8.56580485e-06,0.0111378712,0.0668800148,0.0111378712,0.000653184682,0.0111378712,0.000653725813,0.0111378712,1.0
0.0111428712,0.688405571,0.0111428712,8.04760782e-06,0.0111428712,1.189344,0.0111428712,1.01583154e-05,0.0111428712,0.0663227265,0.0111428712,0.000654651014,0.0111428712,0.000655164075,0.0111428712,1.0
0.0111478712,0.68438052,0.0111478712,7.43978967e-06,0.0111478712,1.18080422,0.0111478712,6.92825438e-06,0.0111478712,0.0657905195,0.0111478712,0.000655473278,0.0111478712,0.000655948431,0.0111478712,1.0
0.0111528712,0.679954538,0.0111528712,7.13981635e-06,0.0111528712,1.17185295,0.0111528712,8.5528306e-06,0.0111528712,0.0652835107,0.0111528712,0.000655641311,0.0111528712,0.00065608648,0.0111528712,1.0
0.0111578712,0.675151624,0.0111578712,6.50491749e-06,0.0111578712,1.16251067,0.0111578712,5.23914238e-06,0.0111578712,0.0648029774,0.0111578712,0.000655163464,0.0111578712,0.00065557039,0.0111578712,1.0
0.0111628712,0.669983531,0.0111628712,6.19326695e-06,0.0111628712,1.1528259,0.0111628712,7.19573758e-06,0.0111628712,0.0643488777,0.0111628712,0.000654032699,0.0111628712,0.00065440802,0.0111628712,1.0
0.0111678712,0.664470622,0.0111678712,5.53205633e-06,0.0111678712,1.14281205,0.0111678712,3.51398691e-06,0.0111678712,0.0639224172,0.0111678712,0.00065225706,0.0111678712,0.000652593776,0.0111678712,1.0
0.0111728712,0.65862236,0.0111728712,5.26900546e-06,0.0111728712,1.13250741,0.0111728712,6.49507905e-06,0.0111728712,0.063523499,0.0111728712,0.000649832114,0.0111728712,0.000650135874,0.0111728712,1.0
0.0111778712,0.652455587,0.0111778712,4.55636261e-06,0.0111778712,1.12191765,0.0111778712,2.7058957e-06,0.0111778712,0.06315316,0.0111778712,0.000646766065,0.0111778712,0.000647030868,0.0111778712,1.0
0.0111828712,0.645976998,0.0111828712,4.3273613e-06,0.0111828712,1.11107075,0.0111828712,5.74623635e-06,0.0111828712,0.062811322,0.0111828712,0.000643056652,0.0111828712,0.000643287401,0.0111828712,1.0
0.0111878712,0.639200011,0.0111878712,3.59327566e-06,0.0111878712,1.09996421,0.0111878712,1.92142332e-06,0.0111878712,0.0624987847,0.0111878712,0.000638712608,0.0111878712,0.000638904093,0.0111878712,1.0
0.0111928712,0.632128224,0.0111928712,3.35073667e-06,0.0111928712,1.0886158,0.0111928712,4.94452208e-06,0.0111928712,0.062215539,0.0111928712,0.000633733501,0.0111928712,0.00063389007,0.0111928712,1.0
0.0111978712,0.624771738,0.0111978712,2.596082e-06,0.0111978712,1.07701466,0.0111978712,1.71836337e-06,0.0111978712,0.061962102,0.0111978712,0.000628128871,0.0111978712,0.000628245942,0.0111978712,1.0
0.0112028712,0.617130847,0.0112028712,2.33991269e-06,0.0112028712,1.06516852,0.0112028712,4.08564982e-06,0.0112028712,0.0617385664,0.0112028712,0.000621899836,0.0112028712,0.000621981358,0.0112028712,1.0
0.0112078712,0.609212471,0.0112078712,1.56581583e-06,0.0112078712,1.05305819,0.0112078712,3.4277433e-06,0.0112078712,0.0615451388,0.0112078712,0.000615056958,0.0112078712,0.000615098845,0.0112078712,1.0
0.0112128712,0.601013508,0.0112128712,1.29582817e-06,0.0112128712,1.0406818,0.0112128712,3.1657679e-06,0.0112128712,0.0613820334,0.0112128712,0.000607602683,0.0112128712,0.000607608602,0.0112128712,1.0
