cella,gruppo,variante,gm,f_hz,amp,rl,grandezza,uscita,picco,t_picco,soglia,esito,esiti
x01000_dpam20_i,3,ldr_v4_td6_BB_dpam20,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.916e-06,2.362437,0.0001,regge,sotto
x01000_dpam20_i,3,ldr_v4_td6_BB_dpam20,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x01000_dpam20_c,3,ldr_v4_td6_BB_dpam20,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,0.0001418,8.000333,0.0001,NON REGGE,SOPRA|sotto
x01000_dpam20_c,3,ldr_v4_td6_BB_dpam20,g0a10_t0a0,1000,0,100k,A_rel,FIXJACK1,2.208e-05,11.323219,0.0001,regge,sotto
x01000_dpam20_c,3,ldr_v4_td6_BB_dpam20,g0a10_t0a0,1000,0,100k,B2,MAINJACK,4.65e-07,8.027052,0.0001,regge,sotto
x10000_dpam20_i,3,ldr_v4_td6_BB_dpam20,g10a0_t0a0,1000,0,100k,A_ins,FIXJACK1,8.916e-06,2.362437,0.0001,regge,sotto
x10000_dpam20_i,3,ldr_v4_td6_BB_dpam20,g10a0_t0a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x10000_dpam20_c,3,ldr_v4_td6_BB_dpam20,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,0.0001465,8.000333,0.0001,NON REGGE,SOPRA|sotto
x10000_dpam20_c,3,ldr_v4_td6_BB_dpam20,g10a0_t0a0,1000,0,100k,A_rel,FIXJACK1,2.208e-05,11.323219,0.0001,regge,sotto
x10000_dpam20_c,3,ldr_v4_td6_BB_dpam20,g10a0_t0a0,1000,0,100k,B2,MAINJACK,4.737e-07,8.027208,0.0001,regge,sotto
x1010012_dpam20_i,3,ldr_v4_td6_BB_dpam20,g10a10_t0a12,1000,0,100k,A_ins,FIXJACK1,8.916e-06,2.362437,0.0001,regge,sotto
x1010012_dpam20_i,3,ldr_v4_td6_BB_dpam20,g10a10_t0a12,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x1010012_dpam20_c,3,ldr_v4_td6_BB_dpam20,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,2.332e-05,8.000031,0.0001,regge,sotto
x1010012_dpam20_c,3,ldr_v4_td6_BB_dpam20,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.208e-05,11.323219,0.0001,regge,sotto
x1010012_dpam20_c,3,ldr_v4_td6_BB_dpam20,g10a10_t0a12,1000,0,100k,B2,MAINJACK,4.674e-08,8.026594,0.0001,regge,sotto
x1010120_dpam20_i,3,ldr_v4_td6_BB_dpam20,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.916e-06,2.362437,0.0001,regge,sotto
x1010120_dpam20_i,3,ldr_v4_td6_BB_dpam20,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x1010120_dpam20_c,3,ldr_v4_td6_BB_dpam20,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,2.285e-05,8.001031,0.0001,regge,sotto
x1010120_dpam20_c,3,ldr_v4_td6_BB_dpam20,g10a10_t12a0,1000,0,100k,A_rel,FIXJACK1,2.208e-05,11.323219,0.0001,regge,sotto
x1010120_dpam20_c,3,ldr_v4_td6_BB_dpam20,g10a10_t12a0,1000,0,100k,B2,MAINJACK,4.565e-08,8.028292,0.0001,regge,sotto
xm_dpam20,3,ldr_v4_td6_BB_dpam20,10,1000,0,100k,A_ins,FIXJACK1,8.916e-06,2.362437,0.0001,regge,sotto
xm_dpam20,3,ldr_v4_td6_BB_dpam20,10,1000,0,100k,A_rel,FIXJACK1,2.205e-05,9.823219,0.0001,regge,sotto
xm_dpam20,3,ldr_v4_td6_BB_dpam20,10,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x01000_dpminmax_i,3,ldr_v4_td6_BB_dpminmax,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x01000_dpminmax_i,3,ldr_v4_td6_BB_dpminmax,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x01000_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,0.0002559,8.000031,0.0001,NON REGGE,SOPRA|sotto
x01000_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g0a10_t0a0,1000,0,100k,A_rel,MAINJACK,6.966e-05,11.323187,0.0001,regge,sotto
x01000_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g0a10_t0a0,1000,0,100k,B2,MAINJACK,8.441e-07,8.027052,0.0001,regge,sotto
x10000_dpminmax_i,3,ldr_v4_td6_BB_dpminmax,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,2.809e-05,2.362406,0.0001,regge,sotto
x10000_dpminmax_i,3,ldr_v4_td6_BB_dpminmax,g10a0_t0a0,1000,0,100k,B2,MAINJACK,2.084e-05,7.520000,0.0001,regge,sotto
x10000_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,0.0002667,8.000333,0.0001,NON REGGE,SOPRA|sotto
x10000_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g10a0_t0a0,1000,0,100k,A_rel,MAINJACK,2.21e-05,11.323187,0.0001,regge,sotto
x10000_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g10a0_t0a0,1000,0,100k,B2,MAINJACK,8.744e-07,8.027208,0.0001,regge,sotto
x1010012_dpminmax_i,3,ldr_v4_td6_BB_dpminmax,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,2.809e-05,2.362406,0.0001,regge,sotto
x1010012_dpminmax_i,3,ldr_v4_td6_BB_dpminmax,g10a10_t0a12,1000,0,100k,B2,MAINJACK,2.084e-05,7.520000,0.0001,regge,sotto
x1010012_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,0.0002347,8.000031,0.0001,NON REGGE,SOPRA|sotto
x1010012_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.208e-05,11.323219,0.0001,regge,sotto
x1010012_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g10a10_t0a12,1000,0,100k,B2,MAINJACK,4.698e-07,8.026594,0.0001,regge,sotto
x1010120_dpminmax_i,3,ldr_v4_td6_BB_dpminmax,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362427,0.0001,regge,sotto
x1010120_dpminmax_i,3,ldr_v4_td6_BB_dpminmax,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x1010120_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,0.0002299,8.001031,0.0001,NON REGGE,SOPRA|sotto
x1010120_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g10a10_t12a0,1000,0,100k,A_rel,MAINJACK,6.966e-05,11.323187,0.0001,regge,sotto
x1010120_dpminmax_c,3,ldr_v4_td6_BB_dpminmax,g10a10_t12a0,1000,0,100k,B2,MAINJACK,4.551e-07,8.028302,0.0001,regge,sotto
xm_dpminmax,3,ldr_v4_td6_BB_dpminmax,10,1000,0,100k,A_ins,MAINJACK,2.809e-05,2.362406,0.0001,regge,sotto
xm_dpminmax,3,ldr_v4_td6_BB_dpminmax,10,1000,0,100k,A_rel,MAINJACK,6.956e-05,9.823187,0.0001,regge,sotto
xm_dpminmax,3,ldr_v4_td6_BB_dpminmax,10,1000,0,100k,B2,MAINJACK,2.084e-05,7.520000,0.0001,regge,sotto
x01000_dpminm20_i,3,ldr_v4_td6_BB_dpminm20,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x01000_dpminm20_i,3,ldr_v4_td6_BB_dpminm20,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x01000_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,0.0001407,8.000031,0.0001,NON REGGE,SOPRA|sotto
x01000_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g0a10_t0a0,1000,0,100k,A_rel,FIXJACK1,2.208e-05,11.323219,0.0001,regge,sotto
x01000_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g0a10_t0a0,1000,0,100k,B2,MAINJACK,4.644e-07,8.027052,0.0001,regge,sotto
x10000_dpminm20_i,3,ldr_v4_td6_BB_dpminm20,g10a0_t0a0,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x10000_dpminm20_i,3,ldr_v4_td6_BB_dpminm20,g10a0_t0a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x10000_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,0.0001466,8.000333,0.0001,NON REGGE,SOPRA|sotto
x10000_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g10a0_t0a0,1000,0,100k,A_rel,FIXJACK1,2.208e-05,11.323219,0.0001,regge,sotto
x10000_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g10a0_t0a0,1000,0,100k,B2,MAINJACK,4.747e-07,8.027208,0.0001,regge,sotto
x1010012_dpminm20_i,3,ldr_v4_td6_BB_dpminm20,g10a10_t0a12,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x1010012_dpminm20_i,3,ldr_v4_td6_BB_dpminm20,g10a10_t0a12,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x1010012_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,2.333e-05,8.000031,0.0001,regge,sotto
x1010012_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.208e-05,11.323219,0.0001,regge,sotto
x1010012_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g10a10_t0a12,1000,0,100k,B2,MAINJACK,4.78e-08,8.026604,0.0001,regge,sotto
x1010120_dpminm20_i,3,ldr_v4_td6_BB_dpminm20,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x1010120_dpminm20_i,3,ldr_v4_td6_BB_dpminm20,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x1010120_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,2.285e-05,8.001031,0.0001,regge,sotto
x1010120_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g10a10_t12a0,1000,0,100k,A_rel,FIXJACK1,2.208e-05,11.323219,0.0001,regge,sotto
x1010120_dpminm20_c,3,ldr_v4_td6_BB_dpminm20,g10a10_t12a0,1000,0,100k,B2,MAINJACK,4.523e-08,8.028302,0.0001,regge,sotto
xm_dpminm20,3,ldr_v4_td6_BB_dpminm20,10,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
xm_dpminm20,3,ldr_v4_td6_BB_dpminm20,10,1000,0,100k,A_rel,FIXJACK1,2.205e-05,9.823219,0.0001,regge,sotto
xm_dpminm20,3,ldr_v4_td6_BB_dpminm20,10,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x01000_dpmaxmax_i,3,ldr_v4_td6_BB_dpmaxmax,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x01000_dpmaxmax_i,3,ldr_v4_td6_BB_dpmaxmax,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x01000_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,0.0002559,8.000031,0.0001,NON REGGE,SOPRA|sotto
x01000_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g0a10_t0a0,1000,0,100k,A_rel,MAINJACK,6.966e-05,11.323187,0.0001,regge,sotto
x01000_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g0a10_t0a0,1000,0,100k,B2,MAINJACK,8.424e-07,8.027052,0.0001,regge,sotto
x10000_dpmaxmax_i,3,ldr_v4_td6_BB_dpmaxmax,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,2.809e-05,2.362406,0.0001,regge,sotto
x10000_dpmaxmax_i,3,ldr_v4_td6_BB_dpmaxmax,g10a0_t0a0,1000,0,100k,B2,MAINJACK,2.084e-05,7.520000,0.0001,regge,sotto
x10000_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,0.0002669,8.000333,0.0001,NON REGGE,SOPRA|sotto
x10000_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g10a0_t0a0,1000,0,100k,A_rel,MAINJACK,2.211e-05,11.323187,0.0001,regge,sotto
x10000_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g10a0_t0a0,1000,0,100k,B2,MAINJACK,8.646e-07,8.027208,0.0001,regge,sotto
x1010012_dpmaxmax_i,3,ldr_v4_td6_BB_dpmaxmax,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,2.809e-05,2.362406,0.0001,regge,sotto
x1010012_dpmaxmax_i,3,ldr_v4_td6_BB_dpmaxmax,g10a10_t0a12,1000,0,100k,B2,MAINJACK,2.084e-05,7.520000,0.0001,regge,sotto
x1010012_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,0.0002348,8.000031,0.0001,NON REGGE,SOPRA|sotto
x1010012_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.209e-05,11.323219,0.0001,regge,sotto
x1010012_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g10a10_t0a12,1000,0,100k,B2,MAINJACK,4.745e-07,8.026594,0.0001,regge,sotto
x1010120_dpmaxmax_i,3,ldr_v4_td6_BB_dpmaxmax,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x1010120_dpmaxmax_i,3,ldr_v4_td6_BB_dpmaxmax,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x1010120_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,0.00023,8.001031,0.0001,NON REGGE,SOPRA|sotto
x1010120_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g10a10_t12a0,1000,0,100k,A_rel,MAINJACK,6.966e-05,11.323187,0.0001,regge,sotto
x1010120_dpmaxmax_c,3,ldr_v4_td6_BB_dpmaxmax,g10a10_t12a0,1000,0,100k,B2,MAINJACK,4.514e-07,8.028302,0.0001,regge,sotto
xm_dpmaxmax,3,ldr_v4_td6_BB_dpmaxmax,10,1000,0,100k,A_ins,MAINJACK,2.809e-05,2.362406,0.0001,regge,sotto
xm_dpmaxmax,3,ldr_v4_td6_BB_dpmaxmax,10,1000,0,100k,A_rel,MAINJACK,6.956e-05,9.823187,0.0001,regge,sotto
xm_dpmaxmax,3,ldr_v4_td6_BB_dpmaxmax,10,1000,0,100k,B2,MAINJACK,2.084e-05,7.520000,0.0001,regge,sotto
x01000_dpmaxm20_i,3,ldr_v4_td6_BB_dpmaxm20,g0a10_t0a0,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x01000_dpmaxm20_i,3,ldr_v4_td6_BB_dpmaxm20,g0a10_t0a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x01000_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g0a10_t0a0,1000,0,100k,A_ins,MAINJACK,0.0001407,8.000031,0.0001,NON REGGE,SOPRA|sotto
x01000_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g0a10_t0a0,1000,0,100k,A_rel,FIXJACK1,2.209e-05,11.323219,0.0001,regge,sotto
x01000_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g0a10_t0a0,1000,0,100k,B2,MAINJACK,4.64e-07,8.027052,0.0001,regge,sotto
x10000_dpmaxm20_i,3,ldr_v4_td6_BB_dpmaxm20,g10a0_t0a0,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x10000_dpmaxm20_i,3,ldr_v4_td6_BB_dpmaxm20,g10a0_t0a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x10000_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g10a0_t0a0,1000,0,100k,A_ins,MAINJACK,0.0001467,8.000333,0.0001,NON REGGE,SOPRA|sotto
x10000_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g10a0_t0a0,1000,0,100k,A_rel,FIXJACK1,2.209e-05,11.323219,0.0001,regge,sotto
x10000_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g10a0_t0a0,1000,0,100k,B2,MAINJACK,4.757e-07,8.027208,0.0001,regge,sotto
x1010012_dpmaxm20_i,3,ldr_v4_td6_BB_dpmaxm20,g10a10_t0a12,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x1010012_dpmaxm20_i,3,ldr_v4_td6_BB_dpmaxm20,g10a10_t0a12,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x1010012_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g10a10_t0a12,1000,0,100k,A_ins,MAINJACK,2.334e-05,8.000031,0.0001,regge,sotto
x1010012_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g10a10_t0a12,1000,0,100k,A_rel,FIXJACK1,2.209e-05,11.323219,0.0001,regge,sotto
x1010012_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g10a10_t0a12,1000,0,100k,B2,MAINJACK,4.675e-08,8.026594,0.0001,regge,sotto
x1010120_dpmaxm20_i,3,ldr_v4_td6_BB_dpmaxm20,g10a10_t12a0,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
x1010120_dpmaxm20_i,3,ldr_v4_td6_BB_dpmaxm20,g10a10_t12a0,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
x1010120_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g10a10_t12a0,1000,0,100k,A_ins,MAINJACK,2.285e-05,8.001031,0.0001,regge,sotto
x1010120_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g10a10_t12a0,1000,0,100k,A_rel,FIXJACK1,2.209e-05,11.323219,0.0001,regge,sotto
x1010120_dpmaxm20_c,3,ldr_v4_td6_BB_dpmaxm20,g10a10_t12a0,1000,0,100k,B2,MAINJACK,4.491e-08,8.028302,0.0001,regge,sotto
xm_dpmaxm20,3,ldr_v4_td6_BB_dpmaxm20,10,1000,0,100k,A_ins,FIXJACK1,8.917e-06,2.362437,0.0001,regge,sotto
xm_dpmaxm20,3,ldr_v4_td6_BB_dpmaxm20,10,1000,0,100k,A_rel,FIXJACK1,2.205e-05,9.823219,0.0001,regge,sotto
xm_dpmaxm20,3,ldr_v4_td6_BB_dpmaxm20,10,1000,0,100k,B2,FIXJACK1,1.605e-05,7.520000,0.0001,regge,sotto
