var,rsrc,pos,cprobe,fcross_hz,pm_deg,tdb_10hz,rload
xa,1k,1,1n,928347,65.3766,72.3992,100k
xa,1k,1,1.5n,913179,63.856,72.3992,100k
xa,1k,1,2.2n,886657,62.6643,72.3992,100k
xa,1k,1,2.7n,867978,62.2952,72.3992,100k
xa,1k,1,3.3n,847837,62.1797,72.3992,100k
xa,1k,1,4.7n,811654,62.5948,72.3993,100k
xa,2.5k,1,1f,928632,69.5761,72.3992,100k
xa,2.5k,1,47p,929717,69.3412,72.3992,100k
xa,2.5k,1,100p,930815,69.0758,72.3992,100k
xa,2.5k,1,220p,932796,68.4752,72.3992,100k
xa,2.5k,1,470p,934601,67.2513,72.3992,100k
xa,2.5k,1,1n,928227,64.9933,72.3992,100k
xa,2.5k,1,1.5n,913066,63.4789,72.3992,100k
xa,2.5k,1,2.2n,886561,62.298,72.3992,100k
xa,2.5k,1,2.7n,867889,61.9363,72.3992,100k
xa,2.5k,1,3.3n,847756,61.8289,72.3992,100k
xa,2.5k,1,4.7n,811583,62.2587,72.3993,100k
xa,2.571k,1,1f,928624,69.558,72.3992,100k
xa,2.571k,1,47p,929709,69.3231,72.3992,100k
xa,2.571k,1,100p,930808,69.0576,72.3992,100k
xa,2.571k,1,220p,932788,68.457,72.3992,100k
xa,2.571k,1,470p,934593,67.2331,72.3992,100k
xa,2.571k,1,1n,928219,64.9752,72.3992,100k
xa,2.571k,1,1.5n,913059,63.4612,72.3992,100k
xa,2.571k,1,2.2n,886554,62.2807,72.3992,100k
xa,2.571k,1,2.7n,867883,61.9194,72.3992,100k
xa,2.571k,1,3.3n,847751,61.8124,72.3992,100k
xa,2.571k,1,4.7n,811579,62.2429,72.3993,100k
xa,2.611k,1,1f,928620,69.5478,72.3992,100k
xa,2.611k,1,47p,929704,69.3129,72.3992,100k
xa,2.611k,1,100p,930803,69.0474,72.3992,100k
xa,2.611k,1,220p,932784,68.4468,72.3992,100k
xa,2.611k,1,470p,934588,67.2228,72.3992,100k
xa,2.611k,1,1n,928215,64.965,72.3992,100k
xa,2.611k,1,1.5n,913055,63.4511,72.3992,100k
xa,2.611k,1,2.2n,886551,62.2709,72.3992,100k
xa,2.611k,1,2.7n,867880,61.9099,72.3992,100k
xa,2.611k,1,3.3n,847748,61.803,72.3992,100k
xa,2.611k,1,4.7n,811576,62.2339,72.3993,100k
xa,1m,1,1f,927597,70.2171,72.2959,10k
xa,1m,1,47p,928668,69.9855,72.2959,10k
xa,1m,1,100p,929754,69.7236,72.2959,10k
xa,1m,1,220p,931713,69.131,72.296,10k
xa,1m,1,470p,933480,67.922,72.296,10k
xa,1m,1,1n,927280,65.6799,72.296,10k
xa,1m,1,1.5n,912358,64.1637,72.296,10k
xa,1m,1,2.2n,886190,62.9631,72.296,10k
xa,1m,1,2.7n,867688,62.5841,72.2961,10k
xa,1m,1,3.3n,847694,62.4564,72.2961,10k
xa,1m,1,4.7n,811679,62.848,72.2961,10k
xa,1k,1,1f,927562,69.9598,72.2959,10k
xa,1k,1,47p,928633,69.7279,72.2959,10k
xa,1k,1,100p,929719,69.4658,72.2959,10k
xa,1k,1,220p,931677,68.8726,72.296,10k
xa,1k,1,470p,933443,67.6632,72.296,10k
xa,1k,1,1n,927246,65.4229,72.296,10k
xa,1k,1,1.5n,912325,63.9108,72.296,10k
xa,1k,1,2.2n,886162,62.7174,72.296,10k
xa,1k,1,2.7n,867662,62.3434,72.2961,10k
xa,1k,1,3.3n,847670,62.2212,72.2961,10k
xa,1k,1,4.7n,811658,62.6227,72.2961,10k
xa,2.5k,1,1f,927442,69.5762,72.2959,10k
xa,2.5k,1,47p,928512,69.3439,72.2959,10k
xa,2.5k,1,100p,929597,69.0814,72.2959,10k
xa,2.5k,1,220p,931554,68.4875,72.296,10k
xa,2.5k,1,470p,933317,67.2776,72.296,10k
xa,2.5k,1,1n,927126,65.04,72.296,10k
xa,2.5k,1,1.5n,912213,63.5341,72.296,10k
xa,2.5k,1,2.2n,886065,62.3512,72.296,10k
xa,2.5k,1,2.7n,867573,61.9847,72.2961,10k
xa,2.5k,1,3.3n,847588,61.8705,72.2961,10k
xa,2.5k,1,4.7n,811588,62.2866,72.2961,10k
xa,2.571k,1,1f,927434,69.5581,72.2959,10k
xa,2.571k,1,47p,928505,69.3258,72.2959,10k
xa,2.571k,1,100p,929589,69.0633,72.2959,10k
xa,2.571k,1,220p,931547,68.4693,72.296,10k
xa,2.571k,1,470p,933309,67.2594,72.296,10k
xa,2.571k,1,1n,927118,65.022,72.296,10k
xa,2.571k,1,1.5n,912206,63.5163,72.296,10k
xa,2.571k,1,2.2n,886059,62.334,72.296,10k
xa,2.571k,1,2.7n,867568,61.9678,72.2961,10k
xa,2.571k,1,3.3n,847583,61.854,72.2961,10k
xa,2.571k,1,4.7n,811583,62.2707,72.2961,10k
xa,2.611k,1,1f,927430,69.548,72.2959,10k
xa,2.611k,1,47p,928500,69.3156,72.2959,10k
xa,2.611k,1,100p,929585,69.053,72.2959,10k
xa,2.611k,1,220p,931542,68.4591,72.296,10k
xa,2.611k,1,470p,933304,67.2492,72.296,10k
xa,2.611k,1,1n,927114,65.0118,72.296,10k
xa,2.611k,1,1.5n,912202,63.5063,72.296,10k
xa,2.611k,1,2.2n,886056,62.3243,72.296,10k
xa,2.611k,1,2.7n,867564,61.9582,72.2961,10k
xa,2.611k,1,3.3n,847580,61.8447,72.2961,10k
xa,2.611k,1,4.7n,811581,62.2618,72.2961,10k
