variante,L_mH,gap_ms,R,fraz,vrelay,irel_mA,i0_mA,imin_rilascio_mA,ifuori_mA,imin_inserimento_mA,ifine_mA,tiene_al_rilascio,tiene_all_inserimento,tcaduta_dopo_NO_K6_us,rc,corsa
residuo,20.0,0.3,261.0,0.1,5.0,1.9157088122605364,19.1278,16.2193,16.2193,-7.671930000000001e-07,2.71652e-06,True,False,109.20000000000027,0,ok
residuo,20.0,0.3,261.0,0.3,4.75,5.747126436781609,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,58.1000000000019,0,ok
residuo,20.0,0.3,261.0,0.3,5.0,5.747126436781609,19.1278,16.2193,16.2193,-7.671320000000001e-07,2.71652e-06,True,False,61.90000000000015,0,ok
residuo,20.0,0.3,261.0,0.5,4.75,9.578544061302681,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,29.500000000001748,0,ok
residuo,20.0,0.3,261.0,0.5,5.0,9.578544061302681,19.1278,16.2193,16.2193,-1.59575e-06,2.71652e-06,True,False,33.3999999999994,0,ok
residuo,20.0,0.3,261.0,0.7,4.75,13.409961685823756,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,8.900000000002656,0,ok
residuo,20.0,0.3,261.0,0.7,5.0,13.409961685823756,19.1278,16.2193,16.2193,-2.3817700000000002e-06,2.71652e-06,True,False,12.700000000000905,0,ok
residuo,20.0,1.0,213.0,0.1,4.75,2.347417840375587,22.2587,18.6534,18.6534,-1.0319e-06,2.5807e-06,True,False,127.99999999999964,0,ok
residuo,20.0,1.0,213.0,0.1,5.0,2.347417840375587,23.430200000000003,19.806,19.806,-2.00085e-06,2.71652e-06,True,False,132.69999999999948,0,ok
residuo,20.0,1.0,213.0,0.3,4.75,7.042253521126761,22.2587,18.6534,18.6534,-1.0319e-06,2.5807e-06,True,False,70.50000000000112,0,ok
residuo,20.0,1.0,213.0,0.3,5.0,7.042253521126761,23.430200000000003,19.806,19.806,-2.18526e-06,2.71652e-06,True,False,75.20000000000095,0,ok
residuo,20.0,1.0,213.0,0.5,4.75,11.737089201877934,22.2587,18.6534,18.6534,-1.0319e-06,2.5807e-06,True,False,35.600000000000215,0,ok
residuo,20.0,1.0,213.0,0.5,5.0,11.737089201877934,23.430200000000003,19.806,19.806,-2.2822999999999997e-06,2.71652e-06,True,False,40.399999999999466,0,ok
residuo,20.0,1.0,213.0,0.7,4.75,16.431924882629108,22.2587,18.6534,18.6534,-1.0319e-06,2.5807e-06,True,False,10.400000000000686,0,ok
residuo,20.0,1.0,213.0,0.7,5.0,16.431924882629108,23.430200000000003,19.806,19.806,-2.30953e-06,2.71652e-06,True,False,15.199999999999935,0,ok
residuo,20.0,1.0,237.0,0.1,4.75,2.109704641350211,20.008399999999998,16.796499999999998,16.796499999999998,-7.74374e-07,2.5806900000000003e-06,True,False,115.50000000000102,0,ok
residuo,20.0,1.0,237.0,0.1,5.0,2.109704641350211,21.0615,17.8332,17.8332,-1.71416e-06,2.71652e-06,True,False,119.79999999999977,0,ok
residuo,20.0,1.0,237.0,0.3,4.75,6.329113924050633,20.008399999999998,16.796499999999998,16.796499999999998,-7.74374e-07,2.5806900000000003e-06,True,False,63.69999999999987,0,ok
residuo,20.0,1.0,237.0,0.3,5.0,6.329113924050633,21.0615,17.8332,17.8332,-1.7618e-06,2.71652e-06,True,False,67.90000000000268,0,ok
residuo,20.0,1.0,237.0,0.5,4.75,10.548523206751055,20.008399999999998,16.796499999999998,16.796499999999998,-7.74374e-07,2.5806900000000003e-06,True,False,32.30000000000246,0,ok
residuo,20.0,1.0,237.0,0.5,5.0,10.548523206751055,21.0615,17.8332,17.8332,-1.65892e-06,2.71652e-06,True,False,36.50000000000181,0,ok
residuo,20.0,1.0,237.0,0.7,4.75,14.767932489451477,20.008399999999998,16.796499999999998,16.796499999999998,-7.74374e-07,2.5806900000000003e-06,True,False,9.600000000001968,0,ok
residuo,20.0,1.0,237.0,0.7,5.0,14.767932489451477,21.0615,17.8332,17.8332,-2.37695e-06,2.71652e-06,True,False,13.800000000001312,0,ok
residuo,20.0,1.0,261.0,0.1,4.75,1.9157088122605364,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,105.30000000000261,0,ok
residuo,20.0,1.0,261.0,0.1,5.0,1.9157088122605364,19.1278,16.2193,16.2193,-7.671930000000001e-07,2.71652e-06,True,False,109.20000000000027,0,ok
residuo,20.0,1.0,261.0,0.3,4.75,5.747126436781609,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,58.1000000000019,0,ok
residuo,20.0,1.0,261.0,0.3,5.0,5.747126436781609,19.1278,16.2193,16.2193,-7.671320000000001e-07,2.71652e-06,True,False,61.90000000000015,0,ok
residuo,20.0,1.0,261.0,0.5,4.75,9.578544061302681,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,29.500000000001748,0,ok
residuo,20.0,1.0,261.0,0.5,5.0,9.578544061302681,19.1278,16.2193,16.2193,-1.59575e-06,2.71652e-06,True,False,33.3999999999994,0,ok
residuo,20.0,1.0,261.0,0.7,4.75,13.409961685823756,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,8.900000000002656,0,ok
residuo,20.0,1.0,261.0,0.7,5.0,13.409961685823756,19.1278,16.2193,16.2193,-2.3817700000000002e-06,2.71652e-06,True,False,12.700000000000905,0,ok
residuo,20.0,3.0,213.0,0.1,4.75,2.347417840375587,22.2587,18.6534,18.6534,-1.0319e-06,2.5807e-06,True,False,127.99999999999964,0,ok
residuo,20.0,3.0,213.0,0.1,5.0,2.347417840375587,23.430200000000003,19.806,19.806,-2.00085e-06,2.71652e-06,True,False,132.69999999999948,0,ok
residuo,20.0,3.0,213.0,0.3,4.75,7.042253521126761,22.2587,18.6534,18.6534,-1.0319e-06,2.5807e-06,True,False,70.50000000000112,0,ok
residuo,20.0,3.0,213.0,0.3,5.0,7.042253521126761,23.430200000000003,19.806,19.806,-2.18526e-06,2.71652e-06,True,False,75.20000000000095,0,ok
residuo,20.0,3.0,213.0,0.5,4.75,11.737089201877934,22.2587,18.6534,18.6534,-1.0319e-06,2.5807e-06,True,False,35.600000000000215,0,ok
residuo,20.0,3.0,213.0,0.5,5.0,11.737089201877934,23.430200000000003,19.806,19.806,-2.2822999999999997e-06,2.71652e-06,True,False,40.399999999999466,0,ok
residuo,20.0,3.0,213.0,0.7,4.75,16.431924882629108,22.2587,18.6534,18.6534,-1.0319e-06,2.5807e-06,True,False,10.400000000000686,0,ok
residuo,20.0,3.0,213.0,0.7,5.0,16.431924882629108,23.430200000000003,19.806,19.806,-2.30953e-06,2.71652e-06,True,False,15.199999999999935,0,ok
residuo,20.0,3.0,237.0,0.1,4.75,2.109704641350211,20.008399999999998,16.796499999999998,16.796499999999998,-7.74374e-07,2.5806900000000003e-06,True,False,115.50000000000102,0,ok
residuo,20.0,3.0,237.0,0.1,5.0,2.109704641350211,21.0615,17.8332,17.8332,-1.71416e-06,2.71652e-06,True,False,119.79999999999977,0,ok
residuo,20.0,3.0,237.0,0.3,4.75,6.329113924050633,20.008399999999998,16.796499999999998,16.796499999999998,-7.74374e-07,2.5806900000000003e-06,True,False,63.69999999999987,0,ok
residuo,20.0,3.0,237.0,0.3,5.0,6.329113924050633,21.0615,17.8332,17.8332,-1.7618e-06,2.71652e-06,True,False,67.90000000000268,0,ok
residuo,20.0,3.0,237.0,0.5,4.75,10.548523206751055,20.008399999999998,16.796499999999998,16.796499999999998,-7.74374e-07,2.5806900000000003e-06,True,False,32.30000000000246,0,ok
residuo,20.0,3.0,237.0,0.5,5.0,10.548523206751055,21.0615,17.8332,17.8332,-1.65892e-06,2.71652e-06,True,False,36.50000000000181,0,ok
residuo,20.0,3.0,237.0,0.7,4.75,14.767932489451477,20.008399999999998,16.796499999999998,16.796499999999998,-7.74374e-07,2.5806900000000003e-06,True,False,9.600000000001968,0,ok
residuo,20.0,3.0,237.0,0.7,5.0,14.767932489451477,21.0615,17.8332,17.8332,-2.37695e-06,2.71652e-06,True,False,13.800000000001312,0,ok
residuo,20.0,3.0,261.0,0.1,4.75,1.9157088122605364,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,105.30000000000261,0,ok
residuo,20.0,3.0,261.0,0.1,5.0,1.9157088122605364,19.1278,16.2193,16.2193,-7.671930000000001e-07,2.71652e-06,True,False,109.20000000000027,0,ok
residuo,20.0,3.0,261.0,0.3,4.75,5.747126436781609,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,58.1000000000019,0,ok
residuo,20.0,3.0,261.0,0.3,5.0,5.747126436781609,19.1278,16.2193,16.2193,-7.671320000000001e-07,2.71652e-06,True,False,61.90000000000015,0,ok
residuo,20.0,3.0,261.0,0.5,4.75,9.578544061302681,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,29.500000000001748,0,ok
residuo,20.0,3.0,261.0,0.5,5.0,9.578544061302681,19.1278,16.2193,16.2193,-1.59575e-06,2.71652e-06,True,False,33.3999999999994,0,ok
residuo,20.0,3.0,261.0,0.7,4.75,13.409961685823756,18.171400000000002,15.2774,15.2774,-1.74572e-06,2.5806900000000003e-06,True,False,8.900000000002656,0,ok
residuo,20.0,3.0,261.0,0.7,5.0,13.409961685823756,19.1278,16.2193,16.2193,-2.3817700000000002e-06,2.71652e-06,True,False,12.700000000000905,0,ok
residuo,50.0,0.1,213.0,0.1,4.75,2.347417840375587,22.2587,18.6534,18.6534,1.72227e-07,2.5807e-06,True,False,319.1000000000027,0,ok
residuo,50.0,0.1,213.0,0.1,5.0,2.347417840375587,23.430200000000003,19.806,19.806,2.85902e-07,2.71652e-06,True,False,331.0000000000014,0,ok
residuo,50.0,0.1,213.0,0.3,4.75,7.042253521126761,22.2587,18.6534,18.6534,1.72227e-07,2.5807e-06,True,False,175.29999999999976,0,ok
residuo,50.0,0.1,213.0,0.3,5.0,7.042253521126761,23.430200000000003,19.806,19.806,2.85918e-07,2.71652e-06,True,False,187.20000000000195,0,ok
residuo,50.0,0.1,213.0,0.5,4.75,11.737089201877934,22.2587,18.6534,18.6534,1.72227e-07,2.5807e-06,True,False,88.20000000000009,0,ok
residuo,50.0,0.1,213.0,0.5,5.0,11.737089201877934,23.430200000000003,19.806,19.806,3.0271699999999997e-07,2.71652e-06,True,False,100.10000000000227,0,ok
residuo,50.0,0.1,213.0,0.7,4.75,16.431924882629108,22.2587,18.6534,18.6534,1.72227e-07,2.5807e-06,True,False,25.199999999999527,0,ok
residuo,50.0,0.1,213.0,0.7,5.0,16.431924882629108,23.430200000000003,19.806,19.806,2.85922e-07,2.71652e-06,True,False,37.100000000001714,0,ok
residuo,50.0,0.1,237.0,0.1,4.75,2.109704641350211,20.008399999999998,16.796499999999998,16.796499999999998,3.10074e-07,2.5806900000000003e-06,True,False,288.00000000000006,0,ok
residuo,50.0,0.1,237.0,0.1,5.0,2.109704641350211,21.0615,17.8332,17.8332,6.051290000000001e-07,2.71652e-06,True,False,298.59999999999957,0,ok
residuo,50.0,0.1,237.0,0.3,4.75,6.329113924050633,20.008399999999998,16.796499999999998,16.796499999999998,3.10074e-07,2.5806900000000003e-06,True,False,158.3000000000001,0,ok
residuo,50.0,0.1,237.0,0.3,5.0,6.329113924050633,21.0615,17.8332,17.8332,6.0518e-07,2.71652e-06,True,False,168.8999999999996,0,ok
residuo,50.0,0.1,237.0,0.5,4.75,10.548523206751055,20.008399999999998,16.796499999999998,16.796499999999998,3.10074e-07,2.5806900000000003e-06,True,False,79.8000000000014,0,ok
residuo,50.0,0.1,237.0,0.5,5.0,10.548523206751055,21.0615,17.8332,17.8332,6.051890000000001e-07,2.71652e-06,True,False,90.5000000000003,0,ok
residuo,50.0,0.1,237.0,0.7,4.75,14.767932489451477,20.008399999999998,16.796499999999998,16.796499999999998,3.10074e-07,2.5806900000000003e-06,True,False,23.100000000001593,0,ok
residuo,50.0,0.1,237.0,0.7,5.0,14.767932489451477,21.0615,17.8332,17.8332,6.05193e-07,2.71652e-06,True,False,33.800000000000495,0,ok
residuo,50.0,0.1,261.0,0.1,4.75,1.9157088122605364,18.171400000000002,15.2774,15.2774,7.81433e-07,2.5806900000000003e-06,True,False,262.39999999999947,0,ok
residuo,50.0,0.1,261.0,0.1,5.0,1.9157088122605364,19.1278,16.2193,16.2193,2.57637e-07,2.71652e-06,True,False,272.1000000000008,0,ok
residuo,50.0,0.1,261.0,0.3,4.75,5.747126436781609,18.171400000000002,15.2774,15.2774,7.81433e-07,2.5806900000000003e-06,True,False,144.29999999999998,0,ok
residuo,50.0,0.1,261.0,0.3,5.0,5.747126436781609,19.1278,16.2193,16.2193,2.57636e-07,2.71652e-06,True,False,154.00000000000136,0,ok
residuo,50.0,0.1,261.0,0.5,4.75,9.578544061302681,18.171400000000002,15.2774,15.2774,7.81433e-07,2.5806900000000003e-06,True,False,72.90000000000074,0,ok
residuo,50.0,0.1,261.0,0.5,5.0,9.578544061302681,19.1278,16.2193,16.2193,2.57636e-07,2.71652e-06,True,False,82.60000000000211,0,ok
residuo,50.0,0.1,261.0,0.7,4.75,13.409961685823756,18.171400000000002,15.2774,15.2774,7.81433e-07,2.5806900000000003e-06,True,False,21.300000000001873,0,ok
residuo,50.0,0.1,261.0,0.7,5.0,13.409961685823756,19.1278,16.2193,16.2193,2.57635e-07,2.71652e-06,True,False,30.999999999999776,0,ok
residuo,50.0,0.3,213.0,0.1,4.75,2.347417840375587,22.2587,18.6534,18.6534,1.72225e-07,2.5807e-06,True,False,319.1000000000027,0,ok
residuo,50.0,0.3,213.0,0.1,5.0,2.347417840375587,23.430200000000003,19.806,19.806,2.85903e-07,2.71652e-06,True,False,331.0000000000014,0,ok
residuo,50.0,0.3,213.0,0.3,4.75,7.042253521126761,22.2587,18.6534,18.6534,1.72225e-07,2.5807e-06,True,False,175.29999999999976,0,ok
residuo,50.0,0.3,213.0,0.3,5.0,7.042253521126761,23.430200000000003,19.806,19.806,2.8591999999999996e-07,2.71652e-06,True,False,187.20000000000195,0,ok
residuo,50.0,0.3,213.0,0.5,4.75,11.737089201877934,22.2587,18.6534,18.6534,1.72225e-07,2.5807e-06,True,False,88.20000000000009,0,ok
residuo,50.0,0.3,213.0,0.5,5.0,11.737089201877934,23.430200000000003,19.806,19.806,2.85923e-07,2.71652e-06,True,False,100.10000000000227,0,ok
residuo,50.0,0.3,213.0,0.7,4.75,16.431924882629108,22.2587,18.6534,18.6534,1.72225e-07,2.5807e-06,True,False,25.199999999999527,0,ok
residuo,50.0,0.3,213.0,0.7,5.0,16.431924882629108,23.430200000000003,19.806,19.806,2.85924e-07,2.71652e-06,True,False,37.100000000001714,0,ok
residuo,50.0,0.3,237.0,0.1,4.75,2.109704641350211,20.008399999999998,16.796499999999998,16.796499999999998,3.1006999999999997e-07,2.5806900000000003e-06,True,False,288.00000000000006,0,ok
residuo,50.0,0.3,237.0,0.1,5.0,2.109704641350211,21.0615,17.8332,17.8332,6.05135e-07,2.71652e-06,True,False,298.59999999999957,0,ok
residuo,50.0,0.3,237.0,0.3,4.75,6.329113924050633,20.008399999999998,16.796499999999998,16.796499999999998,3.1006999999999997e-07,2.5806900000000003e-06,True,False,158.3000000000001,0,ok
residuo,50.0,0.3,237.0,0.3,5.0,6.329113924050633,21.0615,17.8332,17.8332,6.05186e-07,2.71652e-06,True,False,168.8999999999996,0,ok
residuo,50.0,0.3,237.0,0.5,4.75,10.548523206751055,20.008399999999998,16.796499999999998,16.796499999999998,3.1006999999999997e-07,2.5806900000000003e-06,True,False,79.8000000000014,0,ok
residuo,50.0,0.3,237.0,0.5,5.0,10.548523206751055,21.0615,17.8332,17.8332,6.05195e-07,2.71652e-06,True,False,90.5000000000003,0,ok
residuo,50.0,0.3,237.0,0.7,4.75,14.767932489451477,20.008399999999998,16.796499999999998,16.796499999999998,3.1006999999999997e-07,2.5806900000000003e-06,True,False,23.100000000001593,0,ok
residuo,50.0,0.3,237.0,0.7,5.0,14.767932489451477,21.0615,17.8332,17.8332,6.05199e-07,2.71652e-06,True,False,33.800000000000495,0,ok
residuo,50.0,0.3,261.0,0.1,4.75,1.9157088122605364,18.171400000000002,15.2774,15.2774,7.81423e-07,2.5806900000000003e-06,True,False,262.39999999999947,0,ok
residuo,50.0,0.3,261.0,0.1,5.0,1.9157088122605364,19.1278,16.2193,16.2193,2.57637e-07,2.71652e-06,True,False,272.1000000000008,0,ok
residuo,50.0,0.3,261.0,0.3,4.75,5.747126436781609,18.171400000000002,15.2774,15.2774,7.81423e-07,2.5806900000000003e-06,True,False,144.29999999999998,0,ok
residuo,50.0,0.3,261.0,0.3,5.0,5.747126436781609,19.1278,16.2193,16.2193,2.57636e-07,2.71652e-06,True,False,154.00000000000136,0,ok
residuo,50.0,0.3,261.0,0.5,4.75,9.578544061302681,18.171400000000002,15.2774,15.2774,7.81423e-07,2.5806900000000003e-06,True,False,72.90000000000074,0,ok
residuo,50.0,0.3,261.0,0.5,5.0,9.578544061302681,19.1278,16.2193,16.2193,2.57635e-07,2.71652e-06,True,False,82.60000000000211,0,ok
residuo,50.0,0.3,261.0,0.7,4.75,13.409961685823756,18.171400000000002,15.2774,15.2774,7.81423e-07,2.5806900000000003e-06,True,False,21.300000000001873,0,ok
residuo,50.0,0.3,261.0,0.7,5.0,13.409961685823756,19.1278,16.2193,16.2193,2.57635e-07,2.71652e-06,True,False,30.999999999999776,0,ok
residuo,50.0,1.0,213.0,0.1,4.75,2.347417840375587,22.2587,18.6534,18.6534,-2.09991e-06,2.5807e-06,True,False,319.1000000000027,0,ok
residuo,50.0,1.0,213.0,0.1,5.0,2.347417840375587,23.430200000000003,19.806,19.806,-2.10152e-06,2.71652e-06,True,False,331.0000000000014,0,ok
residuo,50.0,1.0,213.0,0.3,4.75,7.042253521126761,22.2587,18.6534,18.6534,-2.09991e-06,2.5807e-06,True,False,175.29999999999976,0,ok
residuo,50.0,1.0,213.0,0.3,5.0,7.042253521126761,23.430200000000003,19.806,19.806,-2.1014999999999997e-06,2.71652e-06,True,False,187.20000000000195,0,ok
residuo,50.0,1.0,213.0,0.5,4.75,11.737089201877934,22.2587,18.6534,18.6534,-2.09991e-06,2.5807e-06,True,False,88.20000000000009,0,ok
residuo,50.0,1.0,213.0,0.5,5.0,11.737089201877934,23.430200000000003,19.806,19.806,-2.1014999999999997e-06,2.71652e-06,True,False,100.10000000000227,0,ok
residuo,50.0,1.0,213.0,0.7,4.75,16.431924882629108,22.2587,18.6534,18.6534,-2.09991e-06,2.5807e-06,True,False,25.199999999999527,0,ok
residuo,50.0,1.0,213.0,0.7,5.0,16.431924882629108,23.430200000000003,19.806,19.806,-2.1014999999999997e-06,2.71652e-06,True,False,37.100000000001714,0,ok
residuo,50.0,1.0,237.0,0.1,4.75,2.109704641350211,20.008399999999998,16.796499999999998,16.796499999999998,-1.9628100000000004e-06,2.5806900000000003e-06,True,False,288.00000000000006,0,ok
residuo,50.0,1.0,237.0,0.1,5.0,2.109704641350211,21.0615,17.8332,17.8332,-1.7846800000000001e-06,2.71652e-06,True,False,298.59999999999957,0,ok
residuo,50.0,1.0,237.0,0.3,4.75,6.329113924050633,20.008399999999998,16.796499999999998,16.796499999999998,-1.9628100000000004e-06,2.5806900000000003e-06,True,False,158.3000000000001,0,ok
residuo,50.0,1.0,237.0,0.3,5.0,6.329113924050633,21.0615,17.8332,17.8332,-1.78463e-06,2.71652e-06,True,False,168.8999999999996,0,ok
residuo,50.0,1.0,237.0,0.5,4.75,10.548523206751055,20.008399999999998,16.796499999999998,16.796499999999998,-1.9628100000000004e-06,2.5806900000000003e-06,True,False,79.8000000000014,0,ok
residuo,50.0,1.0,237.0,0.5,5.0,10.548523206751055,21.0615,17.8332,17.8332,-1.82804e-06,2.71652e-06,True,False,90.5000000000003,0,ok
residuo,50.0,1.0,237.0,0.7,4.75,14.767932489451477,20.008399999999998,16.796499999999998,16.796499999999998,-1.9628100000000004e-06,2.5806900000000003e-06,True,False,23.100000000001593,0,ok
residuo,50.0,1.0,237.0,0.7,5.0,14.767932489451477,21.0615,17.8332,17.8332,-1.78462e-06,2.71652e-06,True,False,33.800000000000495,0,ok
residuo,50.0,1.0,261.0,0.1,4.75,1.9157088122605364,18.171400000000002,15.2774,15.2774,-1.49383e-06,2.5806900000000003e-06,True,False,262.39999999999947,0,ok
residuo,50.0,1.0,261.0,0.1,5.0,1.9157088122605364,19.1278,16.2193,16.2193,-2.12937e-06,2.71652e-06,True,False,272.1000000000008,0,ok
residuo,50.0,1.0,261.0,0.3,4.75,5.747126436781609,18.171400000000002,15.2774,15.2774,-1.49383e-06,2.5806900000000003e-06,True,False,144.29999999999998,0,ok
residuo,50.0,1.0,261.0,0.3,5.0,5.747126436781609,19.1278,16.2193,16.2193,-2.1293799999999998e-06,2.71652e-06,True,False,154.00000000000136,0,ok
residuo,50.0,1.0,261.0,0.5,4.75,9.578544061302681,18.171400000000002,15.2774,15.2774,-1.49383e-06,2.5806900000000003e-06,True,False,72.90000000000074,0,ok
residuo,50.0,1.0,261.0,0.5,5.0,9.578544061302681,19.1278,16.2193,16.2193,-2.1293799999999998e-06,2.71652e-06,True,False,82.60000000000211,0,ok
residuo,50.0,1.0,261.0,0.7,4.75,13.409961685823756,18.171400000000002,15.2774,15.2774,-1.49383e-06,2.5806900000000003e-06,True,False,21.300000000001873,0,ok
residuo,50.0,1.0,261.0,0.7,5.0,13.409961685823756,19.1278,16.2193,16.2193,-2.1293799999999998e-06,2.71652e-06,True,False,30.999999999999776,0,ok
residuo,50.0,3.0,213.0,0.1,4.75,2.347417840375587,22.2587,18.6534,18.6534,-2.09991e-06,2.5807e-06,True,False,319.1000000000027,0,ok
residuo,50.0,3.0,213.0,0.1,5.0,2.347417840375587,23.430200000000003,19.806,19.806,-2.10152e-06,2.71652e-06,True,False,331.0000000000014,0,ok
residuo,50.0,3.0,213.0,0.3,4.75,7.042253521126761,22.2587,18.6534,18.6534,-2.09991e-06,2.5807e-06,True,False,175.29999999999976,0,ok
residuo,50.0,3.0,213.0,0.3,5.0,7.042253521126761,23.430200000000003,19.806,19.806,-2.1014999999999997e-06,2.71652e-06,True,False,187.20000000000195,0,ok
residuo,50.0,3.0,213.0,0.5,4.75,11.737089201877934,22.2587,18.6534,18.6534,-2.09991e-06,2.5807e-06,True,False,88.20000000000009,0,ok
residuo,50.0,3.0,213.0,0.5,5.0,11.737089201877934,23.430200000000003,19.806,19.806,-2.1014999999999997e-06,2.71652e-06,True,False,100.10000000000227,0,ok
residuo,50.0,3.0,213.0,0.7,4.75,16.431924882629108,22.2587,18.6534,18.6534,-2.09991e-06,2.5807e-06,True,False,25.199999999999527,0,ok
residuo,50.0,3.0,213.0,0.7,5.0,16.431924882629108,23.430200000000003,19.806,19.806,-2.1014999999999997e-06,2.71652e-06,True,False,37.100000000001714,0,ok
residuo,50.0,3.0,237.0,0.1,4.75,2.109704641350211,20.008399999999998,16.796499999999998,16.796499999999998,-1.9628100000000004e-06,2.5806900000000003e-06,True,False,288.00000000000006,0,ok
residuo,50.0,3.0,237.0,0.1,5.0,2.109704641350211,21.0615,17.8332,17.8332,-1.7846800000000001e-06,2.71652e-06,True,False,298.59999999999957,0,ok
residuo,50.0,3.0,237.0,0.3,4.75,6.329113924050633,20.008399999999998,16.796499999999998,16.796499999999998,-1.9628100000000004e-06,2.5806900000000003e-06,True,False,158.3000000000001,0,ok
residuo,50.0,3.0,237.0,0.3,5.0,6.329113924050633,21.0615,17.8332,17.8332,-1.78463e-06,2.71652e-06,True,False,168.8999999999996,0,ok
residuo,50.0,3.0,237.0,0.5,4.75,10.548523206751055,20.008399999999998,16.796499999999998,16.796499999999998,-1.9628100000000004e-06,2.5806900000000003e-06,True,False,79.8000000000014,0,ok
residuo,50.0,3.0,237.0,0.5,5.0,10.548523206751055,21.0615,17.8332,17.8332,-1.82804e-06,2.71652e-06,True,False,90.5000000000003,0,ok
residuo,50.0,3.0,237.0,0.7,4.75,14.767932489451477,20.008399999999998,16.796499999999998,16.796499999999998,-1.9628100000000004e-06,2.5806900000000003e-06,True,False,23.100000000001593,0,ok
residuo,50.0,3.0,237.0,0.7,5.0,14.767932489451477,21.0615,17.8332,17.8332,-1.78462e-06,2.71652e-06,True,False,33.800000000000495,0,ok
residuo,50.0,3.0,261.0,0.1,4.75,1.9157088122605364,18.171400000000002,15.2774,15.2774,-1.49383e-06,2.5806900000000003e-06,True,False,262.39999999999947,0,ok
residuo,50.0,3.0,261.0,0.1,5.0,1.9157088122605364,19.1278,16.2193,16.2193,-2.12937e-06,2.71652e-06,True,False,272.1000000000008,0,ok
residuo,50.0,3.0,261.0,0.3,4.75,5.747126436781609,18.171400000000002,15.2774,15.2774,-1.49383e-06,2.5806900000000003e-06,True,False,144.29999999999998,0,ok
residuo,50.0,3.0,261.0,0.3,5.0,5.747126436781609,19.1278,16.2193,16.2193,-2.1293799999999998e-06,2.71652e-06,True,False,154.00000000000136,0,ok
residuo,50.0,3.0,261.0,0.5,4.75,9.578544061302681,18.171400000000002,15.2774,15.2774,-1.49383e-06,2.5806900000000003e-06,True,False,72.90000000000074,0,ok
residuo,50.0,3.0,261.0,0.5,5.0,9.578544061302681,19.1278,16.2193,16.2193,-2.1293799999999998e-06,2.71652e-06,True,False,82.60000000000211,0,ok
residuo,50.0,3.0,261.0,0.7,4.75,13.409961685823756,18.171400000000002,15.2774,15.2774,-1.49383e-06,2.5806900000000003e-06,True,False,21.300000000001873,0,ok
residuo,50.0,3.0,261.0,0.7,5.0,13.409961685823756,19.1278,16.2193,16.2193,-2.1293799999999998e-06,2.71652e-06,True,False,30.999999999999776,0,ok
residuo,100.0,0.1,213.0,0.1,4.75,2.347417840375587,22.2587,18.6534,18.6534,6.595969999999999e-07,2.5807e-06,True,False,637.7000000000014,0,ok
residuo,100.0,0.1,213.0,0.1,5.0,2.347417840375587,23.430200000000003,19.806,19.806,1.72146e-06,2.71652e-06,True,False,661.3999999999995,0,ok
residuo,100.0,0.1,213.0,0.3,4.75,7.042253521126761,22.2587,18.6534,18.6534,6.595969999999999e-07,2.5807e-06,True,False,350.10000000000247,0,ok
residuo,100.0,0.1,213.0,0.3,5.0,7.042253521126761,23.430200000000003,19.806,19.806,1.72122e-06,2.71652e-06,True,False,373.8000000000005,0,ok
residuo,100.0,0.1,213.0,0.5,4.75,11.737089201877934,22.2587,18.6534,18.6534,6.595969999999999e-07,2.5807e-06,True,False,175.89999999999966,0,ok
residuo,100.0,0.1,213.0,0.5,5.0,11.737089201877934,23.430200000000003,19.806,19.806,1.72118e-06,2.71652e-06,True,False,199.60000000000116,0,ok
residuo,100.0,0.1,213.0,0.7,4.75,16.431924882629108,22.2587,18.6534,18.6534,6.595969999999999e-07,2.5807e-06,True,False,50.000000000001435,0,ok
residuo,100.0,0.1,213.0,0.7,5.0,16.431924882629108,23.430200000000003,19.806,19.806,1.72116e-06,2.71652e-06,True,False,73.60000000000005,0,ok
residuo,100.0,0.1,237.0,0.1,4.75,2.109704641350211,20.008399999999998,16.796499999999998,16.796499999999998,3.4402099999999995e-07,2.5806900000000003e-06,True,False,575.3000000000009,0,ok
residuo,100.0,0.1,237.0,0.1,5.0,2.109704641350211,21.0615,17.8332,17.8332,7.89207e-07,2.71652e-06,True,False,596.6000000000026,0,ok
residuo,100.0,0.1,237.0,0.3,4.75,6.329113924050633,20.008399999999998,16.796499999999998,16.796499999999998,3.4402099999999995e-07,2.5806900000000003e-06,True,False,316.0000000000003,0,ok
