blk,modo_db,f_hz,vin_pk,k_att,caso,p_q132,p_q133,icmax_q132,icmin_q132,icmax_q133,icmin_q133,p_q122,icmax_q122,p_q125,p_q127,p_q121a,p_q121b,p_q117,p_q118,p_q106,p_jq110a,p_jq110b,p_r134,p_r135,p_r130,p_r131,p_r123,p_r126,p_rsep,p_rsep2,irms_rsep,irms_rsep2,p_q132_w1,p_q132_w2,voutpk,p_rail
F1,10,1000,3.818,0.25,5,0.280714,0.281337,0.0569336,5.00184E-07,-5.87714E-07,-0.0572569,0.0902937,-0.00635164,0.089418,0.011704,0.00156292,0.00176517,0.010267,0.0102708,0.064186,0.0208376,0.0204492,0.0214279,0.0214334,1.11901E-06,2.63094E-07,0.00430427,0.00414279,0.0779328,0,0.0407203,0,0.2804,0.280467,3.78653,4.05978
F2,10,1000,3.818,0.25,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.0914E-08,0.0042693,0.00414279,1.67497E-07,0,5.96973E-05,0,0.295658,0.295658,3.78619,4.05978
B,10,1000,3.818,0.25,5,0.29517,0.294745,0.0209939,0.0195337,-0.0197599,-0.0210411,0.0911612,-0.00674829,0.0892135,0.0117645,0.00156298,0.00176132,0.0102715,0.0102708,0.0642339,0.020815,0.0204244,0.00922343,0.00924691,3.95851E-07,8.06176E-08,0.00426889,0.00414276,4.47835E-08,0,3.08681E-05,0,0.295169,0.295169,2.94042,4.05978
A,10,1000,3.818,0.5,0,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.090837,-0.00674449,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922713,0.00922804,3.98026E-07,8.10319E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295045,3.80212,3.97077
F1,10,1000,3.818,0.5,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11476E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,3.97077
F2,10,1000,3.818,0.5,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09146E-08,0.0042693,0.00414279,1.6751E-07,0,5.96997E-05,0,0.295659,0.295659,3.78625,3.97077
B,10,1000,3.818,0.5,0,0.291779,0.291359,0.0216836,0.0187569,-0.0190876,-0.0216342,0.091036,-0.00669691,0.0891454,0.0117569,0.00156298,0.00176108,0.0102715,0.0102708,0.0642173,0.0208224,0.0204333,0.00922402,0.00924773,4.15248E-07,9.11625E-08,0.00426813,0.00414272,1.78924E-07,0,6.17E-05,0,0.291773,0.291773,5.92596,3.97077
A,10,1000,3.818,0.5,1,0.295044,0.296189,0.0205033,0.0200361,-0.0202635,-0.0204976,0.090837,-0.00674449,0.0895231,0.0117644,0.00156296,0.00176143,0.0102714,0.0102707,0.064256,0.0208032,0.0204139,0.00922715,0.00922805,3.98029E-07,8.10242E-08,0.00426957,0.00414281,0,0,0,0,0.29504,0.295044,3.80212,4.73471
F1,10,1000,3.818,0.5,1,0.300694,0.300939,0.065156,-4.60665E-08,2.32786E-08,-0.065527,0.0902918,-0.00630241,0.0894214,0.0116802,0.00156288,0.0017674,0.0102648,0.0102706,0.0641861,0.0208385,0.0204481,0.0266159,0.0266068,1.40624E-06,3.34125E-07,0.00432151,0.00414278,0.102027,0,0.0465918,0,0.300086,0.300633,3.78706,4.73471
F2,10,1000,3.818,0.5,1,0.300694,0.300939,0.065156,-4.60665E-08,2.32787E-08,-0.065527,0.0902918,-0.00630241,0.0894214,0.0116802,0.00156288,0.0017674,0.0102648,0.0102706,0.0641861,0.0208385,0.0204481,0.0266159,0.0266068,1.40624E-06,3.34125E-07,0.00432151,0.00414278,0.102027,0,0.0465918,0,0.300086,0.300633,3.78706,4.73471
B,10,1000,3.818,0.5,1,0.350426,0.347591,0.104443,-5.23481E-06,4.24199E-06,-0.105049,0.0890777,-0.00592852,0.0891572,0.0114853,0.00156276,0.00177879,0.0102513,0.0102714,0.0642176,0.0208211,0.0204343,0.0631305,0.0632314,3.99703E-06,1.16877E-06,0.00442668,0.0041427,0.251966,0,0.0732187,0,0.349392,0.350323,5.92804,4.73471
A,10,1000,3.818,0.5,2,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.090837,-0.00674449,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98026E-07,8.10312E-08,0.00426954,0.00414281,0,0,0,0,0.295044,0.295044,3.80208,4.11666
F1,10,1000,3.818,0.5,2,0.300456,0.301173,0.0651509,-4.31733E-08,1.3102E-08,-0.0655219,0.0902908,-0.00630245,0.0894184,0.01168,0.00156289,0.00176734,0.0102648,0.0102707,0.064186,0.0208385,0.0204484,0.0266065,0.0266298,1.40599E-06,3.34415E-07,0.00432118,0.00414278,0.102053,0,0.0465978,0,0.300071,0.300156,3.7869,4.11666
F2,10,1000,3.818,0.5,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09139E-08,0.0042693,0.00414279,1.67496E-07,0,5.96971E-05,0,0.295658,0.295658,3.78619,4.11666
B,10,1000,3.818,0.5,2,0.291779,0.29136,0.0216836,0.0187569,-0.0190876,-0.0216343,0.091036,-0.00669691,0.0891455,0.0117569,0.00156298,0.00176108,0.0102715,0.0102708,0.0642174,0.0208224,0.0204332,0.00922402,0.00924773,4.15248E-07,9.11609E-08,0.00426814,0.00414272,1.78908E-07,0,6.16974E-05,0,0.291772,0.291774,5.92578,4.11666
A,10,1000,3.818,0.5,4,0.295044,0.296187,0.0205033,0.0200361,-0.0202635,-0.0204976,0.090837,-0.00674449,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922713,0.00922804,3.98026E-07,8.10319E-08,0.00426953,0.00414281,0,0,0,0,0.295044,0.295045,3.80212,4.44329
F1,10,1000,3.818,0.5,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11477E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,4.44329
F2,10,1000,3.818,0.5,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09147E-08,0.0042693,0.00414279,1.6751E-07,0,5.96997E-05,0,0.295659,0.295659,3.78625,4.44329
B,10,1000,3.818,0.5,4,0.349961,0.347898,0.104441,-2.63828E-06,3.47558E-06,-0.105052,0.089075,-0.00593034,0.0891512,0.0114847,0.00156278,0.0017787,0.0102513,0.0102715,0.0642175,0.0208209,0.0204345,0.0631136,0.0632919,3.99718E-06,1.1699E-06,0.00442607,0.0041427,0.252041,0,0.0732296,0,0.349336,0.349404,5.92765,4.44329
A,10,1000,3.818,0.5,5,0.295044,0.296187,0.0205032,0.0200361,-0.0202635,-0.0204976,0.090837,-0.00674449,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98026E-07,8.10312E-08,0.00426954,0.00414281,0,0,0,0,0.295044,0.295044,3.80208,4.05914
F1,10,1000,3.818,0.5,5,0.280714,0.281337,0.0569336,5.00184E-07,-5.87713E-07,-0.0572569,0.0902937,-0.00635164,0.089418,0.011704,0.00156292,0.00176517,0.010267,0.0102708,0.064186,0.0208376,0.0204492,0.0214279,0.0214334,1.11901E-06,2.63094E-07,0.00430427,0.00414279,0.0779328,0,0.0407203,0,0.2804,0.280467,3.78653,4.05914
F2,10,1000,3.818,0.5,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.0914E-08,0.0042693,0.00414279,1.67497E-07,0,5.96973E-05,0,0.295658,0.295658,3.78619,4.05914
B,10,1000,3.818,0.5,5,0.291779,0.29136,0.0216836,0.0187569,-0.0190876,-0.0216343,0.091036,-0.00669691,0.0891455,0.0117569,0.00156298,0.00176108,0.0102715,0.0102708,0.0642174,0.0208224,0.0204332,0.00922402,0.00924773,4.15247E-07,9.11609E-08,0.00426814,0.00414272,1.78909E-07,0,6.16975E-05,0,0.291772,0.291774,5.92579,4.05914
A,10,1000,3.818,0.79,0,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.090837,-0.00674448,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98029E-07,8.1033E-08,0.00426953,0.00414281,0,0,0,0,0.295043,0.295043,3.80212,3.96938
F1,10,1000,3.818,0.79,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11476E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,3.96938
F2,10,1000,3.818,0.79,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09146E-08,0.0042693,0.00414279,1.6751E-07,0,5.96997E-05,0,0.295659,0.295659,3.78625,3.96938
B,10,1000,3.818,0.79,0,0.284721,0.284786,0.0224557,0.0177969,-0.0182807,-0.0222551,0.0906721,-0.00662673,0.0890777,0.0117394,0.001563,0.00176043,0.0102719,0.0102708,0.0641989,0.02083,0.0204438,0.00922542,0.00924417,4.57764E-07,1.18566E-07,0.0042658,0.00414265,4.47407E-07,0,9.75669E-05,0,0.284706,0.284708,9.3991,3.96938
A,10,1000,3.818,0.79,1,0.295042,0.296187,0.0205039,0.0200354,-0.0202628,-0.0204983,0.090837,-0.00674448,0.0895231,0.0117644,0.00156296,0.00176143,0.0102714,0.0102707,0.064256,0.0208032,0.0204139,0.00922715,0.00922805,3.98032E-07,8.10253E-08,0.00426957,0.00414281,0,0,0,0,0.295039,0.295042,3.80212,5.27908
F1,10,1000,3.818,0.79,1,0.300693,0.30094,0.065156,-5.38224E-08,2.2636E-08,-0.065527,0.0902918,-0.00630241,0.0894214,0.0116802,0.00156288,0.0017674,0.0102648,0.0102706,0.0641861,0.0208385,0.0204481,0.0266159,0.0266069,1.40624E-06,3.34125E-07,0.00432151,0.00414278,0.102027,0,0.0465918,0,0.300085,0.300632,3.78706,5.27908
F2,10,1000,3.818,0.79,1,0.300693,0.30094,0.065156,-5.38224E-08,2.2636E-08,-0.065527,0.0902918,-0.00630241,0.0894214,0.0116802,0.00156288,0.0017674,0.0102648,0.0102706,0.0641861,0.0208385,0.0204481,0.0266159,0.0266069,1.40624E-06,3.34125E-07,0.00432151,0.00414278,0.102027,0,0.0465918,0,0.300085,0.300632,3.78706,5.27908
B,10,1000,3.818,0.79,1,0.342929,0.341043,0.164453,-1.17872E-05,6.33695E-06,-0.163117,0.0820152,-0.00484074,0.0892607,0.010951,0.00156372,0.00178857,0.0101904,0.010317,0.0642136,0.0207025,0.0205535,0.154054,0.153191,1.33172E-05,6.18601E-06,0.00463331,0.00414238,0.624812,0,0.115299,0,0.340957,0.342737,9.39837,5.27908
A,10,1000,3.818,0.79,2,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.090837,-0.00674448,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98029E-07,8.10323E-08,0.00426954,0.00414281,0,0,0,0,0.295043,0.295043,3.80208,4.11528
F1,10,1000,3.818,0.79,2,0.300456,0.301173,0.0651509,-4.31664E-08,1.30962E-08,-0.0655219,0.0902908,-0.00630245,0.0894184,0.01168,0.00156289,0.00176734,0.0102648,0.0102707,0.064186,0.0208385,0.0204484,0.0266065,0.0266298,1.40599E-06,3.34415E-07,0.00432118,0.00414278,0.102053,0,0.0465977,0,0.300071,0.300156,3.7869,4.11528
F2,10,1000,3.818,0.79,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09139E-08,0.00426931,0.00414279,1.67496E-07,0,5.96971E-05,0,0.295658,0.295658,3.78619,4.11528
B,10,1000,3.818,0.79,2,0.284722,0.284788,0.0224556,0.017797,-0.0182807,-0.0222551,0.0906721,-0.00662673,0.0890778,0.0117394,0.001563,0.00176043,0.0102719,0.0102708,0.0641989,0.02083,0.0204438,0.00922542,0.00924417,4.57761E-07,1.18562E-07,0.00426581,0.00414265,4.47369E-07,0,9.75627E-05,0,0.284705,0.284709,9.39881,4.11528
A,10,1000,3.818,0.79,4,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.090837,-0.00674448,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98029E-07,8.1033E-08,0.00426953,0.00414281,0,0,0,0,0.295043,0.295043,3.80212,4.98767
F1,10,1000,3.818,0.79,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11476E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,4.98767
F2,10,1000,3.818,0.79,4,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09146E-08,0.0042693,0.00414279,1.6751E-07,0,5.96997E-05,0,0.295659,0.295659,3.78625,4.98767
B,10,1000,3.818,0.79,4,0.341989,0.34136,0.164453,-1.20874E-05,9.10238E-06,-0.16311,0.0820069,-0.0048401,0.0892498,0.0109499,0.00156376,0.00178842,0.0101904,0.0103173,0.0642135,0.020702,0.0205541,0.154009,0.153337,1.33203E-05,6.19194E-06,0.00463235,0.00414238,0.624998,0,0.115316,0,0.340817,0.340955,9.39812,4.98767
A,10,1000,3.818,0.79,5,0.295043,0.296186,0.0205039,0.0200354,-0.0202628,-0.0204983,0.090837,-0.00674448,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922804,3.98029E-07,8.10323E-08,0.00426954,0.00414281,0,0,0,0,0.295043,0.295043,3.80208,4.05776
F1,10,1000,3.818,0.79,5,0.280714,0.281337,0.0569336,5.00181E-07,-5.87711E-07,-0.0572569,0.0902937,-0.00635164,0.089418,0.011704,0.00156292,0.00176517,0.010267,0.0102708,0.064186,0.0208376,0.0204492,0.0214279,0.0214334,1.11901E-06,2.63094E-07,0.00430427,0.00414279,0.0779328,0,0.0407203,0,0.2804,0.280468,3.78653,4.05776
F2,10,1000,3.818,0.79,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.0914E-08,0.0042693,0.00414279,1.67497E-07,0,5.96973E-05,0,0.295658,0.295658,3.78619,4.05776
B,10,1000,3.818,0.79,5,0.284722,0.284788,0.0224556,0.017797,-0.0182807,-0.0222551,0.0906721,-0.00662673,0.0890778,0.0117394,0.001563,0.00176043,0.0102719,0.0102708,0.0641989,0.02083,0.0204438,0.00922542,0.00924417,4.57761E-07,1.18562E-07,0.00426581,0.00414265,4.47371E-07,0,9.7563E-05,0,0.284705,0.284709,9.39883,4.05776
A,10,1000,3.818,1,0,0.295041,0.296185,0.0205047,0.0200347,-0.0202621,-0.020499,0.090837,-0.00674447,0.0895227,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922805,3.98032E-07,8.10341E-08,0.00426953,0.00414281,0,0,0,0,0.295042,0.295042,3.80212,3.96774
F1,10,1000,3.818,1,0,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.09094,-0.00674433,0.0894191,0.0117642,0.00156297,0.00176139,0.0102713,0.0102707,0.0641859,0.0208383,0.0204486,0.00922709,0.00922763,3.97682E-07,8.11476E-08,0.00426932,0.00414279,3.54148E-06,0,0.000274501,0,0.29536,0.29536,3.78624,3.96774
F2,10,1000,3.818,1,0,0.295658,0.29615,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.0641859,0.0208384,0.0204486,0.00922707,0.00922701,3.97048E-07,8.09146E-08,0.0042693,0.00414279,1.6751E-07,0,5.96997E-05,0,0.295659,0.295659,3.78625,3.96774
B,10,1000,3.818,1,0,0.277333,0.278247,0.0229955,0.0170312,-0.017676,-0.0226216,0.090185,-0.00655624,0.0890344,0.0117163,0.00156299,0.00175931,0.0102724,0.0102707,0.064185,0.0208342,0.0204515,0.00922408,0.00923396,5.06173E-07,1.59761E-07,0.00426097,0.00414243,7.19246E-07,0,0.000123706,0,0.277308,0.277311,11.9303,3.96774
A,10,1000,3.818,1,1,0.295041,0.296185,0.0205047,0.0200347,-0.0202621,-0.020499,0.0908369,-0.00674444,0.089523,0.0117644,0.00156297,0.00176143,0.0102714,0.0102707,0.0642559,0.0208032,0.020414,0.00922714,0.00922805,3.98034E-07,8.10306E-08,0.00426955,0.00414281,0,0,0,0,0.295038,0.295041,3.80211,5.5532
F1,10,1000,3.818,1,1,0.300554,0.301076,0.065156,-4.53667E-08,7.33722E-09,-0.0655271,0.0902911,-0.00630242,0.0894197,0.0116801,0.00156289,0.00176737,0.0102648,0.0102707,0.0641861,0.0208385,0.0204483,0.0266105,0.0266204,1.4061E-06,3.34297E-07,0.00432132,0.00414278,0.102043,0,0.0465954,0,0.299845,0.300592,3.78706,5.5532
F2,10,1000,3.818,1,1,0.300554,0.301076,0.065156,-4.53667E-08,7.33722E-09,-0.0655271,0.0902911,-0.00630242,0.0894197,0.0116801,0.00156289,0.00176737,0.0102648,0.0102707,0.0641861,0.0208385,0.0204483,0.0266105,0.0266204,1.4061E-06,3.34297E-07,0.00432132,0.00414278,0.102043,0,0.0465954,0,0.299845,0.300592,3.78706,5.5532
B,10,1000,3.818,1,1,0.307152,0.299182,0.202264,-6.25063E-06,1.33779E-05,-0.194216,0.0677791,-0.00239173,0.0882162,0.00984467,0.00147296,0.00168898,0.0100312,0.0102119,0.0634816,0.0197311,0.0209418,0.212917,0.21278,2.09191E-05,1.31231E-05,0.00484924,0.00402257,0.868311,0,0.135919,0,0.304253,0.307262,10.7569,5.5532
A,10,1000,3.818,1,2,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.020499,0.0908369,-0.00674447,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922805,3.98032E-07,8.10334E-08,0.00426954,0.00414281,0,0,0,0,0.295041,0.295042,3.80208,4.11364
F1,10,1000,3.818,1,2,0.300456,0.301173,0.0651509,-4.3163E-08,1.30877E-08,-0.0655219,0.0902908,-0.00630245,0.0894184,0.01168,0.00156289,0.00176734,0.0102648,0.0102707,0.064186,0.0208385,0.0204484,0.0266065,0.0266298,1.40599E-06,3.34415E-07,0.00432118,0.00414278,0.102053,0,0.0465977,0,0.300071,0.300156,3.7869,4.11364
F2,10,1000,3.818,1,2,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.09139E-08,0.00426931,0.00414279,1.67496E-07,0,5.96971E-05,0,0.295658,0.295658,3.78619,4.11364
B,10,1000,3.818,1,2,0.277335,0.278248,0.0229956,0.0170313,-0.0176758,-0.0226216,0.0901851,-0.00655631,0.0890345,0.0117163,0.00156298,0.00175931,0.0102725,0.0102707,0.064185,0.0208342,0.0204514,0.00922408,0.00923396,5.06167E-07,1.59754E-07,0.00426098,0.00414243,7.19185E-07,0,0.000123701,0,0.277307,0.277313,11.9299,4.11364
A,10,1000,3.818,1,4,0.295041,0.296185,0.0205047,0.0200347,-0.0202621,-0.020499,0.0908369,-0.00674445,0.0895229,0.0117644,0.00156297,0.00176143,0.0102714,0.0102707,0.0642559,0.0208032,0.020414,0.00922714,0.00922805,3.98033E-07,8.10319E-08,0.00426954,0.00414281,0,0,0,0,0.295041,0.295042,3.80213,5.26153
F1,10,1000,3.818,1,4,0.29536,0.295868,0.0205023,0.0200372,-0.0202643,-0.0204958,0.0909399,-0.00674431,0.0894192,0.0117642,0.00156297,0.00176139,0.0102714,0.0102707,0.064186,0.0208383,0.0204485,0.00922709,0.00922763,3.97683E-07,8.11454E-08,0.00426933,0.00414279,3.54049E-06,0,0.000274461,0,0.295359,0.29536,3.7863,5.26153
F2,10,1000,3.818,1,4,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.0067462,0.0894193,0.0117643,0.00156297,0.00176138,0.0102714,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.9705E-07,8.09125E-08,0.00426931,0.00414279,1.67464E-07,0,5.96911E-05,0,0.295658,0.295659,3.78631,5.26153
B,10,1000,3.818,1,4,0.306987,0.299207,0.202243,-5.5818E-06,7.55161E-06,-0.194212,0.0677761,-0.00239175,0.0882144,0.00984436,0.00147297,0.00168895,0.0100311,0.010212,0.0634817,0.0197309,0.0209421,0.212908,0.212816,2.09207E-05,1.31255E-05,0.00484908,0.00402259,0.868363,0,0.135923,0,0.305802,0.30536,10.758,5.26153
A,10,1000,3.818,1,5,0.295041,0.296185,0.0205046,0.0200347,-0.0202621,-0.020499,0.0908369,-0.00674447,0.0895228,0.0117644,0.00156297,0.00176143,0.0102713,0.0102708,0.0642558,0.0208032,0.0204141,0.00922714,0.00922805,3.98032E-07,8.10334E-08,0.00426954,0.00414281,0,0,0,0,0.295041,0.295042,3.80208,4.05612
F1,10,1000,3.818,1,5,0.280715,0.281337,0.0569336,5.00177E-07,-5.87714E-07,-0.0572569,0.0902937,-0.00635164,0.089418,0.011704,0.00156292,0.00176517,0.010267,0.0102708,0.064186,0.0208376,0.0204492,0.0214279,0.0214334,1.11901E-06,2.63094E-07,0.00430427,0.00414279,0.0779328,0,0.0407203,0,0.2804,0.280468,3.78653,4.05612
F2,10,1000,3.818,1,5,0.295658,0.296151,0.0203527,0.0201885,-0.0203445,-0.0204163,0.0909441,-0.00674622,0.0894192,0.0117643,0.00156297,0.00176138,0.0102713,0.0102707,0.064186,0.0208383,0.0204485,0.00922707,0.00922701,3.97049E-07,8.0914E-08,0.0042693,0.00414279,1.67497E-07,0,5.96973E-05,0,0.295658,0.295658,3.78619,4.05612
B,10,1000,3.818,1,5,0.277334,0.278248,0.0229955,0.0170313,-0.0176758,-0.0226216,0.0901851,-0.00655631,0.0890345,0.0117163,0.00156298,0.00175931,0.0102725,0.0102707,0.064185,0.0208342,0.0204514,0.00922408,0.00923396,5.06167E-07,1.59754E-07,0.00426098,0.00414243,7.19188E-07,0,0.000123701,0,0.277307,0.277313,11.9299,4.05612
A,10,20000,3.818,0.25,0,0.294957,0.296278,0.020503,0.0200365,-0.0202583,-0.0205176,0.090804,-0.00622841,0.0895531,0.0117645,0.0015644,0.00174814,0.0102355,0.0102926,0.0642697,0.0207335,0.0204629,0.00922744,0.00922792,4.06755E-07,9.01941E-08,0.00428443,0.00414281,0,0,0,0,0.294957,0.294957,3.80351,3.97143
F1,10,20000,3.818,0.25,0,0.295192,0.296041,0.0205033,0.0200376,-0.0202582,-0.0205161,0.0908769,-0.00622775,0.0894799,0.0117644,0.0015644,0.00174811,0.0102355,0.0102925,0.0642202,0.020758,0.0204876,0.00922811,0.00922691,4.06535E-07,9.02854E-08,0.00428429,0.00414279,3.54114E-06,0,0.000274488,0,0.295191,0.295191,3.78604,3.97143
F2,10,20000,3.818,0.25,0,0.295479,0.296335,0.0203545,0.0201884,-0.0203243,-0.0204536,0.0908812,-0.00622906,0.0894796,0.0117645,0.00156439,0.00174813,0.0102357,0.0102924,0.0642202,0.0207585,0.0204872,0.00922734,0.00922705,4.0575E-07,8.99385E-08,0.00428421,0.00414279,1.67491E-07,0,5.96962E-05,0,0.295478,0.295478,3.78605,3.97143
B,10,20000,3.818,0.25,0,0.295077,0.294913,0.0209834,0.0195445,-0.0197698,-0.0210329,0.0911095,-0.00635257,0.0892659,0.0117648,0.00156361,0.00175327,0.0102588,0.0102752,0.064244,0.0207815,0.0204436,0.0092252,0.0092454,4.01412E-07,8.63077E-08,0.00427805,0.00414276,4.33477E-08,0,3.03693E-05,0,0.295074,0.295075,2.89053,3.97143
A,10,20000,3.818,0.25,1,0.294957,0.296278,0.0205036,0.020036,-0.0202578,-0.0205179,0.0908052,-0.00622797,0.0895532,0.0117645,0.00156438,0.00174815,0.0102356,0.0102924,0.0642698,0.0207337,0.0204626,0.00922741,0.00922789,4.06916E-07,9.02284E-08,0.00428455,0.00414281,0,0,0,0,0.294953,0.294957,3.80351,4.61627
F1,10,20000,3.818,0.25,1,0.320901,0.321933,0.0794664,-8.95535E-05,8.4268E-05,-0.0816095,0.0896545,-0.00510997,0.0896836,0.0116234,0.00156874,0.00174394,0.0100101,0.0104817,0.0642956,0.0202622,0.0208966,0.0377855,0.0381483,2.86709E-06,1.20047E-06,0.0044286,0.00414282,0.15288,0,0.0570376,0,0.320964,0.320881,3.79058,4.61627
F2,10,20000,3.818,0.25,1,0.320901,0.321933,0.0794664,-8.95535E-05,8.4268E-05,-0.0816095,0.0896545,-0.00510997,0.0896836,0.0116234,0.00156874,0.00174394,0.0100101,0.0104817,0.0642956,0.0202622,0.0208966,0.0377855,0.0381483,2.86709E-06,1.20047E-06,0.0044286,0.00414282,0.15288,0,0.0570376,0,0.320964,0.320881,3.79058,4.61627
